日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260417,农业,-1.2999999999999998,观察,920087,秋乐种业,农业|种业|养殖|猪肉
20260417,农业,-1.2999999999999998,观察,920403,康农种业,农业|种业|养殖|猪肉
20260417,教育,-1.2999999999999998,观察,000526,学大教育,教育|职业教育|培训|教育信息化
20260417,教育,-1.2999999999999998,观察,002607,中公教育,教育|职业教育|培训|教育信息化
20260417,教育,-1.2999999999999998,观察,002659,凯文教育,教育|职业教育|培训|教育信息化
20260417,教育,-1.2999999999999998,观察,003032,传智教育,教育|职业教育|培训|教育信息化
20260417,教育,-1.2999999999999998,观察,300192,科德教育,教育|职业教育|培训|教育信息化
20260417,教育,-1.2999999999999998,观察,300359,全通教育,教育|职业教育|培训|教育信息化
20260417,教育,-1.2999999999999998,观察,300559,佳发教育,教育|职业教育|培训|教育信息化
20260417,教育,-1.2999999999999998,观察,600661,昂立教育,教育|职业教育|培训|教育信息化
20260417,教育,-1.2999999999999998,观察,605098,行动教育,教育|职业教育|培训|教育信息化
