序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
2698,603195,公牛集团,42.05,1.59%,0.93%,1711.38万
2699,300600,国瑞科技,15.38,1.59%,31.47%,-1314.91万
2700,2641,公元股份,4.46,1.59%,9.10%,181.63万
2701,301616,浙江华业,52.18,1.58%,31.55%,-1100.12万
2702,995,皇台酒业,12.87,1.58%,21.89%,-2460.93万
2703,603368,柳药集团,18.59,1.58%,9.89%,-940.32万
2704,601225,陕西煤业,22.5,1.58%,2.05%,-1.50亿
2705,600386,北巴传媒,4.51,1.58%,6.95%,132.70万
2706,2415,海康威视,30.87,1.58%,3.81%,-3.26亿
2707,300518,新迅达,19.4,1.57%,42.87%,-7914.68万
2708,3816,中国广核,3.88,1.57%,1.99%,6103.61万
2709,600546,山煤国际,10.41,1.56%,7.66%,247.01万
2710,600448,华纺股份,3.26,1.56%,14.49%,395.47万
2711,300464,星徽股份,6.51,1.56%,21.00%,-1028.64万
2712,300415,伊之密,27.38,1.56%,13.72%,218.39万
2713,2909,集泰股份,7.18,1.56%,40.13%,-5885.84万
2714,2630,ST华西,2.6,1.56%,15.53%,-9291.80万
2715,537,绿发电力,8.47,1.56%,3.44%,3848.23万
2716,4,*ST国华,11.14,1.55%,13.68%,-1566.72万
2717,600992,贵绳股份,13.74,1.55%,17.30%,160.75万
2718,600241,时代万恒,8.52,1.55%,11.71%,-603.20万
2719,2038,双鹭药业,7.87,1.55%,14.78%,3185.76万
2720,1914,招商积余,11.13,1.55%,4.32%,2000.72万
2721,539,粤电力A,4.58,1.55%,3.71%,939.76万
2722,688716,中研股份,42.99,1.54%,37.17%,51.84万
2723,605507,国邦医药,25.05,1.54%,8.17%,2265.65万
2724,3029,吉大正元,27.71,1.54%,40.34%,4560.29万
2725,603768,常青股份,11.87,1.54%,5.07%,1346.39万
2726,300198,ST纳川,2.64,1.54%,11.42%,-567.76万
2727,2867,周大生,12.5,1.54%,3.86%,-816.56万
2728,2790,瑞尔特,8.57,1.54%,17.80%,-2232.65万
2729,717,中南股份,2.64,1.54%,6.80%,959.55万
2730,688591,泰凌微,46.48,1.53%,28.78%,-1.76亿
2731,300956,英力股份,17.23,1.53%,13.93%,3371.98万
2732,2348,高乐股份,5.99,1.53%,15.27%,-5101.69万
2733,2965,祥鑫科技,41.69,1.53%,28.37%,1.19亿
2734,603663,三祥新材,36.51,1.53%,16.73%,-7741.91万
2735,601000,唐山港,3.98,1.53%,3.09%,1.28亿
2736,600516,方大炭素,5.98,1.53%,12.12%,-1.58亿
2737,603248,锡华科技,22.64,1.52%,72.27%,-9282.67万
2738,605011,杭州热电,20.77,1.52%,3.71%,-1175.07万
2739,688219,会通股份,12.67,1.52%,11.32%,-4835.86万
2740,600886,国投电力,13.38,1.52%,1.44%,2061.03万
2741,600573,惠泉啤酒,12.03,1.52%,19.61%,-2141.71万
2742,600138,中青旅,9.99,1.52%,20.52%,-3933.78万
2743,2430,杭氧股份,32.06,1.52%,15.06%,-2.87亿
2744,1278,一彬科技,19.52,1.51%,28.58%,-185.27万
2745,301000,肇民科技,39.78,1.51%,15.45%,-6519.00万
2746,2723,小崧股份,8.76,1.51%,25.67%,810.10万
2747,428,华天酒店,3.36,1.51%,10.81%,-541.03万
2748,600208,衢州发展,4.04,1.51%,5.35%,2464.58万
2749,2686,亿利达,6.72,1.51%,15.27%,-583.85万
2750,603072,天和磁材,43.01,1.51%,22.19%,-2080.32万
2751,27,深圳能源,6.74,1.51%,2.49%,-625.39万
2752,603395,红四方,30.43,1.50%,23.41%,-1328.89万
2753,601022,宁波远洋,9.46,1.50%,4.45%,152.17万
2754,576,甘化科工,10.86,1.50%,17.89%,2638.24万
2755,688209,英集芯,21.83,1.49%,17.90%,-6303.41万
2756,603087,甘李药业,70.1,1.49%,9.34%,-1.88亿
2757,603223,恒通股份,9.53,1.49%,6.54%,-436.98万
2758,688259,创耀科技,43.7,1.49%,17.14%,2424.28万
2759,300922,天秦装备,24.65,1.48%,41.14%,3192.23万
2760,300824,北鼎股份,11.65,1.48%,8.32%,716.04万
2761,603321,梅轮电梯,8.22,1.48%,10.86%,-267.32万
2762,600581,八一钢铁,3.43,1.48%,10.37%,-4007.89万
2763,300121,阳谷华泰,13.05,1.48%,22.86%,-1.01亿
2764,2190,成飞集成,38.76,1.47%,33.57%,-2.55亿
2765,1358,兴欣新材,26.32,1.46%,16.31%,-359.26万
2766,301024,霍普股份,36.79,1.46%,7.79%,-66.09万
2767,300980,祥源新材,33.3,1.46%,36.92%,4808.80万
2768,601888,中国中免,91.91,1.46%,15.85%,10.69亿
2769,300320,海达股份,9.71,1.46%,11.18%,-1991.13万
2770,603815,交建股份,7.72,1.45%,19.15%,-3735.35万
2771,600970,中材国际,10.5,1.45%,5.99%,970.70万
2772,300504,天邑股份,15.44,1.45%,15.80%,1068.13万
2773,300355,蒙草生态,4.19,1.45%,16.95%,-1906.61万
2774,300333,兆日科技,11.87,1.45%,25.03%,959.33万
2775,2548,金新农,6.29,1.45%,36.80%,-5208.29万
2776,300888,稳健医疗,39.58,1.44%,4.22%,-1183.37万
2777,2906,华阳集团,33.1,1.44%,14.60%,1.07亿
2778,2730,电光科技,15.51,1.44%,12.93%,-2930.49万
2779,2700,万憬能源,7.04,1.44%,10.23%,915.96万
2780,2515,金字火腿,6.36,1.44%,16.26%,-6413.84万
2781,603367,辰欣药业,18.43,1.43%,17.43%,-1.21亿
2782,603038,华立股份,16.97,1.43%,11.24%,-3902.79万
2783,601007,金陵饭店,7.82,1.43%,16.32%,-683.40万
2784,600971,恒源煤电,6.4,1.43%,6.48%,-1461.31万
2785,600130,*ST波导,4.25,1.43%,10.35%,-1568.35万
2786,300787,海能实业,12.09,1.43%,19.94%,-3043.66万
2787,2650,ST加加,6.39,1.43%,3.84%,-5008.82万
2788,688721,龙图光罩,48.2,1.43%,31.09%,1040.92万
2789,301268,铭利达,19.23,1.42%,5.86%,961.19万
2790,301539,宏鑫科技,21.38,1.42%,36.04%,-2630.57万
2791,603393,新天然气,27.85,1.42%,5.68%,-177.11万
2792,600439,瑞贝卡,2.86,1.42%,9.72%,-804.95万
2793,300618,寒锐钴业,48.5,1.42%,32.57%,-1.89亿
2794,300230,永利股份,5.01,1.42%,14.34%,-1982.76万
2795,2007,华兰生物,15.7,1.42%,5.25%,-6182.85万
2796,301565,中仑新材,25.19,1.41%,20.31%,-5751.34万
2797,301118,恒光股份,25.81,1.41%,20.97%,-1426.12万
2798,603657,春光科技,30.22,1.41%,10.78%,-2297.08万
2799,300973,立高食品,44.52,1.41%,15.88%,489.77万
2800,2633,申科股份,16.49,1.41%,9.84%,-166.28万
2801,603985,恒润股份,15.78,1.41%,13.97%,1654.93万
2802,603518,锦泓集团,10.05,1.41%,18.10%,-530.31万
2803,600023,浙能电力,5.05,1.41%,2.03%,5080.83万
2804,301508,中机认检,32.52,1.40%,23.34%,3461.21万
2805,601083,锦江航运,11.59,1.40%,18.56%,-589.14万
2806,688050,爱博医疗,64.38,1.40%,8.52%,220.95万
2807,600980,北矿科技,23.91,1.40%,24.30%,-1852.06万
2808,600020,中原高速,4.34,1.40%,2.84%,621.86万
2809,300137,先河环保,10.85,1.40%,19.40%,-7033.44万
2810,563,陕国投A,3.62,1.40%,8.17%,2925.77万
2811,153,丰原药业,6.54,1.40%,8.68%,777.68万
2812,1269,欧晶科技,24.05,1.39%,7.57%,512.30万
2813,600119,长江投资,8.03,1.39%,7.58%,-451.31万
2814,3013,地铁设计,14.59,1.39%,5.04%,-1377.32万
2815,603099,长白山,45.92,1.39%,18.19%,7223.44万
2816,600683,京投发展,4.38,1.39%,8.86%,-415.61万
2817,600688,上海石化,2.91,1.39%,5.22%,-2137.08万
2818,300565,科信技术,13.11,1.39%,33.42%,-2327.85万
2819,300488,恒锋工具,32.92,1.39%,6.50%,418.08万
2820,300241,瑞丰光电,5.83,1.39%,19.17%,-1076.96万
2821,300173,ST福能,4.38,1.39%,22.08%,-8007.96万
2822,2932,明德生物,19.0,1.39%,13.96%,-436.16万
2823,2877,智能自控,9.48,1.39%,43.48%,-4035.58万
2824,966,长源电力,4.39,1.39%,3.19%,1359.41万
2825,751,锌业股份,4.37,1.39%,29.41%,-2332.59万
2826,600,建投能源,8.74,1.39%,11.50%,-3828.43万
2827,301336,趣睡科技,56.39,1.38%,65.57%,-1536.78万
2828,300870,欧陆通,231.11,1.38%,32.97%,4840.50万
2829,2980,华盛昌,22.1,1.38%,13.71%,960.84万
2830,600315,上海家化,23.56,1.38%,4.38%,-1510.51万
2831,300746,汉嘉设计,13.95,1.38%,13.95%,-937.58万
2832,2691,冀凯股份,8.84,1.38%,36.88%,-6474.20万
2833,600396,华电辽能,2.96,1.37%,4.78%,1033.85万
2834,600997,开滦股份,5.94,1.37%,6.15%,-3181.13万
2835,600327,大东方,5.18,1.37%,22.13%,-4864.32万
2836,300293,蓝英装备,22.18,1.37%,23.70%,4746.42万
2837,300106,西部牧业,11.1,1.37%,22.89%,604.67万
2838,886,海南高速,6.66,1.37%,26.49%,-9135.81万
2839,301633,港迪技术,70.92,1.36%,11.96%,-2035.50万
2840,1314,亿道信息,46.07,1.36%,34.07%,3337.44万
2841,301311,昆船智能,19.32,1.36%,12.23%,904.89万
2842,688001,华兴源创,31.29,1.36%,5.14%,1203.60万
2843,603939,益丰药房,22.42,1.36%,4.25%,-468.07万
2844,2060,广东建工,3.72,1.36%,6.79%,-975.38万
2845,600149,廊坊发展,5.26,1.35%,11.24%,-43.26万
2846,605338,巴比食品,31.49,1.35%,8.77%,603.43万
2847,601002,晋亿实业,5.26,1.35%,9.91%,-470.86万
2848,300575,中旗股份,6.01,1.35%,11.94%,-354.52万
2849,2053,云南能投,12.0,1.35%,5.00%,4.32万
2850,301106,骏成科技,31.0,1.34%,6.70%,1244.49万
2851,603366,日出东方,9.86,1.34%,20.48%,-1494.93万
2852,601005,重庆钢铁,1.51,1.34%,8.95%,1.09亿
2853,600830,香溢融通,9.82,1.34%,13.21%,-1418.70万
2854,300569,天能重工,6.06,1.34%,17.11%,-5560.59万
2855,300401,花园生物,15.94,1.34%,43.69%,1.32亿
2856,2221,东华能源,8.33,1.34%,5.96%,-3839.61万
2857,420,吉林化纤,4.54,1.34%,40.21%,-8761.06万
2858,603122,合富中国,22.78,1.33%,67.23%,4939.72万
2859,603053,成都燃气,9.91,1.33%,1.76%,44.25万
2860,600758,辽宁能源,3.8,1.33%,8.62%,-1838.93万
2861,600733,北汽蓝谷,8.4,1.33%,20.12%,2.42亿
2862,300302,同有科技,19.78,1.33%,43.72%,-1.37亿
2863,2403,爱仕达,12.97,1.33%,10.27%,-1275.12万
2864,2334,英威腾,9.15,1.33%,19.86%,-1282.11万
2865,2122,ST汇洲,3.06,1.32%,10.13%,-5600.25万
2866,301210,金杨精密,37.73,1.32%,31.38%,-444.06万
2867,603376,大明电子,38.46,1.32%,51.40%,-2476.14万
2868,603126,中材节能,6.91,1.32%,8.13%,-2137.87万
2869,600232,金鹰股份,8.47,1.32%,23.28%,-2521.68万
2870,300531,优博讯,18.43,1.32%,16.57%,-2718.68万
2871,2142,宁波银行,29.26,1.32%,3.22%,755.91万
2872,301658,首航新能,30.26,1.31%,45.39%,-1377.77万
2873,601618,中国中冶,3.09,1.31%,5.83%,658.18万
2874,2125,湘潭电化,14.7,1.31%,24.18%,-1.28亿
2875,2033,丽江股份,9.31,1.31%,14.30%,-11.62万
2876,301149,隆华新材,10.94,1.30%,11.95%,-970.64万
2877,688165,埃夫特,23.42,1.30%,13.12%,2723.46万
2878,603201,常润股份,17.23,1.29%,3.70%,749.37万
2879,300706,阿石创,37.01,1.29%,44.69%,6238.69万
2880,300417,南华仪器,14.1,1.29%,17.26%,588.05万
2881,2551,尚荣医疗,3.92,1.29%,15.80%,-1305.99万
2882,1325,元创股份,50.57,1.28%,56.73%,-4307.56万
2883,605196,华通线缆,37.07,1.28%,13.01%,2389.44万
2884,603217,元利科技,25.39,1.28%,7.59%,-329.93万
2885,600824,益民集团,4.75,1.28%,27.97%,-1168.32万
2886,300643,万通智控,19.75,1.28%,16.20%,-3954.77万
2887,300511,雪榕生物,6.35,1.28%,21.73%,-1979.38万
2888,300416,苏试试验,19.76,1.28%,59.72%,1368.63万
2889,545,金浦钛业,3.16,1.28%,37.56%,-2129.13万
2890,603439,三力制药,11.98,1.27%,5.11%,-2011.32万
2891,600692,亚通股份,7.15,1.27%,15.09%,-123.41万
2892,601579,会稽山,20.74,1.27%,10.53%,1398.16万
2893,300317,珈伟新能,4.0,1.27%,14.17%,-684.62万
2894,300120,经纬辉开,8.77,1.27%,19.02%,362.49万
2895,856,冀东装备,10.35,1.27%,12.24%,1288.64万
2896,302132,中航成飞,82.85,1.26%,21.77%,2.60亿
2897,603120,肯特催化,39.4,1.26%,33.72%,-1099.74万
2898,300897,山科智能,26.48,1.26%,14.65%,-440.71万
2899,603719,良品铺子,12.08,1.26%,8.00%,1013.72万
2900,600072,中船科技,12.04,1.26%,13.45%,-508.11万
2901,2687,乔治白,4.82,1.26%,15.74%,-2.94万
2902,688112,鼎阳科技,38.97,1.25%,4.75%,1962.58万
2903,301090,华润材料,7.27,1.25%,2.45%,-2913.26万
2904,2993,奥海科技,45.35,1.25%,9.97%,-7736.97万
2905,605158,华达新材,8.13,1.25%,3.23%,1086.59万
2906,603609,禾丰股份,7.27,1.25%,2.36%,-780.96万
2907,603380,易德龙,38.95,1.25%,12.17%,-6323.62万
2908,300419,ST浩丰,6.46,1.25%,13.28%,-3581.81万
2909,300360,炬华科技,17.84,1.25%,26.31%,-9369.53万
2910,2406,远东传动,8.07,1.25%,20.25%,-3635.12万
2911,2276,万马股份,17.03,1.25%,25.82%,-2.20亿
2912,738,航发控制,22.72,1.25%,25.90%,-1.74亿
2913,688151,华强科技,21.3,1.24%,5.31%,3796.57万
2914,601901,方正证券,8.18,1.24%,7.57%,-2251.87万
2915,300694,蠡湖股份,12.28,1.24%,10.90%,-735.61万
2916,688352,颀中科技,13.17,1.23%,19.28%,-1569.15万
2917,1203,大中矿业,30.5,1.23%,17.09%,6543.94万
2918,603016,新宏泰,30.57,1.23%,11.53%,317.59万
2919,300471,厚普股份,13.18,1.23%,27.56%,-4721.98万
2920,2004,华邦健康,4.95,1.23%,8.13%,-3443.94万
2921,301601,惠通科技,28.93,1.22%,17.98%,145.35万
2922,300899,*ST凯鑫,33.91,1.22%,11.18%,-359.13万
2923,601567,三星医疗,24.98,1.22%,7.54%,-1.93亿
2924,601319,中国人保,9.92,1.22%,1.42%,1674.48万
2925,600400,红豆股份,2.48,1.22%,12.57%,901.04万
2926,600280,中央商场,4.15,1.22%,55.45%,-4273.28万
2927,2262,恩华药业,24.82,1.22%,7.36%,-7878.39万
2928,573,粤宏远A,4.16,1.22%,13.38%,2653.98万
2929,600098,广州发展,6.68,1.21%,3.39%,-496.13万
2930,600025,华能水电,9.23,1.21%,0.55%,4263.56万
2931,2544,普天科技,36.78,1.21%,53.92%,2.51亿
2932,2240,盛新锂能,37.51,1.21%,38.43%,-3.83亿
2933,300983,尤安设计,27.01,1.20%,7.39%,-1926.45万
2934,2852,道道全,10.98,1.20%,10.52%,-236.08万
2935,600630,龙头股份,9.31,1.20%,21.15%,-3896.61万
2936,600488,津药药业,4.21,1.20%,3.84%,779.30万
2937,300660,江苏雷利,54.95,1.20%,16.12%,2387.76万
2938,2737,葵花药业,15.14,1.20%,2.48%,537.59万
2939,2479,富春环保,5.04,1.20%,5.92%,-1309.55万
2940,639,西王食品,3.38,1.20%,31.15%,-4125.25万
2941,300804,广康生化,35.85,1.19%,21.48%,-268.47万
2942,600598,北大荒,15.32,1.19%,9.37%,-8248.72万
2943,600568,ST中珠,2.55,1.19%,9.95%,-2757.18万
2944,2917,金奥博,13.65,1.19%,11.03%,-651.37万
2945,2756,永兴材料,56.31,1.19%,19.85%,3795.78万
2946,2514,宝馨科技,5.97,1.19%,28.32%,-8198.40万
2947,301325,曼恩斯特,52.93,1.19%,25.03%,-1086.27万
2948,603628,清源股份,13.7,1.18%,20.33%,-3724.13万
2949,300907,康平科技,30.08,1.18%,11.92%,558.66万
2950,301059,金三江,12.89,1.18%,8.61%,-242.36万
2951,300522,世名科技,12.9,1.18%,14.79%,-986.68万
2952,301632,广东建科,24.92,1.18%,26.16%,-2661.42万
2953,603086,先达股份,8.58,1.18%,14.37%,-3128.78万
2954,300450,先导智能,55.65,1.18%,37.14%,-6.69亿
2955,300203,聚光科技,16.25,1.18%,12.73%,-558.91万
2956,2695,煌上煌,12.02,1.18%,7.17%,2296.85万
2957,2275,桂林三金,14.55,1.18%,2.50%,2181.40万
2958,2019,亿帆医药,12.87,1.18%,9.89%,446.26万
2959,301581,黄山谷捷,49.1,1.17%,8.93%,-118.56万
2960,301260,格力博,17.29,1.17%,9.85%,-1241.84万
2961,688295,中复神鹰,32.73,1.17%,8.49%,4786.38万
2962,603982,泉峰汽车,8.64,1.17%,10.46%,-528.72万
2963,2598,山东章鼓,9.52,1.17%,36.00%,-3503.06万
2964,688322,奥比中光,92.51,1.16%,15.07%,2.62亿
2965,301036,双乐股份,34.9,1.16%,15.52%,-2558.18万
2966,688400,凌云光,45.3,1.16%,25.13%,-2.19亿
2967,688575,亚辉龙,15.71,1.16%,15.59%,-1754.36万
2968,600302,标准股份,10.5,1.16%,25.00%,-2510.30万
2969,300538,同益股份,16.62,1.16%,61.81%,-6496.10万
2970,300214,日科化学,6.98,1.16%,10.95%,-868.72万
2971,2482,广田集团,1.75,1.16%,7.25%,-806.53万
2972,2235,安妮股份,10.43,1.16%,67.06%,-6571.48万
2973,929,*ST兰黄,9.6,1.16%,17.04%,-5892.24万
2974,758,中色股份,6.97,1.16%,20.36%,-3087.15万
2975,69,华侨城A,2.61,1.16%,5.86%,-3901.13万
2976,605368,蓝天燃气,7.92,1.15%,5.92%,198.75万
2977,603187,海容冷链,15.84,1.15%,7.08%,-1089.53万
2978,600985,淮北矿业,11.41,1.15%,5.96%,-2.01亿
2979,300107,建新股份,7.04,1.15%,11.52%,363.38万
2980,1366,播恩集团,13.34,1.14%,27.75%,-472.95万
2981,2893,京能热力,11.56,1.14%,24.58%,-1702.62万
2982,2646,天佑德酒,8.9,1.14%,6.79%,-95.09万
2983,2436,兴森科技,22.1,1.14%,32.71%,-6389.70万
2984,507,珠海港,5.34,1.14%,5.81%,-945.45万
2985,600361,创新新材,4.47,1.13%,7.76%,2234.15万
2986,300796,贝斯美,8.93,1.13%,8.66%,-843.27万
2987,600664,哈药股份,3.57,1.13%,5.67%,-195.51万
2988,727,冠捷科技,2.68,1.13%,11.46%,3048.67万
2989,300995,奇德新材,41.52,1.12%,27.89%,-676.74万
2990,603987,康德莱,9.04,1.12%,7.06%,-1347.69万
2991,600841,动力新科,6.34,1.12%,6.00%,191.19万
2992,600300,维维股份,3.61,1.12%,14.69%,-2247.28万
2993,2809,红墙股份,10.86,1.12%,14.31%,196.94万
2994,2132,恒星科技,3.62,1.12%,13.05%,-1676.59万
2995,300818,耐普矿机,38.23,1.11%,15.24%,-1500.07万
2996,601686,友发集团,6.4,1.11%,3.21%,-1291.29万
2997,600248,陕建股份,3.63,1.11%,2.39%,382.13万
2998,300348,长亮科技,15.45,1.11%,32.48%,6793.17万
2999,2780,三夫户外,14.53,1.11%,27.11%,-781.77万
3000,920,沃顿科技,12.75,1.11%,7.21%,-1903.69万
3001,300960,通业科技,25.72,1.10%,9.87%,-2665.26万
3002,605218,伟时电子,19.33,1.10%,6.63%,-1177.63万
3003,600180,瑞茂通,3.67,1.10%,8.79%,45.95万
3004,2693,*ST双成,7.34,1.10%,10.90%,-3379.92万
3005,2357,富临运业,11.04,1.10%,20.39%,6754.97万
3006,2039,黔源电力,18.4,1.10%,6.04%,-3907.19万
3007,822,山东海化,5.5,1.10%,11.41%,-321.39万
3008,301636,泽润新能,50.68,1.10%,27.86%,-1396.34万
3009,600925,苏能股份,4.62,1.09%,3.79%,561.81万
3010,688758,赛分科技,18.57,1.09%,28.17%,-4503.45万
3011,603819,神力股份,12.1,1.09%,10.78%,-36.77万
3012,601952,苏垦农发,9.29,1.09%,3.49%,1453.07万
3013,300138,晨光生物,13.04,1.09%,8.69%,709.66万
3014,2252,上海莱士,6.51,1.09%,2.54%,-3880.23万
3015,688252,天德钰,22.5,1.08%,16.90%,-4542.85万
3016,688121,卓然股份,11.25,1.08%,11.55%,-1311.57万
3017,411,英特集团,13.06,1.08%,38.44%,-7680.36万
3018,2282,博深股份,7.52,1.08%,7.08%,-509.72万
3019,603801,志邦家居,9.36,1.08%,4.45%,2250.93万
3020,603329,上海雅仕,11.23,1.08%,6.59%,288.68万
3021,600917,重庆燃气,5.61,1.08%,2.08%,46.08万
3022,600675,中华企业,2.8,1.08%,2.99%,1995.86万
3023,600348,华阳股份,8.4,1.08%,10.93%,-2.42亿
3024,600073,光明肉业,6.56,1.08%,5.75%,1973.98万
3025,300098,高新兴,6.58,1.08%,45.75%,-1.10亿
3026,2640,跨境通,4.67,1.08%,32.90%,-245.20万
3027,2337,赛象科技,6.58,1.08%,17.34%,-2869.10万
3028,688310,迈得医疗,16.07,1.07%,8.95%,506.50万
3029,600509,天富能源,8.49,1.07%,18.91%,-9474.21万
3030,600223,福瑞达,7.57,1.07%,6.25%,666.21万
3031,600159,大龙地产,2.84,1.07%,10.37%,21.49万
3032,2434,万里扬,9.48,1.07%,11.04%,-7091.46万
3033,2998,优彩资源,7.64,1.06%,12.36%,-734.16万
3034,603605,珀莱雅,70.27,1.06%,5.79%,-3254.35万
3035,600446,金证股份,17.2,1.06%,20.73%,286.64万
3036,600162,香江控股,1.91,1.06%,8.12%,-309.82万
3037,300546,雄帝科技,25.76,1.06%,40.01%,2682.01万
3038,301321,翰博高新,19.19,1.05%,26.80%,3675.96万
3039,688234,天岳先进,90.8,1.05%,11.45%,-8495.11万
3040,600749,西藏旅游,17.37,1.05%,14.11%,813.67万
3041,300595,欧普康视,16.39,1.05%,16.46%,-5364.61万
3042,2823,凯中精密,16.39,1.05%,20.11%,-2598.61万
3043,998,隆平高科,9.59,1.05%,6.60%,-3424.67万
3044,1390,古麒绒材,25.18,1.04%,40.01%,-2568.36万
3045,300240,飞力达,7.75,1.04%,14.18%,-1604.12万
3046,2449,国星光电,8.72,1.04%,12.18%,-575.58万
3047,2440,闰土股份,7.74,1.04%,8.20%,1094.22万
3048,603375,盛景微,38.1,1.03%,16.07%,-2482.90万
3049,1308,康冠科技,21.63,1.03%,2.99%,-630.41万
3050,600653,申华控股,1.96,1.03%,6.08%,458.40万
3051,600654,中安科,3.98,1.02%,18.32%,-8377.17万
3052,603717,天域生物,7.89,1.02%,13.52%,-1438.30万
3053,603320,迪贝电气,18.88,1.02%,8.27%,910.77万
3054,603021,ST华鹏,4.96,1.02%,9.23%,-2594.12万
3055,300165,ST天瑞,4.95,1.02%,8.40%,-1114.56万
3056,2724,海洋王,6.94,1.02%,7.24%,123.61万
3057,759,中百集团,7.93,1.02%,69.06%,-6320.52万
3058,757,浩物股份,4.95,1.02%,9.97%,-521.20万
3059,605500,森林包装,9.04,1.01%,5.92%,-2039.71万
3060,688231,隆达股份,27.9,1.01%,33.31%,170.36万
3061,300719,安达维尔,18.07,1.01%,48.06%,6834.90万
3062,630,铜陵有色,5.98,1.01%,22.57%,-2.37亿
3063,688602,康鹏科技,9.08,1.00%,31.64%,-4617.62万
3064,601016,节能风电,3.03,1.00%,5.26%,4698.66万
3065,600854,春兰股份,5.05,1.00%,9.24%,816.14万
3066,600256,广汇能源,5.05,1.00%,5.59%,1.20亿
3067,300579,数字认证,33.35,1.00%,22.62%,-2386.48万
3068,300070,碧水源,4.06,1.00%,4.59%,-3928.08万
3069,301206,三元生物,27.16,1.00%,5.43%,452.06万
3070,722,湖南发展,12.12,1.00%,10.02%,-465.44万
3071,1356,富岭股份,13.3,0.99%,16.11%,-249.05万
3072,603270,金帝股份,26.56,0.99%,40.27%,-1138.88万
3073,300968,格林精密,15.23,0.99%,17.92%,1821.60万
3074,300967,晓鸣股份,19.4,0.99%,22.84%,23.55万
3075,601137,博威合金,22.47,0.99%,19.31%,-3.64亿
3076,300425,中建环能,5.1,0.99%,6.33%,-810.32万
3077,300193,佳士科技,9.15,0.99%,9.95%,-433.30万
3078,2061,浙江交科,4.07,0.99%,4.87%,-3419.45万
3079,795,英洛华,10.22,0.99%,11.88%,4064.40万
3080,300894,火星人,12.41,0.98%,17.17%,693.15万
3081,600916,中国黄金,8.28,0.98%,6.76%,-1705.74万
3082,600281,华阳新材,6.16,0.98%,16.71%,-1520.62万
3083,300037,新宙邦,54.66,0.98%,22.82%,779.19万
3084,2576,通达动力,17.52,0.98%,12.62%,116.62万
3085,603689,皖天然气,8.33,0.97%,3.43%,548.60万
3086,600167,联美控股,7.28,0.97%,4.07%,-4833.23万
3087,2559,亚威股份,10.36,0.97%,24.90%,261.84万
3088,726,鲁泰A,7.25,0.97%,9.07%,245.27万
3089,530,冰山冷热,7.32,0.97%,48.38%,-9676.24万
3090,603182,嘉华股份,15.83,0.96%,5.92%,-105.36万
3091,301212,联盛化学,31.39,0.96%,9.89%,-714.16万
3092,603297,永新光学,112.02,0.96%,13.91%,1670.81万
3093,600012,皖通高速,14.73,0.96%,1.79%,1646.35万
3094,55,方大集团,4.2,0.96%,10.02%,-3252.89万
3095,301560,众捷汽车,34.93,0.95%,25.32%,-55.11万
3096,300979,华利集团,51.1,0.95%,1.58%,-2.08亿
3097,600732,爱旭股份,13.8,0.95%,10.52%,-1.43亿
3098,953,河化股份,7.4,0.95%,13.88%,-1999.59万
3099,601607,上海医药,18.06,0.95%,2.85%,2166.20万
3100,600655,豫园股份,5.3,0.95%,1.78%,1281.79万
3101,600343,航天动力,45.78,0.95%,73.45%,7.83亿
3102,300345,华民股份,6.4,0.95%,14.40%,-1525.38万
3103,56,皇庭国际,2.12,0.95%,21.84%,1988.68万
3104,301665,泰禾股份,29.09,0.94%,31.29%,-2209.24万
3105,301510,固高科技,37.51,0.94%,24.70%,5160.58万
3106,605268,王力安防,10.74,0.94%,5.41%,-1207.04万
3107,603214,爱婴室,17.45,0.93%,18.48%,152.92万
3108,600939,重庆建工,3.27,0.93%,6.21%,-3126.18万
3109,600617,国新能源,3.27,0.93%,10.91%,-3962.92万
3110,600526,菲达环保,5.41,0.93%,6.25%,-1004.07万
3111,2340,格林美,8.72,0.93%,45.81%,-22.15亿
3112,2059,云南旅游,5.44,0.93%,13.49%,-4258.83万
3113,603809,豪能股份,14.29,0.92%,44.14%,-2.02亿
3114,600665,天地源,3.3,0.92%,6.68%,18.61万
3115,600216,浙江医药,14.19,0.92%,6.79%,-1806.31万
3116,2689,ST远智,3.3,0.92%,14.18%,-4859.27万
3117,2507,涪陵榨菜,13.19,0.92%,6.73%,723.70万
3118,2092,中泰化学,5.47,0.92%,26.89%,-1.52亿
3119,688347,华虹公司,120.96,0.91%,31.62%,7.61亿
3120,688601,力芯微,47.44,0.91%,30.12%,-4038.40万
3121,688317,之江生物,21.11,0.91%,5.61%,351.46万
3122,2820,桂发祥,12.24,0.91%,26.07%,-1452.66万
3123,2281,光迅科技,70.11,0.91%,28.98%,-1.98亿
3124,2215,诺普信,11.08,0.91%,12.29%,-6831.13万
3125,301536,星宸科技,62.65,0.90%,23.83%,9697.92万
3126,301399,英特科技,20.14,0.90%,48.00%,-2999.40万
3127,301377,鼎泰高科,146.3,0.90%,56.29%,9792.12万
3128,301219,腾远钴业,70.81,0.90%,21.00%,2182.45万
3129,688267,中触媒,29.08,0.90%,6.60%,-838.80万
3130,300900,广联航空,38.12,0.90%,181.73%,9801.40万
3131,601139,深圳燃气,6.72,0.90%,2.24%,-840.99万
3132,600996,贵广网络,10.05,0.90%,13.01%,4798.51万
