序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
1295,2586,*ST围海,3.87,2.11%,16.52%,12945900.0
1296,600800,渤海化学,3.89,2.10%,19.26%,12465300.0
1299,603235,天新药业,27.36,2.09%,4.70%,7914200.0
1301,601868,中国能建,2.45,2.08%,12.66%,265000000.0
1302,600873,梅花生物,10.82,2.08%,7.79%,302000000.0
1303,600583,海油工程,5.39,2.08%,10.77%,229999999.99999997
1305,600313,农发种业,6.41,2.07%,21.13%,1026800.0000000001
1306,603028,赛福天,7.89,2.07%,29.34%,9609600.0
1307,2500,山西证券,6.41,2.07%,9.32%,41022700.00000001
1309,600449,宁夏建材,13.4,2.06%,11.38%,28286900.0
1310,2667,威领股份,11.37,2.06%,46.41%,22245000.0
1312,1231,农心科技,20.37,2.05%,30.62%,12634200.0
1313,601326,秦港股份,3.48,2.05%,5.72%,18345900.0
1314,2412,汉森制药,6.46,2.05%,13.79%,6106900.000000001
1323,601866,中远海发,2.57,1.98%,9.82%,97281299.99999999
1329,600854,春兰股份,5.18,1.97%,16.87%,8593600.0
1330,601236,红塔证券,8.85,1.96%,9.20%,188000000.0
1333,635,英力特,8.32,1.96%,11.09%,9213800.0
1336,603065,宿迁联盛,8.42,1.94%,17.34%,12004600.0
1337,798,中水渔业,7.92,1.93%,12.17%,6536799.999999999
1338,601369,陕鼓动力,8.46,1.93%,6.73%,94886400.0
1339,600989,宝丰能源,16.92,1.93%,6.11%,107000000.0
1340,600283,钱江水利,9.51,1.93%,7.43%,15650000.0
1341,300387,富邦科技,8.97,1.93%,19.13%,3364600.0
1345,2749,国光股份,14.85,1.92%,4.29%,28097700.0
1347,601988,中国银行,5.34,1.91%,1.36%,972000000.0000001
1349,600279,重庆港,5.34,1.91%,7.59%,11350100.0
1351,300026,红日药业,3.73,1.91%,13.67%,60801000.0
1352,601328,交通银行,6.98,1.90%,8.56%,423000000.00000006
1354,601200,上海环境,8.1,1.89%,6.80%,46462600.0
1356,301198,喜悦智行,11.38,1.88%,23.79%,13548900.000000002
1358,7,全新好,7.04,1.88%,21.58%,40013800.0
1360,600688,上海石化,2.72,1.87%,5.64%,40064500.0
1361,300239,东宝生物,5.46,1.87%,11.44%,1296900.0
1362,717,中南股份,2.73,1.87%,15.04%,10088600.0
1363,534,万泽股份,15.79,1.87%,18.04%,39408900.0
1364,89,深圳机场,7.1,1.87%,6.29%,59008200.0
1365,930,中粮科技,6.01,1.86%,7.96%,5407700.0
1367,546,金圆股份,4.95,1.85%,23.24%,1708300.0000000002
1368,603880,南卫股份,6.11,1.83%,19.21%,2077600.0
1369,601108,财通证券,8.33,1.83%,9.67%,290000000.0
1370,738,航发控制,19.44,1.83%,9.98%,25459200.0
1372,600803,新奥股份,18.42,1.82%,2.74%,94081900.0
1375,600406,国电南瑞,23.01,1.81%,9.81%,204999999.99999997
1377,600032,浙江新能,7.41,1.79%,3.06%,20093300.0
1379,600575,淮河能源,3.44,1.78%,6.88%,28778900.0
1382,600928,西安银行,4.02,1.77%,7.66%,7557500.0
1385,600719,大连热电,6.35,1.76%,19.78%,7615400.0
1386,2753,永东股份,6.93,1.76%,15.79%,4329400.0
1387,603188,亚邦股份,4.08,1.75%,21.66%,12396300.000000002
1388,601066,中信建投,26.15,1.75%,2.94%,165000000.0
1390,600479,千金药业,10.51,1.74%,11.85%,16577900.0
1391,600197,伊力特,15.22,1.74%,10.75%,7136400.0
1394,300749,顶固集创,8.82,1.73%,24.60%,12252400.0
1411,788,北大医药,6.13,1.66%,14.56%,25247800.000000004
1413,600729,重庆百货,27.08,1.65%,19.30%,39232500.0
1414,2634,棒杰股份,4.97,1.64%,36.10%,22947300.0
1417,300958,建工修复,13.12,1.63%,40.66%,13300200.0
1418,300214,日科化学,7.5,1.63%,27.29%,67764900.0
1420,600539,狮头股份,10.64,1.62%,23.45%,1608400.0
1422,2398,垒知集团,5.03,1.62%,18.12%,7841799.999999999
1423,966,长源电力,4.4,1.62%,6.56%,22370400.0
1424,605365,立达信,15.17,1.61%,9.17%,43573000.0
1426,952,广济药业,6.33,1.61%,12.57%,1074100.0
1428,533,顺钠股份,6.94,1.61%,56.34%,53904600.0
1429,3027,同兴科技,19.11,1.59%,25.44%,20746000.0
1432,300962,中金辐照,16.76,1.58%,9.02%,3567900.0
1433,600031,三一重工,22.5,1.58%,10.10%,299000000.0
1436,603105,芯能科技,9.03,1.57%,29.31%,31393700.0
1437,2687,乔治白,4.54,1.57%,17.67%,21589899.999999996
1440,300042,朗科科技,28.73,1.56%,124.37%,313000000.0
1441,688671,碧兴物联,21.56,1.55%,21.82%,1003900.0
1442,603599,广信股份,11.78,1.55%,9.97%,14347900.0
1443,600398,海澜之家,6.56,1.55%,7.77%,63725000.0
1445,600812,华北制药,5.92,1.54%,9.07%,12412200.0
1451,600662,外服控股,5.36,1.52%,4.70%,2265000.0
1453,603727,博迈科,13.44,1.51%,8.66%,18539300.0
1456,605162,新中港,8.79,1.50%,10.35%,5146200.0
1457,600422,昆药集团,14.24,1.50%,11.87%,74135000.0
1459,600533,栖霞建设,2.73,1.49%,23.38%,11749300.0
1462,603073,彩蝶实业,17.19,1.48%,27.87%,9577400.0
1464,600755,厦门国贸,6.21,1.47%,13.57%,157000000.0
1466,652,泰达股份,4.15,1.47%,9.20%,11383000.0
1467,1219,青岛食品,13.87,1.46%,12.26%,9951400.0
1470,603303,得邦照明,13.38,1.44%,3.73%,18358400.0
1471,2795,永和智控,4.94,1.44%,44.04%,7003700.0
1473,603970,中农立华,13.48,1.43%,7.43%,4305300.0
1474,603299,苏盐井神,10.66,1.43%,7.08%,22124699.999999996
1476,2081,金螳螂,3.54,1.43%,10.70%,14203699.999999998
1478,600905,三峡能源,4.3,1.42%,5.97%,899000000.0
1480,600352,浙江龙盛,10.0,1.42%,6.66%,19537100.0
1481,600051,宁波联合,7.14,1.42%,14.71%,1021300.0
1482,600887,伊利股份,27.35,1.41%,8.47%,558000000.0
1485,688429,时创能源,15.29,1.39%,20.35%,472299.99999999994
1496,603329,上海雅仕,11.2,1.36%,13.36%,3256700.0
1501,601607,上海医药,18.15,1.34%,6.83%,46631700.0
1502,600483,福能股份,9.8,1.34%,13.23%,225000000.0
1504,688517,金冠电气,15.26,1.33%,22.13%,31865300.000000004
1505,600030,中信证券,29.09,1.32%,21.36%,264000000.0
1506,548,湖南投资,5.36,1.32%,10.13%,6785400.0
1507,603282,亚光股份,17.83,1.31%,21.68%,9678700.0
1508,601900,南方传媒,13.19,1.31%,11.48%,11699200.0
1509,600248,陕建股份,3.87,1.31%,5.68%,331300.0
1512,600482,中国动力,21.83,1.30%,9.35%,296000000.0
1513,300513,恒实科技,9.36,1.30%,42.58%,7479700.0
1514,601568,北元集团,3.94,1.29%,4.00%,9682100.0
1515,600616,金枫酒业,5.51,1.29%,14.05%,3752700.0
1517,603315,福鞍股份,13.4,1.28%,15.67%,31142500.0
1522,601377,兴业证券,6.45,1.26%,11.84%,459000000.0
1524,603682,锦和商管,5.67,1.25%,15.04%,2928000.0
1527,600157,永泰能源,1.63,1.24%,48.79%,384000000.0
1529,2999,天禾股份,6.59,1.23%,17.74%,7147600.0
1530,620,盈新发展,1.64,1.23%,19.20%,90142200.0
1534,2233,塔牌集团,9.08,1.23%,10.29%,51876500.0
1538,300187,永清环保,5.03,1.21%,10.42%,96199.99999999999
1546,600328,中盐化工,7.75,1.17%,10.94%,10278699.999999998
1547,600048,保利发展,7.75,1.17%,16.82%,422000000.0
1551,906,浙商中拓,6.13,1.16%,11.94%,5826400.0
1552,601928,凤凰传媒,10.58,1.15%,5.23%,122000000.0
1555,2469,三维化学,8.76,1.15%,17.99%,48920100.0
1557,603709,中源家居,14.48,1.12%,21.77%,3771700.0
1558,600894,广日股份,9.94,1.12%,5.38%,11649100.0
1559,600028,中国石化,5.41,1.12%,1.49%,603000000.0
1561,2404,嘉欣丝绸,6.3,1.12%,19.66%,3134000.0
1562,507,珠海港,5.44,1.12%,11.79%,20061200.0
1567,605066,天正电气,7.35,1.10%,24.15%,2745100.0
1571,600278,东方创业,7.42,1.09%,8.79%,9470900.0
1572,600018,上港集团,5.57,1.09%,1.72%,254999999.99999997
1574,2109,兴化股份,3.75,1.08%,11.15%,1475400.0
1578,603396,金辰股份,27.56,1.06%,31.31%,11106900.0
1582,688355,明志科技,19.3,1.05%,15.19%,7562600.0
1590,603968,醋化股份,11.83,1.02%,11.74%,1386100.0000000002
1591,601368,绿城水务,4.94,1.02%,5.49%,3837000.0
1592,600131,国网信通,17.8,1.02%,10.15%,53796000.0
1593,300235,方直科技,12.92,1.02%,56.48%,25880500.0
1595,2216,三全食品,10.9,1.02%,7.32%,6308200.000000001
1597,603029,天鹅股份,18.03,1.01%,17.09%,24561700.0
1598,600582,天地科技,6.0,1.01%,9.11%,48650100.0
1600,402,金融街,3.01,1.01%,16.10%,6148000.0
1603,2936,郑州银行,2.02,1.00%,16.25%,199000000.0
1604,2746,仙坛股份,6.12,0.99%,16.89%,8216799.999999999
1608,300515,三德科技,20.64,0.98%,22.84%,3264300.0
1610,2732,燕塘乳业,16.68,0.97%,8.33%,1826100.0000000002
1611,2349,精华制药,7.26,0.97%,10.76%,9567700.0
1614,603958,哈森股份,15.79,0.96%,18.17%,29103800.0
1616,2830,名雕股份,16.85,0.96%,27.38%,315100.0
1619,600846,同济科技,13.88,0.95%,21.30%,48311100.0
1629,510,新金路,5.51,0.92%,62.05%,6007500.0
1637,600918,中泰证券,6.86,0.88%,9.46%,8016600.0
1638,603693,江苏新能,12.8,0.87%,5.91%,17446300.0
1639,600587,新华医疗,16.2,0.87%,18.48%,14869600.0
1641,301372,科净源,25.77,0.86%,35.86%,6564000.0
1642,600655,豫园股份,5.85,0.86%,3.96%,21243900.0
1646,601065,江盐集团,8.37,0.84%,9.88%,13449700.0
1648,1227,兰州银行,2.4,0.84%,11.11%,76883000.0
1650,600597,光明乳业,8.51,0.83%,8.29%,56853400.0
1656,601800,中国交建,8.74,0.81%,3.10%,27045200.0
1660,2883,中设股份,11.38,0.80%,23.49%,10235400.0
1663,603877,太平鸟,14.15,0.78%,3.38%,1423700.0
1668,2034,旺能环境,17.0,0.77%,9.51%,6198800.0
1669,301065,本立科技,22.68,0.76%,15.26%,5792600.0
1671,600851,海欣股份,6.61,0.76%,6.84%,9572300.0
1675,603272,联翔股份,18.78,0.75%,15.81%,5839600.0
1676,600829,人民同泰,8.01,0.75%,6.73%,4295800.0
1677,600383,金地集团,4.1,0.74%,27.23%,285000000.0
1685,2162,悦心健康,4.19,0.72%,12.27%,2356400.0
1695,600373,中文传媒,10.2,0.69%,11.19%,1937800.0
1696,2319,乐通股份,11.74,0.69%,26.54%,19343700.0
1702,600153,建发股份,10.38,0.68%,8.14%,24726900.0
1708,603041,美思德,12.32,0.65%,11.60%,8364600.0
1710,690,宝新能源,4.68,0.65%,21.88%,773700.0
1715,2661,克明食品,9.38,0.64%,8.38%,2516100.0
1723,600419,天润乳业,10.24,0.59%,16.65%,6749800.0
1725,600739,辽宁成大,12.04,0.58%,13.71%,65086300.0
1727,25,特力A,17.6,0.57%,22.55%,82400.0
1729,301296,新巨丰,8.93,0.56%,14.48%,10700100.0
1732,695,滨海能源,10.86,0.56%,27.38%,5442400.0
1733,600708,光明地产,3.65,0.55%,15.68%,38370700.0
1734,868,安凯客车,5.45,0.55%,26.55%,16864500.0
1735,1378,德冠新材,22.41,0.54%,13.81%,225799.99999999997
1743,601808,中海油服,13.63,0.52%,3.25%,66571100.0
1744,300160,秀强股份,5.75,0.52%,11.94%,450700.0
1745,301158,德石股份,17.82,0.51%,17.56%,14432100.0
1747,600332,白云山,25.5,0.51%,7.02%,1372300.0
1749,2805,丰元股份,13.86,0.51%,46.07%,9429500.0
1750,632,三木集团,3.91,0.51%,25.47%,21268400.0
1751,605567,春雪食品,9.98,0.50%,20.76%,1854100.0
1755,2078,太阳纸业,14.23,0.49%,7.21%,177000000.0
1756,600871,石化油服,2.06,0.49%,7.78%,144000000.0
1758,603357,设计总院,8.35,0.48%,6.54%,4206700.0
1759,2802,洪汇新材,12.64,0.48%,11.57%,11519200.0
1760,2170,芭田股份,10.48,0.48%,52.96%,27949800.0
1763,605122,四方新材,13.24,0.46%,11.77%,8253900.0
1765,601872,招商轮船,8.69,0.46%,12.55%,81140800.0
1767,88,盐田港,4.47,0.45%,8.14%,21258800.0
1769,601878,浙商证券,11.36,0.44%,11.36%,64315800.0
