序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
2444,301186,超达装备,48.31,1.17%,7.37%,1151.31万
2445,688218,江苏北人,23.44,1.17%,11.65%,3321.94万
2446,603208,江山欧派,14.74,1.17%,5.55%,1043.37万
2447,2376,新北洋,7.81,1.17%,9.08%,3154.41万
2448,605,渤海股份,6.92,1.17%,4.35%,871.32万
2449,688187,时代电气,52.35,1.16%,1.81%,455.56万
2450,688693,锴威特,39.33,1.16%,10.15%,702.13万
2451,300478,杭州高新,27.86,1.16%,17.25%,-5192.12万
2452,2038,双鹭药业,7.87,1.16%,10.62%,3762.77万
2453,301309,万得凯,29.14,1.15%,12.08%,-365.25万
2454,601156,东航物流,18.5,1.15%,4.84%,1.29亿
2455,600906,财达证券,7.01,1.15%,5.16%,2400.18万
2456,600149,廊坊发展,5.26,1.15%,6.74%,-824.04万
2457,603717,天域生物,7.89,1.15%,8.65%,-1800.50万
2458,300320,海达股份,9.71,1.15%,7.57%,-1131.16万
2459,300184,力源信息,10.52,1.15%,18.32%,-1672.05万
2460,2564,天沃科技,7.9,1.15%,10.58%,-4006.36万
2461,686,东北证券,9.64,1.15%,9.04%,-1.23亿
2462,301170,锡南科技,29.3,1.14%,12.74%,-597.52万
2463,600796,钱江生化,6.2,1.14%,8.63%,-586.32万
2464,600501,航天晨光,34.69,1.14%,53.49%,3.69亿
2465,2595,豪迈科技,82.26,1.14%,1.61%,2196.38万
2466,3000,劲仔食品,11.6,1.13%,7.24%,427.17万
2467,603612,索通发展,25.96,1.13%,13.47%,692.26万
2468,603060,国检集团,6.28,1.13%,3.39%,658.75万
2469,600612,老凤祥,46.45,1.13%,2.76%,-6170.73万
2470,300416,苏试试验,19.76,1.13%,42.92%,253.92万
2471,2216,三全食品,11.64,1.13%,4.04%,1864.59万
2472,301223,中荣股份,18.92,1.12%,4.99%,95.23万
2473,1236,弘业期货,10.8,1.12%,6.10%,1618.24万
2474,603759,海天股份,10.85,1.12%,7.50%,-253.29万
2475,601187,厦门银行,7.24,1.12%,2.14%,1734.82万
2476,2563,森马服饰,5.44,1.12%,4.19%,860.48万
2477,301298,东利机械,16.43,1.11%,6.08%,0.75万
2478,600616,金枫酒业,5.45,1.11%,5.91%,80.54万
2479,600377,宁沪高速,11.83,1.11%,0.96%,917.06万
2480,600248,陕建股份,3.63,1.11%,1.65%,597.01万
2481,300517,海波重科,11.82,1.11%,24.44%,110.34万
2482,2261,拓维信息,34.56,1.11%,41.02%,7.01亿
2483,688075,安旭生物,40.62,1.10%,2.18%,-473.09万
2484,301181,标榜股份,45.08,1.10%,15.43%,-2427.39万
2485,300933,中辰股份,9.16,1.10%,15.11%,-2843.58万
2486,600053,九鼎投资,21.11,1.10%,14.34%,-7805.10万
2487,300699,光威复材,41.48,1.10%,30.48%,-2.06亿
2488,2568,百润股份,22.0,1.10%,3.68%,-1247.62万
2489,883,湖北能源,4.61,1.10%,1.04%,4693.97万
2490,1215,千味央厨,45.41,1.09%,18.48%,-6148.13万
2491,2972,科安达,12.04,1.09%,7.10%,450.94万
2492,603689,皖天然气,8.33,1.09%,2.28%,1245.17万
2493,601088,中国神华,41.9,1.09%,0.52%,5584.98万
2494,300096,ST易联众,7.45,1.09%,5.18%,-1197.40万
2495,2252,上海莱士,6.51,1.09%,1.79%,1320.35万
2496,2144,宏达高科,12.95,1.09%,14.32%,-1651.34万
2497,1325,元创股份,50.57,1.08%,34.49%,-1109.46万
2498,688055,龙腾光电,3.74,1.08%,0.91%,325.31万
2499,2025,航天电器,63.67,1.08%,39.89%,6.10亿
2500,680,山推股份,12.21,1.08%,6.17%,884.31万
2501,601026,道生天合,20.8,1.07%,30.85%,-3647.89万
2502,601788,光大证券,17.94,1.07%,3.23%,-3800.07万
2503,600479,千金药业,10.38,1.07%,4.75%,1352.11万
2504,300694,蠡湖股份,12.28,1.07%,7.04%,-296.43万
2505,2276,万马股份,17.03,1.07%,18.01%,-9453.45万
2506,958,电投产融,6.64,1.07%,3.42%,728.18万
2507,151,中成股份,12.33,1.07%,6.02%,-99.53万
2508,600881,亚泰集团,1.91,1.06%,7.16%,-63.70万
2509,3035,南网能源,4.8,1.05%,1.48%,927.12万
2510,600918,中泰证券,6.72,1.05%,2.77%,3039.54万
2511,35,中国天楹,5.78,1.05%,4.38%,4584.67万
2512,603811,诚意药业,11.51,1.05%,9.76%,-2713.95万
2513,603351,威尔药业,26.98,1.05%,2.01%,-41.99万
2514,600999,招商证券,17.32,1.05%,2.64%,1.44亿
2515,600051,宁波联合,7.67,1.05%,6.64%,-179.16万
2516,521,长虹美菱,6.71,1.05%,4.65%,-52.27万
2517,62,深圳华强,25.14,1.05%,5.29%,-1273.16万
2518,301622,英思特,67.86,1.04%,13.90%,-3308.63万
2519,688503,聚和材料,74.5,1.04%,24.48%,-4398.06万
2520,688512,慧智微,11.68,1.04%,9.08%,66.06万
2521,3013,地铁设计,14.59,1.04%,3.66%,-709.47万
2522,600332,白云山,25.3,1.04%,3.81%,3774.78万
2523,600016,民生银行,3.87,1.04%,2.53%,3.83亿
2524,300241,瑞丰光电,5.83,1.04%,13.38%,-578.44万
2525,300131,英唐智控,15.51,1.04%,33.04%,-3.74亿
2526,2633,申科股份,16.49,1.04%,6.66%,-51.05万
2527,2449,国星光电,8.72,1.04%,8.44%,355.90万
2528,2229,鸿博股份,16.56,1.04%,33.48%,5347.08万
2529,2152,广电运通,13.65,1.04%,6.18%,5189.39万
2530,2032,苏泊尔,44.61,1.04%,1.20%,-857.39万
2531,301032,新柴股份,12.7,1.03%,6.16%,18.58万
2532,688235,百济神州,310.8,1.03%,8.50%,1.09亿
2533,301023,奕帆传动,42.25,1.03%,19.90%,1599.16万
2534,688057,金达莱,12.72,1.03%,2.62%,-31.04万
2535,600968,海油发展,3.91,1.03%,1.60%,2849.85万
2536,600780,通宝能源,5.86,1.03%,3.59%,-34.27万
2537,600653,申华控股,1.96,1.03%,4.08%,298.44万
2538,600635,大众公用,6.88,1.03%,18.81%,-2.95亿
2539,2936,郑州银行,1.96,1.03%,3.78%,9776.36万
2540,2350,北京科锐,8.87,1.03%,16.42%,-6243.04万
2541,2007,华兰生物,15.7,1.03%,3.76%,-4498.83万
2542,858,五粮液,108.0,1.03%,1.52%,1940.37万
2543,603376,大明电子,38.46,1.02%,32.85%,-1222.51万
2544,2999,天禾股份,6.93,1.02%,7.43%,-438.06万
2545,2982,湘佳股份,13.92,1.02%,6.79%,-229.92万
2546,603318,水发燃气,6.91,1.02%,8.04%,-862.83万
2547,2646,天佑德酒,8.9,1.02%,4.81%,457.67万
2548,2019,亿帆医药,12.87,1.02%,6.89%,1326.54万
2549,930,中粮科技,5.97,1.02%,2.93%,788.87万
2550,301149,隆华新材,10.94,1.02%,8.62%,-1023.41万
2551,688071,华依科技,34.9,1.01%,9.75%,3081.44万
2552,300857,协创数据,187.01,1.01%,17.16%,1.83亿
2553,601198,东兴证券,13.97,1.01%,4.99%,1.77亿
2554,600516,方大炭素,5.98,1.01%,8.67%,-1.10亿
2555,300693,盛弘股份,40.82,1.01%,22.48%,-2.16亿
2556,300575,中旗股份,6.01,1.01%,7.88%,-231.08万
2557,300317,珈伟新能,4.0,1.01%,9.38%,-141.88万
2558,301112,信邦智能,40.6,1.00%,14.39%,-7578.21万
2559,300973,立高食品,44.52,1.00%,10.50%,1422.98万
2560,603719,良品铺子,12.08,1.00%,5.36%,1071.30万
2561,688168,安博通,79.5,1.00%,10.98%,-1.05亿
2562,603199,九华旅游,38.35,1.00%,5.75%,3965.71万
2563,601016,节能风电,3.03,1.00%,3.62%,8710.41万
2564,600623,华谊集团,8.07,1.00%,3.18%,-2974.23万
2565,2635,安洁科技,14.14,1.00%,10.32%,-2212.38万
2566,301468,博盈特焊,57.0,0.99%,46.48%,-1.04亿
2567,301226,祥明智能,33.78,0.99%,21.16%,3201.45万
2568,605179,一鸣食品,21.46,0.99%,5.61%,2916.01万
2569,603128,华贸物流,6.11,0.99%,5.24%,-2696.72万
2570,601333,广深铁路,3.06,0.99%,2.50%,3522.34万
2571,600887,伊利股份,27.53,0.99%,3.24%,-1.14亿
2572,600017,日照港,3.05,0.99%,2.96%,4905.72万
2573,2921,联诚精密,18.3,0.99%,22.91%,3913.50万
2574,301282,金禄电子,29.88,0.98%,59.83%,-1.13亿
2575,300976,达瑞电子,64.63,0.98%,13.51%,-4460.81万
2576,300891,惠云钛业,9.27,0.98%,8.66%,-400.07万
2577,688049,炬芯科技,55.74,0.98%,15.84%,-5509.61万
2578,2128,电投能源,29.74,0.98%,2.58%,-1.04亿
2579,601952,苏垦农发,9.29,0.98%,2.47%,1515.09万
2580,300256,星星科技,4.11,0.98%,9.27%,4562.11万
2581,2667,威领股份,14.38,0.98%,22.12%,-5410.71万
2582,2303,美盈森,4.11,0.98%,9.06%,928.25万
2583,8,神州高铁,3.1,0.98%,14.55%,-2560.87万
2584,301179,泽宇智能,16.6,0.97%,6.91%,130.29万
2585,600905,三峡能源,4.17,0.97%,1.19%,1.76亿
2586,3028,振邦智能,31.21,0.97%,7.72%,-381.77万
2587,603895,天永智能,31.25,0.97%,11.04%,2727.78万
2588,603289,泰瑞机器,10.42,0.97%,4.55%,191.03万
2589,600269,赣粤高速,5.23,0.97%,1.83%,1759.34万
2590,600039,四川路桥,10.4,0.97%,0.86%,7618.38万
2591,300124,汇川技术,78.33,0.97%,5.39%,9712.50万
2592,2375,亚厦股份,4.15,0.97%,6.42%,-2121.25万
2593,900,现代投资,4.15,0.97%,3.34%,-495.24万
2594,712,锦龙股份,12.53,0.97%,8.47%,-2961.10万
2595,601963,重庆银行,10.55,0.96%,1.73%,954.36万
2596,301063,海锅股份,25.31,0.96%,11.64%,-1234.42万
2597,603392,万泰生物,47.13,0.96%,1.20%,1555.90万
2598,603320,迪贝电气,18.88,0.96%,5.16%,658.74万
2599,600613,神奇制药,6.29,0.96%,6.66%,-118.99万
2600,300552,万集科技,36.8,0.96%,62.53%,-9648.11万
2601,605058,澳弘电子,30.83,0.95%,5.71%,-412.61万
2602,688135,利扬芯片,30.91,0.95%,22.19%,-5582.56万
2603,603538,美诺华,21.18,0.95%,11.70%,-4629.05万
2604,601236,红塔证券,8.49,0.95%,1.43%,4007.00万
2605,600267,海正药业,10.59,0.95%,4.60%,3082.15万
2606,600251,冠农股份,9.53,0.95%,4.59%,-666.11万
2607,300613,富瀚微,47.95,0.95%,8.74%,2184.73万
2608,300153,科泰电源,33.93,0.95%,42.19%,-1.03亿
2609,2842,翔鹭钨业,15.95,0.95%,55.24%,-1.79亿
2610,2802,洪汇新材,12.76,0.95%,6.76%,338.61万
2611,2461,珠江啤酒,9.53,0.95%,0.90%,1701.61万
2612,507,珠海港,5.34,0.95%,3.98%,191.37万
2613,688429,时创能源,13.91,0.94%,6.33%,-502.96万
2614,1286,陕西能源,9.66,0.94%,7.75%,3310.42万
2615,605268,王力安防,10.74,0.94%,3.47%,52.90万
2616,600197,伊力特,14.03,0.94%,2.97%,567.75万
2617,603768,常青股份,11.87,0.94%,3.32%,444.13万
2618,166,申万宏源,5.37,0.94%,1.75%,950.19万
2619,300829,金丹科技,17.36,0.93%,9.34%,-950.34万
2620,600939,重庆建工,3.27,0.93%,4.09%,-2659.40万
2621,600085,同仁堂,32.41,0.93%,2.20%,752.64万
2622,2732,燕塘乳业,17.33,0.93%,6.09%,-2041.71万
2623,688758,赛分科技,18.57,0.92%,14.30%,-3016.14万
2624,603137,恒尚节能,14.24,0.92%,6.32%,28.58万
2625,601121,宝地矿业,7.66,0.92%,13.87%,-1026.08万
2626,603176,汇通集团,5.46,0.92%,3.38%,186.92万
2627,301188,力诺药包,18.61,0.92%,10.65%,-2475.61万
2628,600067,冠城新材,4.37,0.92%,11.10%,-5898.27万
2629,603018,华设集团,7.69,0.92%,5.99%,930.21万
2630,600527,江南高纤,2.2,0.92%,9.73%,-1965.51万
2631,300595,欧普康视,16.39,0.92%,9.67%,-1123.34万
2632,300120,经纬辉开,8.77,0.92%,13.45%,653.32万
2633,300032,金龙机电,5.46,0.92%,13.33%,-3113.62万
2634,2267,陕天然气,7.65,0.92%,2.50%,340.99万
2635,603350,安乃达,38.65,0.91%,9.40%,-624.83万
2636,688351,微电生理,25.61,0.91%,17.83%,-5824.87万
2637,688113,联测科技,40.9,0.91%,5.32%,1007.10万
2638,603159,上海亚虹,26.71,0.91%,8.75%,722.26万
2639,601878,浙商证券,11.11,0.91%,3.48%,7124.24万
2640,600713,南京医药,5.54,0.91%,6.95%,-1590.48万
2641,600098,广州发展,6.68,0.91%,2.23%,-1895.86万
2642,300698,万马科技,45.41,0.91%,23.50%,-9071.00万
2643,2627,三峡旅游,7.73,0.91%,10.04%,-1711.79万
2644,2251,步步高,5.52,0.91%,30.46%,2.25亿
2645,888,峨眉山A,13.37,0.91%,8.94%,1210.87万
2646,301122,采纳股份,29.03,0.90%,14.73%,109.29万
2647,688357,建龙微纳,34.6,0.90%,7.79%,-1734.05万
2648,603676,卫信康,11.21,0.90%,1.88%,45.19万
2649,603569,长久物流,7.87,0.90%,3.65%,-95.35万
2650,603006,联明股份,13.39,0.90%,3.26%,-511.88万
2651,600917,重庆燃气,5.61,0.90%,1.42%,484.32万
2652,2833,弘亚数控,16.75,0.90%,5.43%,2542.93万
2653,2182,宝武镁业,16.84,0.90%,14.03%,-9007.22万
2654,919,金陵药业,7.81,0.90%,9.74%,-4095.82万
2655,301606,绿联科技,61.12,0.89%,4.83%,-916.12万
2656,603101,汇嘉时代,10.24,0.89%,11.34%,2043.14万
2657,603180,金牌家居,20.45,0.89%,3.74%,-32.97万
2658,601199,江南水务,5.69,0.89%,2.36%,121.72万
2659,601158,重庆水务,4.52,0.89%,0.60%,874.95万
2660,600572,康恩贝,4.54,0.89%,4.76%,2779.82万
2661,600496,精工钢构,4.54,0.89%,7.36%,-1085.47万
2662,553,安道麦A,5.69,0.89%,1.33%,21.25万
2663,1238,浙江正特,51.87,0.88%,3.56%,-564.16万
2664,2807,江阴银行,4.59,0.88%,4.62%,928.32万
2665,2806,华锋股份,12.6,0.88%,18.36%,-1759.55万
2666,301456,盘古智能,31.93,0.88%,18.40%,-2058.24万
2667,856,冀东装备,10.35,0.88%,7.68%,936.73万
2668,800,一汽解放,6.87,0.88%,1.27%,890.36万
2669,600575,淮河能源,3.49,0.87%,2.90%,1802.05万
2670,600059,古越龙山,9.32,0.87%,3.57%,2692.18万
2671,2606,大连电瓷,9.29,0.87%,9.74%,-898.32万
2672,2346,柘中股份,20.86,0.87%,6.44%,-722.58万
2673,2151,北斗星通,60.21,0.87%,65.56%,13.63亿
2674,301285,鸿日达,70.6,0.86%,11.53%,-2187.16万
2675,1227,兰州银行,2.35,0.86%,4.03%,3226.51万
2676,603181,皇马科技,15.25,0.86%,9.81%,-9772.48万
2677,601326,秦港股份,3.53,0.86%,1.64%,1171.24万
2678,300127,银河磁体,32.72,0.86%,23.40%,-1.01亿
2679,2580,圣阳股份,12.97,0.86%,13.42%,-8982.38万
2680,301487,盟固利,22.5,0.85%,16.89%,298.56万
2681,688125,安达智能,164.18,0.85%,5.87%,-8347.71万
2682,301061,匠心家居,91.15,0.85%,2.40%,-638.68万
2683,301539,宏鑫科技,21.38,0.85%,25.36%,-1997.13万
2684,601997,贵阳银行,5.9,0.85%,2.31%,2413.80万
2685,600502,安徽建工,4.74,0.85%,3.07%,4045.33万
2686,688580,伟思医疗,68.0,0.85%,25.59%,-7770.15万
2687,1391,国货航,6.02,0.84%,6.91%,1373.03万
2688,600892,*ST大晟,3.59,0.84%,6.35%,-1987.29万
2689,600573,惠泉啤酒,12.03,0.84%,12.35%,-885.99万
2690,300549,优德精密,19.23,0.84%,8.44%,181.57万
2691,2809,红墙股份,10.86,0.84%,9.19%,-105.54万
2692,688210,统联精密,53.03,0.84%,14.46%,5280.95万
2693,2321,华英农业,2.41,0.84%,5.94%,-1177.44万
2694,2245,蔚蓝锂芯,18.08,0.84%,17.49%,-1.41亿
2695,998,隆平高科,9.59,0.84%,4.73%,-1184.14万
2696,603194,中力股份,39.9,0.83%,4.75%,2503.25万
2697,3020,立方制药,28.1,0.83%,8.19%,-2716.18万
2698,603985,恒润股份,15.78,0.83%,9.58%,1310.24万
2699,603609,禾丰股份,7.27,0.83%,1.53%,-877.64万
2700,600874,创业环保,6.09,0.83%,3.95%,184.36万
2701,2892,科力尔,13.37,0.83%,11.44%,2200.17万
2702,2391,长青股份,6.08,0.83%,5.25%,-1671.36万
2703,498,山东路桥,6.09,0.83%,2.98%,505.21万
2704,301041,金百泽,28.43,0.82%,20.88%,1358.75万
2705,600186,莲花控股,6.17,0.82%,17.00%,5163.19万
2706,600281,华阳新材,6.16,0.82%,11.16%,-1941.58万
2707,600180,瑞茂通,3.67,0.82%,5.88%,345.77万
2708,2508,老板电器,19.78,0.82%,2.42%,-1198.72万
2709,2256,兆新股份,3.7,0.82%,17.75%,-1706.73万
2710,2981,朝阳科技,29.65,0.82%,9.68%,-101.47万
2711,688103,国力电子,67.2,0.81%,10.11%,-5874.51万
2712,603329,上海雅仕,11.23,0.81%,4.40%,300.13万
2713,600744,华银电力,6.2,0.81%,8.84%,1765.94万
2714,600419,天润乳业,10.0,0.81%,5.28%,1270.72万
2715,518,*ST四环,2.49,0.81%,3.45%,-402.96万
2716,301500,飞南资源,16.28,0.80%,15.11%,20.88万
2717,1390,古麒绒材,25.18,0.80%,28.47%,-2156.09万
2718,603988,中电电机,25.19,0.80%,7.93%,496.09万
2719,603871,嘉友国际,13.94,0.80%,2.64%,1505.54万
2720,603323,苏农银行,5.07,0.80%,3.08%,3231.27万
2721,2479,富春环保,5.04,0.80%,3.87%,-455.50万
2722,2283,天润工业,6.3,0.80%,6.41%,-1586.98万
2723,2156,通富微电,40.32,0.80%,20.03%,1799.10万
2724,977,浪潮信息,67.66,0.80%,15.76%,2.04亿
2725,301596,瑞迪智驱,79.01,0.79%,14.91%,-712.35万
2726,603209,兴通股份,15.37,0.79%,6.64%,-2699.78万
2727,688789,宏华数科,81.41,0.79%,2.16%,-224.77万
2728,600151,航天机电,20.51,0.79%,54.03%,22.88亿
2729,300068,南都电源,16.57,0.79%,19.27%,-1.59亿
2730,603380,易德龙,38.95,0.78%,8.34%,-4129.74万
2731,600873,梅花生物,10.28,0.78%,3.40%,348.88万
2732,600104,上汽集团,15.49,0.78%,2.08%,-3.05亿
2733,300466,赛摩智能,10.31,0.78%,7.75%,-1160.32万
2734,300424,航新科技,19.43,0.78%,55.73%,-1.18亿
2735,2893,京能热力,11.56,0.78%,16.15%,-1881.67万
2736,2822,*ST中装,3.89,0.78%,7.54%,-5733.20万
2737,1872,招商港口,19.43,0.78%,0.38%,-1256.87万
2738,688612,威迈斯,34.15,0.77%,3.36%,1208.63万
2739,600777,*ST新潮,3.92,0.77%,0.90%,-1201.55万
2740,600429,三元股份,5.25,0.77%,6.69%,-1489.65万
2741,600320,振华重工,5.21,0.77%,8.49%,-2306.01万
2742,300769,德方纳米,45.74,0.77%,28.17%,-1.33亿
2743,300565,科信技术,13.11,0.77%,21.48%,-3290.19万
2744,300306,远方信息,14.35,0.77%,20.82%,-2051.14万
2745,300193,佳士科技,9.15,0.77%,6.77%,-739.27万
2746,688076,ST诺泰,39.05,0.77%,5.42%,-3446.95万
2747,301498,乖宝宠物,67.51,0.76%,6.75%,4078.70万
2748,759,中百集团,7.93,0.76%,46.08%,1716.76万
2749,600998,九州通,5.29,0.76%,3.53%,-1048.17万
2750,600919,江苏银行,10.6,0.76%,2.29%,1.12亿
2751,600368,五洲交通,3.99,0.76%,2.92%,2004.57万
2752,600354,敦煌种业,6.6,0.76%,19.68%,773.58万
2753,2906,华阳集团,33.1,0.76%,8.16%,1.05亿
2754,2033,丽江股份,9.31,0.76%,8.42%,2369.05万
2755,927,中国铁物,2.66,0.76%,3.18%,2588.38万
2756,603130,云中马,56.74,0.75%,7.92%,616.81万
2757,688310,迈得医疗,16.07,0.75%,6.16%,947.49万
2758,300331,苏大维格,41.66,0.75%,46.80%,4702.88万
2759,300999,金龙鱼,29.7,0.75%,6.74%,-2893.95万
2760,2890,弘宇股份,14.69,0.75%,3.40%,472.10万
2761,688107,安路科技,28.56,0.74%,4.83%,1540.17万
2762,600883,博闻科技,8.2,0.74%,5.12%,-231.88万
2763,688538,和辉光电,2.74,0.74%,5.48%,3036.90万
2764,603043,广州酒家,17.69,0.74%,2.12%,231.16万
2765,300055,万邦达,8.19,0.74%,8.28%,-1525.46万
2766,2385,大北农,4.07,0.74%,8.12%,5686.97万
2767,828,东莞控股,10.91,0.74%,2.27%,848.26万
2768,2985,北摩高科,34.32,0.73%,41.61%,-7723.77万
2769,603357,设计总院,8.28,0.73%,2.59%,-355.81万
2770,600992,贵绳股份,13.74,0.73%,12.13%,-158.48万
2771,300162,雷曼光电,8.33,0.73%,17.80%,2356.27万
2772,2101,广东鸿图,12.47,0.73%,4.75%,-1640.93万
2773,63,中兴通讯,40.28,0.73%,15.58%,-13.14亿
2774,600731,湖南海利,7.0,0.72%,4.51%,-257.22万
2775,600675,中华企业,2.8,0.72%,2.10%,2460.69万
2776,600128,苏豪弘业,11.22,0.72%,9.46%,1257.90万
2777,300615,欣天科技,13.98,0.72%,12.76%,-883.27万
2778,300144,宋城演艺,8.35,0.72%,5.98%,2213.50万
2779,28,国药一致,25.15,0.72%,2.33%,1496.30万
2780,300916,朗特智能,34.19,0.71%,12.85%,-1655.31万
2781,605055,迎丰股份,9.97,0.71%,8.51%,-977.09万
2782,688620,安凯微,12.72,0.71%,14.16%,1565.51万
2783,601518,吉林高速,2.83,0.71%,2.47%,194.53万
2784,2790,瑞尔特,8.57,0.71%,11.48%,-1966.28万
2785,2726,龙大美食,4.24,0.71%,4.89%,26.55万
2786,798,中水渔业,11.51,0.70%,46.27%,-1.37亿
2787,603909,建发合诚,11.52,0.70%,5.95%,-317.89万
2788,603166,福达股份,15.83,0.70%,9.53%,-5978.73万
2789,600219,南山铝业,5.78,0.70%,9.00%,-4.10亿
2790,600062,华润双鹤,18.68,0.70%,2.63%,760.52万
2791,300371,汇中股份,12.94,0.70%,6.19%,-27.38万
2792,2247,聚力文化,2.86,0.70%,10.55%,92.64万
2793,600166,福田汽车,2.91,0.69%,4.57%,-7001.56万
2794,300307,慈星股份,7.33,0.69%,6.98%,-1848.62万
2795,2943,宇晶股份,55.2,0.69%,46.77%,9723.59万
2796,2576,通达动力,17.52,0.69%,8.79%,-103.69万
2797,600097,开创国际,11.78,0.68%,13.97%,-1408.09万
2798,601118,海南橡胶,5.91,0.68%,5.74%,-1452.77万
2799,600983,惠而浦,10.32,0.68%,3.87%,-742.73万
2800,600975,新五丰,5.96,0.68%,4.31%,-259.56万
2801,600886,国投电力,13.38,0.68%,0.81%,1990.28万
2802,600117,西宁特钢,2.95,0.68%,3.57%,-3925.72万
2803,300671,富满微,34.1,0.68%,8.88%,49.53万
2804,2691,冀凯股份,8.84,0.68%,21.62%,-782.02万
2805,2583,海能达,11.91,0.68%,23.34%,1.86亿
2806,301501,恒鑫生活,44.56,0.68%,15.08%,-899.53万
2807,300910,瑞丰新材,60.35,0.67%,3.89%,783.00万
2808,688592,司南导航,48.31,0.67%,59.88%,-1975.43万
2809,601005,重庆钢铁,1.51,0.67%,5.79%,2411.74万
2810,300236,上海新阳,77.17,0.67%,25.59%,482.87万
2811,2695,煌上煌,12.02,0.67%,5.11%,2568.20万
2812,2608,江苏国信,7.53,0.67%,1.44%,-1497.95万
2813,906,浙商中拓,6.02,0.67%,3.34%,-1043.20万
2814,815,美利云,11.95,0.67%,11.40%,265.92万
2815,1323,慕思股份,26.07,0.66%,1.95%,-363.82万
2816,688267,中触媒,29.08,0.66%,4.16%,-1110.84万
2817,603706,东方环宇,19.91,0.66%,2.31%,185.58万
2818,2855,捷荣技术,16.84,0.66%,4.89%,-484.89万
2819,2239,奥特佳,3.03,0.66%,9.15%,863.02万
2820,688063,派能科技,61.58,0.65%,10.10%,8764.72万
2821,603801,志邦家居,9.36,0.65%,2.89%,942.92万
2822,603393,新天然气,27.85,0.65%,3.63%,724.09万
2823,601618,中国中冶,3.09,0.65%,3.42%,-3953.04万
2824,600511,国药股份,29.27,0.65%,3.28%,1918.09万
2825,300563,神宇股份,38.49,0.65%,26.60%,2565.39万
2826,300504,天邑股份,15.44,0.65%,10.30%,495.72万
2827,300319,麦捷科技,12.37,0.65%,13.00%,3262.98万
2828,2836,新宏泽,15.56,0.65%,16.02%,-3425.91万
2829,2615,哈尔斯,7.73,0.65%,6.84%,-1154.83万
2830,300825,阿尔特,10.86,0.65%,17.52%,-2264.18万
2831,592,平潭发展,15.41,0.65%,59.54%,-8.40亿
2832,603193,润本股份,25.0,0.64%,9.15%,-335.57万
2833,603182,嘉华股份,15.83,0.64%,4.45%,-108.94万
2834,601728,中国电信,6.32,0.64%,0.72%,-8787.08万
2835,2996,顺博合金,7.83,0.64%,10.65%,-864.65万
2836,600993,马应龙,28.28,0.64%,4.32%,695.94万
2837,600958,东方证券,11.01,0.64%,4.33%,-2.02亿
2838,600749,西藏旅游,17.37,0.64%,9.04%,-700.45万
2839,600706,曲江文旅,11.03,0.64%,19.83%,-2830.43万
2840,300483,首华燃气,15.75,0.64%,16.71%,-5308.25万
2841,2547,春兴精工,4.73,0.64%,11.29%,-940.04万
2842,581,威孚高科,20.51,0.64%,5.32%,-2705.36万
2843,301246,宏源药业,22.42,0.63%,41.43%,-1.13亿
2844,603230,内蒙新华,12.81,0.63%,5.89%,683.21万
2845,688530,欧莱新材,17.61,0.63%,9.16%,1039.34万
2846,688121,卓然股份,11.25,0.63%,7.46%,-967.08万
2847,603290,斯达半导,100.8,0.63%,6.89%,1641.53万
2848,601686,友发集团,6.4,0.63%,2.05%,-821.42万
2849,600195,中牧股份,8.05,0.63%,4.90%,-1516.25万
2850,600176,中国巨石,17.66,0.63%,3.70%,2194.61万
2851,300511,雪榕生物,6.35,0.63%,14.21%,-2050.51万
2852,1278,一彬科技,19.52,0.62%,19.78%,-260.54万
2853,301255,通力科技,29.3,0.62%,13.56%,970.41万
2854,688516,奥特维,58.86,0.62%,16.37%,5037.26万
2855,300522,世名科技,12.9,0.62%,9.02%,-839.43万
2856,603968,醋化股份,11.34,0.62%,3.40%,208.97万
2857,603222,济民健康,9.73,0.62%,12.62%,-446.56万
2858,600734,实达集团,4.9,0.62%,44.60%,-2.96亿
2859,600559,老白干酒,16.25,0.62%,4.27%,2971.85万
2860,600335,国机汽车,6.54,0.62%,4.25%,1456.36万
2861,300419,ST浩丰,6.46,0.62%,9.47%,-3034.38万
2862,2034,旺能环境,16.28,0.62%,2.56%,-142.06万
2863,301632,广东建科,24.92,0.61%,18.68%,-1857.86万
2864,600663,陆家嘴,8.2,0.61%,0.88%,1199.27万
2865,2408,齐翔腾达,4.97,0.61%,2.50%,-993.21万
2866,887,中鼎股份,23.0,0.61%,10.76%,-1.02亿
2867,860,顺鑫农业,14.91,0.61%,3.95%,-116.61万
2868,757,浩物股份,4.95,0.61%,5.93%,-559.73万
2869,1339,智微智能,53.71,0.60%,20.02%,-3807.70万
2870,3012,东鹏控股,6.76,0.60%,2.27%,1239.36万
2871,300883,龙利得,6.73,0.60%,10.27%,-2104.13万
2872,600733,北汽蓝谷,8.4,0.60%,13.26%,2.08亿
2873,600626,申达股份,5.07,0.60%,9.68%,-7380.19万
2874,300568,星源材质,15.11,0.60%,21.33%,-9913.18万
2875,300230,永利股份,5.01,0.60%,9.36%,-1678.15万
2876,544,中原环保,8.42,0.60%,1.86%,-978.31万
2877,301190,善水科技,22.3,0.59%,5.11%,452.07万
2878,2323,雅博股份,1.7,0.59%,9.46%,30.23万
2879,603385,惠达卫浴,6.85,0.59%,3.69%,301.97万
