序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
1278,688165,埃夫特,26.25,5.00%,23.81%,74995700.0
1279,600655,豫园股份,6.09,5.00%,1.90%,32830500.0
1280,300541,先进数通,17.44,5.00%,70.16%,-131000000.0
1281,300494,盛天网络,15.11,5.00%,46.63%,84157400.0
1282,603890,春秋电子,14.1,4.99%,37.15%,-84716700.0
1283,688223,晶科能源,5.69,4.98%,4.99%,161000000.0
1284,2294,信立泰,52.74,4.98%,4.51%,241000000.0
1285,2193,如意集团,6.32,4.98%,21.07%,14061700.0
1286,301580,爱迪特,50.02,4.97%,19.65%,-387400.0
1287,301565,中仑新材,24.09,4.97%,43.48%,-78865400.0
1288,603198,迎驾贡酒,43.91,4.97%,7.90%,21199100.0
1289,2114,罗平锌电,7.6,4.97%,36.81%,-141000000.0
1290,688114,华大智造,74.63,4.96%,12.11%,25426300.0
1291,603286,日盈电子,35.74,4.96%,44.31%,-24595400.0
1292,2648,卫星化学,19.89,4.96%,10.79%,176000000.0
1293,980,众泰汽车,2.54,4.96%,22.39%,37750400.0
1294,688207,格灵深瞳,16.95,4.95%,21.69%,64196500.0
1295,2188,中天服务,5.94,4.95%,19.16%,14123800.000000002
1296,2320,海峡股份,8.28,4.94%,11.37%,-67351400.0
1297,2271,东方雨虹,12.74,4.94%,12.54%,-9442900.0
1298,600610,中毅达,13.62,4.93%,51.22%,-44632800.0
1299,301302,华如科技,27.23,4.93%,30.05%,-63409799.99999999
1300,2344,海宁皮城,4.68,4.93%,7.89%,10862700.0
1301,301259,艾布鲁,51.62,4.92%,103.61%,212000000.0
1302,301551,无线传媒,52.29,4.92%,51.83%,-65407100.0
1303,301030,仕净科技,19.84,4.92%,28.98%,27376500.0
1304,688369,致远互联,32.63,4.92%,43.30%,156000000.0
1305,698,沈阳化工,4.27,4.91%,10.64%,23423400.0
1306,300253,卫宁健康,10.92,4.90%,24.42%,132000000.0
1307,2079,苏州固锝,10.71,4.90%,20.46%,110000000.00000001
1308,2849,威星智能,16.32,4.88%,27.11%,28301500.0
1309,301335,天元宠物,33.36,4.87%,86.42%,-18430800.0
1310,300907,康平科技,40.9,4.87%,55.70%,-74044000.0
1311,600446,金证股份,20.69,4.87%,37.80%,78073000.0
1312,300448,浩云科技,7.1,4.87%,21.86%,17887300.0
1313,905,厦门港务,8.61,4.87%,16.71%,60594600.0
1314,1222,源飞宠物,21.84,4.85%,27.47%,16396199.999999998
1315,541,佛山照明,7.13,4.85%,24.49%,-87270700.0
1316,300271,华宇软件,9.08,4.85%,25.01%,104000000.0
1317,2946,新乳业,17.94,4.85%,4.12%,50253200.0
1318,564,供销大集,2.38,4.85%,14.74%,466000000.0
1319,603307,扬州金泉,41.15,4.84%,24.35%,15937000.0
1320,688787,海天瑞声,133.23,4.84%,33.71%,112000000.00000001
1321,300460,惠伦晶体,11.7,4.84%,31.22%,3188900.0
1322,300242,佳云科技,4.77,4.84%,23.89%,49486400.0
1323,603365,水星家纺,18.66,4.83%,8.10%,-68077000.0
1324,300477,ST合纵,2.17,4.83%,20.13%,16924700.0
1325,300996,普联软件,19.78,4.82%,61.89%,25076100.0
1326,600149,廊坊发展,5.87,4.82%,26.41%,22324000.0
1327,603327,福蓉科技,10.43,4.82%,14.19%,45067500.0
1328,518,*ST四环,2.39,4.82%,8.08%,7121000.0
1329,688391,钜泉科技,33.55,4.81%,17.19%,11522600.0
1330,300132,青松股份,6.32,4.81%,28.24%,-15954700.0
1331,603025,大豪科技,16.39,4.80%,15.86%,-220000000.00000003
1332,2467,二六三,6.33,4.80%,35.69%,313000000.0
1333,568,泸州老窖,130.69,4.80%,4.56%,733000000.0
1334,300504,天邑股份,16.63,4.79%,13.72%,3038300.0
1335,300366,创意信息,8.75,4.79%,40.03%,62232200.0
1336,300334,津膜科技,7.65,4.79%,11.95%,7964100.0
1337,2106,莱宝高科,11.6,4.79%,25.57%,-25434899.999999996
1338,603682,锦和商管,6.36,4.78%,12.37%,24352100.0
1339,2929,润建股份,49.98,4.78%,39.21%,272000000.0
1340,2175,东方智造,4.82,4.78%,30.42%,87430000.0
1341,960,锡业股份,19.49,4.78%,10.77%,-88460600.0
1342,809,和展能源,3.07,4.78%,9.45%,35144600.0
1343,688070,纵横股份,56.9,4.77%,14.79%,-66265400.0
1344,2736,国信证券,14.95,4.77%,3.13%,150000000.0
1345,766,通化金马,24.62,4.77%,15.31%,217000000.0
1346,603787,新日股份,13.65,4.76%,19.16%,-28957100.0
1347,600989,宝丰能源,16.27,4.76%,4.34%,284000000.0
1348,2761,浙江建投,9.9,4.76%,16.34%,-23832100.0
1349,935,四川双马,20.7,4.76%,11.81%,-33850400.0
1350,301080,百普赛斯,57.83,4.75%,11.95%,-5102100.0
1351,600822,上海物贸,12.57,4.75%,35.41%,1968800.0
1352,300994,久祺股份,18.34,4.74%,21.42%,25924899.999999996
1353,600370,三房巷,1.99,4.74%,3.15%,20734800.0
1354,600760,中航沈飞,62.54,4.74%,7.73%,551000000.0
1355,600633,浙数文化,15.68,4.74%,25.10%,1900500.0
1356,2819,东方中科,32.47,4.74%,39.26%,-79629500.0
1357,301376,致欧科技,19.71,4.73%,11.95%,31675600.0
1358,688533,上声电子,29.47,4.73%,9.81%,16627500.0
1359,688328,深科达,27.92,4.73%,35.58%,-48149200.0
1360,2006,精工科技,18.37,4.73%,22.70%,29350900.0
1361,301012,扬电科技,23.08,4.72%,45.65%,9203300.0
1362,301552,科力装备,43.48,4.72%,57.07%,-48172000.0
1363,2232,启明信息,19.08,4.72%,15.34%,48552700.00000001
1364,603933,睿能科技,17.58,4.71%,14.73%,13826900.0
1365,2268,电科网安,19.35,4.71%,17.66%,-9488100.0
1366,301234,五洲医疗,42.22,4.69%,21.25%,-15598400.0
1367,301040,中环海陆,31.28,4.69%,35.31%,-18761300.0
1368,600301,华锡有色,27.7,4.69%,37.48%,-133000000.0
1369,603421,鼎信通讯,7.15,4.69%,6.62%,12845700.0
1370,300956,英力股份,17.88,4.68%,24.63%,-24849800.0
1371,603882,金域医学,31.57,4.68%,10.69%,76411000.0
1372,603320,迪贝电气,20.35,4.68%,23.25%,-74745300.0
1373,300227,光韵达,9.61,4.68%,29.06%,48266400.0
1374,688125,安达智能,44.58,4.67%,31.23%,3595800.0
1375,300729,乐歌股份,15.23,4.67%,16.40%,3321300.0
1376,2187,广百股份,6.73,4.67%,21.14%,63385700.0
1377,2017,东信和平,33.18,4.67%,92.56%,-430000000.0
1378,300109,新开源,18.42,4.66%,23.38%,91964200.0
1379,603507,振江股份,29.25,4.65%,37.18%,66525300.0
1380,2757,南兴股份,21.15,4.65%,41.79%,2242400.0
1381,300948,冠中生态,11.96,4.64%,38.84%,20921200.0
1382,605005,合兴股份,20.31,4.64%,6.42%,16192100.0
1383,300168,万达信息,8.35,4.64%,13.21%,95911400.0
1384,300080,易成新能,4.51,4.64%,5.04%,27182600.000000004
1385,300061,旗天科技,13.76,4.64%,34.18%,104000000.0
1386,603901,永创智能,11.31,4.63%,27.90%,-132000000.0
1387,603103,横店影视,17.18,4.63%,8.17%,27378700.0
1388,300065,海兰信,21.69,4.63%,107.92%,-892000000.0
1389,2395,双象股份,19.66,4.63%,15.46%,7295700.000000001
1390,300871,回盛生物,23.53,4.62%,40.25%,-54465800.0
1391,301428,世纪恒通,41.9,4.62%,42.67%,75715800.0
1392,300605,恒锋信息,16.97,4.62%,66.38%,66687299.99999999
1393,300487,蓝晓科技,53.46,4.62%,10.57%,-105000000.0
1394,300283,温州宏丰,7.47,4.62%,53.23%,27295400.0
1395,688538,和辉光电,2.72,4.62%,8.50%,120000000.0
1396,688455,科捷智能,15.92,4.60%,28.78%,-71479000.0
1397,688432,有研硅,12.73,4.60%,12.67%,27111200.0
1398,603100,川仪股份,21.38,4.60%,9.41%,4081000.0
1399,2649,博彦科技,15.68,4.60%,27.33%,61523800.0
1400,603137,恒尚节能,15.95,4.59%,17.39%,22066400.0
1401,601988,中国银行,5.7,4.59%,1.00%,1704000000.0
1402,300103,达刚控股,7.98,4.59%,30.92%,-15426199.999999998
1403,300077,国民技术,27.32,4.59%,59.16%,113999999.99999999
1404,3023,彩虹集团,24.91,4.58%,41.29%,-6010300.0
1405,300095,华伍股份,11.18,4.58%,49.52%,-56632600.0
1406,600191,华资实业,8.7,4.57%,14.29%,3897000.0
1407,600120,浙江东方,6.63,4.57%,18.83%,16860800.0
1408,300247,融捷健康,4.81,4.57%,18.85%,-20185200.0
1409,2003,伟星股份,11.45,4.57%,3.87%,41729300.0
1410,300727,润禾材料,38.03,4.56%,57.06%,-262000000.0
1411,3017,大洋生物,33.7,4.56%,53.92%,-48865600.00000001
1412,300829,金丹科技,19.28,4.56%,33.72%,-37930400.0
1413,688449,联芸科技,49.29,4.56%,39.72%,6732900.0
1414,601086,国芳集团,11.04,4.55%,28.61%,-47594300.0
1415,603529,爱玛科技,37.94,4.55%,5.72%,20048300.0
1416,301367,瑞迈特,96.48,4.53%,15.96%,-4647000.0
1417,600506,统一股份,22.37,4.53%,49.84%,-9803300.0
1418,603406,天富龙,46.01,4.52%,120.19%,-157000000.0
1419,605377,华旺科技,9.72,4.52%,6.44%,-24159899.999999996
1420,603583,捷昌驱动,40.97,4.52%,23.69%,-240000000.0
1421,603786,科博达,55.08,4.52%,4.26%,69198800.0
1422,605577,龙版传媒,14.13,4.51%,5.47%,-6042100.0
1423,600593,大连圣亚,32.69,4.51%,22.75%,14135200.0
1424,601238,广汽集团,7.89,4.50%,2.59%,98204599.99999999
1425,300405,科隆股份,6.5,4.50%,29.20%,23004699.999999996
1426,2542,中化岩土,3.95,4.50%,22.93%,61854600.0
1427,301322,绿通科技,34.41,4.49%,30.85%,-5392900.0
1428,300444,双杰电气,7.92,4.49%,31.40%,-42256000.0
1429,688065,凯赛生物,51.28,4.48%,4.91%,-41156500.0
1430,601996,丰林集团,2.33,4.48%,13.70%,-4836000.0
1431,300008,天海防务,7.47,4.48%,59.36%,-171000000.0
1432,2053,云南能投,11.2,4.48%,16.21%,-57635900.0
1433,688496,清越科技,10.29,4.47%,11.87%,-8427100.0
1434,2155,湖南黄金,20.11,4.47%,18.39%,-114999999.99999999
1435,2136,安纳达,11.45,4.47%,26.67%,-22114899.999999996
1436,605151,西上海,20.39,4.46%,11.68%,12972900.0
1437,603000,人民网,22.01,4.46%,11.48%,76067800.0
1438,300597,吉大通信,10.3,4.46%,16.31%,9989100.0
1439,300580,贝斯特,28.36,4.46%,23.58%,-193000000.0
1440,300040,九洲集团,7.73,4.46%,33.95%,37460900.0
1441,2634,棒杰股份,4.92,4.46%,15.67%,-2605899.9999999995
1442,301577,美信科技,63.79,4.45%,39.88%,13919600.0
1443,601858,中国科传,20.88,4.45%,6.05%,29677800.000000004
1444,600071,凤凰光学,22.51,4.45%,12.12%,39561300.0
1445,2439,启明星辰,17.13,4.45%,23.32%,81363100.0
1446,301491,汉桑科技,66.32,4.44%,103.92%,-102000000.0
1447,300988,津荣天宇,23.51,4.44%,25.72%,-3578399.9999999995
1448,2303,美盈森,4.47,4.44%,30.62%,56204200.0
1449,967,盈峰环境,7.52,4.44%,7.40%,47450400.0
1450,726,鲁泰A,7.3,4.43%,11.06%,-3955700.0
1451,300661,圣邦股份,79.45,4.42%,17.79%,-172000000.0
1452,300520,科大国创,26.92,4.42%,40.16%,52216700.0
1453,300096,ST易联众,4.02,4.42%,13.90%,2182100.0
1454,2581,ST未名,7.56,4.42%,13.00%,-5265500.0
1455,2474,榕基软件,7.33,4.42%,24.24%,73456900.0
1456,688448,磁谷科技,58.51,4.41%,63.39%,-74586800.0
1457,600371,万向德农,9.71,4.41%,27.10%,6410800.0
1458,2311,海大集团,61.11,4.41%,2.33%,97613100.0
1459,301331,恩威医药,36.54,4.40%,27.88%,-3337799.9999999995
1460,300957,贝泰妮,47.19,4.40%,6.59%,112999999.99999999
1461,2715,登云股份,19.28,4.39%,31.79%,-43984799.99999999
1462,603533,掌阅科技,21.38,4.39%,18.29%,63530800.0
1463,300722,新余国科,39.22,4.39%,24.68%,-87984800.0
1464,300371,汇中股份,14.03,4.39%,29.29%,-22623200.0
1465,300321,同大股份,33.76,4.39%,24.71%,34552500.0
1466,768,中航西飞,29.03,4.39%,6.89%,123000000.0
1467,301121,紫建电子,46.93,4.38%,77.37%,83522700.0
1468,688053,思科瑞,35.95,4.38%,10.48%,-26027900.0
1469,300898,熊猫乳品,28.62,4.38%,37.07%,-11220700.0
1470,2616,长青集团,6.44,4.38%,9.32%,24413900.0
1471,300812,易天股份,25.48,4.38%,32.39%,10198200.0
1472,600444,国机通用,18.16,4.37%,24.53%,-16470600.0
1473,300781,因赛集团,44.15,4.37%,44.91%,-36038900.0
1474,300726,宏达电子,37.46,4.37%,18.25%,106000000.0
1475,300437,清水源,9.56,4.37%,17.76%,31774600.0
1476,2512,达华智能,4.06,4.37%,29.51%,51527400.0
1477,2074,国轩高科,31.79,4.37%,21.92%,-254999999.99999997
1478,601888,中国中免,67.48,4.36%,7.25%,71001600.0
1479,600186,莲花控股,6.46,4.36%,23.53%,265000000.0
1480,2612,朗姿股份,18.18,4.36%,19.87%,78775900.0
1481,300834,星辉环材,24.69,4.35%,8.49%,-9901000.0
1482,300908,仲景食品,31.69,4.35%,14.86%,-27341700.0
1483,603738,泰晶科技,16.3,4.35%,26.69%,-28048200.0
1484,603558,健盛集团,10.07,4.35%,7.50%,3460899.9999999995
1485,300316,晶盛机电,30.47,4.35%,7.97%,25258700.0
1486,300292,吴通控股,5.28,4.35%,31.02%,-57973600.0
1487,688085,三友医疗,21.62,4.34%,8.81%,-15850700.0
1488,603353,和顺石油,17.56,4.34%,11.07%,12990400.0
1489,600570,恒生电子,38.46,4.34%,28.80%,465000000.00000006
1490,600229,城市传媒,7.21,4.34%,21.67%,-93180800.0
1491,300397,天和防务,15.15,4.34%,57.90%,-60726000.0
1492,892,欢瑞世纪,5.05,4.34%,65.07%,-326000000.0
1493,869,张裕A,22.35,4.34%,3.68%,33037199.999999996
1494,2594,比亚迪,110.66,4.33%,7.47%,2032999999.9999998
1495,2357,富临运业,11.09,4.33%,19.04%,-24903600.0
1496,2256,兆新股份,2.41,4.33%,14.31%,19131000.0
1497,1390,古麒绒材,25.34,4.32%,107.83%,-124000000.0
1498,301337,亚华电子,31.36,4.32%,38.42%,17666200.0
1499,688419,耐科装备,30.43,4.32%,44.28%,7335900.0
1500,600537,亿晶光电,3.86,4.32%,62.83%,-63352700.00000001
1501,300221,银禧科技,9.91,4.32%,44.83%,-19950700.0
1502,2258,利尔化学,12.57,4.32%,12.47%,4422900.0
1503,688299,长阳科技,19.09,4.32%,30.11%,-26590400.0
1504,16,深康佳A,5.56,4.32%,35.72%,53679600.0
1505,603097,江苏华辰,22.75,4.31%,18.06%,-10946199.999999998
1506,300303,聚飞光电,6.78,4.31%,18.97%,-2772799.9999999995
1507,301072,中捷精工,28.62,4.30%,24.00%,-32260200.0
1508,603049,中策橡胶,47.09,4.30%,44.74%,31324300.0
1509,600559,老白干酒,17.71,4.30%,20.43%,11065300.0
1510,300556,丝路视觉,22.11,4.29%,43.95%,-5828600.0
1511,300608,思特奇,14.13,4.28%,42.07%,-114999999.99999999
1512,300155,安居宝,5.36,4.28%,14.83%,13804300.0
1513,2195,岩山科技,6.34,4.28%,44.24%,-631000000.0
1514,301665,泰禾股份,31.0,4.27%,54.77%,14990400.0
1515,301585,蓝宇股份,36.12,4.27%,61.41%,-1591699.9999999998
1516,688335,复洁环保,14.65,4.27%,7.19%,9814000.0
1517,688060,云涌科技,43.48,4.27%,4.98%,10327700.0
1518,603199,九华旅游,37.35,4.27%,14.24%,38845600.0
1519,601211,国泰海通,21.5,4.27%,6.09%,1294000000.0
1520,300590,移为通信,13.68,4.27%,20.69%,59314500.0
1521,300240,飞力达,8.79,4.27%,28.08%,60439700.0
1522,300925,法本信息,25.41,4.27%,45.38%,20673300.0
1523,703,恒逸石化,6.35,4.27%,3.90%,103000000.0
1524,688509,正元地信,4.89,4.26%,15.31%,-7204900.0
1525,605299,舒华体育,10.28,4.26%,17.35%,-3386700.0
1526,300897,山科智能,30.64,4.25%,51.77%,18952400.0
1527,300513,恒实科技,9.57,4.25%,22.07%,4045000.0
1528,600858,银座股份,5.9,4.24%,17.12%,29637900.0
1529,601599,浙文影业,3.93,4.24%,15.04%,22566100.0
1530,2077,大港股份,15.01,4.24%,22.02%,90030600.0
1531,720,新能泰山,3.69,4.24%,5.76%,-5404600.0
1532,605287,德才股份,16.51,4.23%,12.15%,-13001000.0
1533,605166,聚合顺,12.56,4.23%,25.81%,-15670300.0
1534,600578,京能电力,4.44,4.23%,3.11%,43095700.0
1535,600303,曙光股份,3.7,4.23%,14.68%,32486500.0
1536,1267,汇绿生态,13.08,4.22%,45.66%,-165000000.0
1537,688699,明微电子,40.29,4.22%,14.73%,16456400.000000002
1538,603909,建发合诚,10.63,4.22%,19.11%,-52363900.0
1539,600809,山西汾酒,196.54,4.22%,3.85%,213000000.0
1540,600198,大唐电信,9.39,4.22%,15.38%,35795300.0
1541,300220,金运激光,18.04,4.22%,29.72%,-3860200.0
1542,300034,钢研高纳,18.29,4.22%,16.70%,-64627900.0
1543,2597,金禾实业,23.94,4.22%,8.63%,-9789300.0
1544,2259,升达林业,4.94,4.22%,39.59%,-302000000.0
1545,300756,金马游乐,33.43,4.21%,14.60%,-12668000.0
1546,300160,秀强股份,6.43,4.21%,28.28%,29313500.0
1547,601933,永辉超市,4.96,4.20%,15.43%,824000000.0
1548,600004,白云机场,9.93,4.20%,6.12%,53916200.0
1549,868,安凯客车,5.96,4.20%,15.63%,73954100.0
1550,8,神州高铁,2.98,4.20%,18.41%,83925900.0
1551,1300,三柏硕,13.67,4.19%,40.23%,4786400.0
1552,688272,富吉瑞,29.82,4.19%,16.76%,-3810299.9999999995
1553,301071,力量钻石,31.84,4.19%,19.45%,-56738000.0
1554,2933,新兴装备,38.33,4.19%,31.07%,-5324299.999999999
1555,605358,立昂微,26.41,4.18%,12.09%,89409500.0
1556,603029,天鹅股份,19.2,4.18%,18.67%,-11231500.0
1557,601975,招商南油,2.99,4.18%,16.89%,252999999.99999997
1558,600993,马应龙,28.67,4.18%,7.88%,61224200.0
1559,301178,天亿马,52.69,4.17%,38.67%,8985400.0
1560,603082,北自科技,43.19,4.17%,48.09%,-119000000.0
1561,603281,江瀚新材,26.51,4.17%,9.71%,16097500.0
1562,601127,赛力斯,133.96,4.17%,10.37%,1245000000.0
1563,688366,昊海生科,57.48,4.17%,4.33%,-30744000.0
1564,600966,博汇纸业,5.24,4.17%,7.03%,13396700.0
1565,600776,东方通信,11.73,4.17%,11.02%,27375900.0
1566,600419,天润乳业,11.5,4.17%,10.80%,-13079600.0
1567,1318,阳光乳业,14.78,4.16%,35.07%,-111000000.00000001
1568,3004,*ST声迅,20.02,4.16%,10.91%,1089500.0
1569,300628,亿联网络,36.05,4.16%,7.44%,133000000.0
1570,300576,容大感光,40.53,4.16%,37.74%,97886500.0
1571,2802,洪汇新材,14.27,4.16%,17.23%,8909700.0
1572,812,陕西金叶,5.01,4.16%,26.17%,19038300.0
1573,688385,复旦微电,53.88,4.16%,15.36%,23188600.0
1574,600166,福田汽车,2.76,4.15%,9.59%,132000000.0
1575,2952,亚世光电,21.56,4.15%,15.50%,18034400.0
1576,688696,极米科技,121.56,4.14%,18.66%,5574200.0
1577,603300,海南华铁,11.08,4.14%,39.14%,-53278200.0
1578,600448,华纺股份,3.52,4.14%,38.81%,91502900.00000001
1579,2767,先锋电子,20.63,4.14%,28.15%,13342300.0
1580,2410,广联达,13.84,4.14%,13.91%,58456400.0
1581,603208,江山欧派,15.37,4.13%,10.34%,40427700.0
1582,600538,国发股份,6.55,4.13%,21.97%,56610900.0
1583,850,华茂股份,4.79,4.13%,9.83%,721100.0
1584,688522,纳睿雷达,47.29,4.12%,32.09%,65653300.0
1585,300427,红相股份,7.08,4.12%,34.90%,-7512100.0
1586,300404,博济医药,11.37,4.12%,88.20%,-451000000.0
1587,300076,GQY视讯,6.83,4.12%,15.68%,236600.0
1588,300865,大宏立,35.5,4.11%,45.50%,-62269300.0
1589,600109,国金证券,10.39,4.11%,14.20%,9892100.0
1590,600059,古越龙山,10.13,4.11%,11.84%,48093300.0
1591,688512,慧智微,13.46,4.10%,32.21%,-31595400.0
1592,301260,格力博,24.91,4.10%,42.83%,-86725700.0
1593,688511,*ST天微,24.38,4.10%,7.15%,-7731000.0
1594,688475,萤石网络,35.57,4.10%,7.73%,16560000.0
1595,300724,捷佳伟创,77.37,4.10%,44.94%,-348000000.0
1596,2599,盛通股份,9.4,4.10%,44.42%,12137000.0
1597,978,桂林旅游,6.6,4.10%,10.36%,34516200.0
1598,300840,酷特智能,23.68,4.09%,56.74%,100000000.0
1599,300591,万里马,12.72,4.09%,112.15%,-240000000.0
1600,2120,韵达股份,8.66,4.09%,16.45%,264000000.0
1601,2101,广东鸿图,13.74,4.09%,9.88%,-31371400.0
1602,688716,中研股份,52.1,4.08%,102.61%,-283000000.0
1603,1366,播恩集团,13.25,4.08%,31.40%,10939900.0
1604,605162,新中港,9.18,4.08%,16.41%,46490700.0
1605,300059,东方财富,27.85,4.07%,34.54%,1893000000.0
1606,300817,双飞集团,24.08,4.06%,38.17%,10259500.0
1607,605108,同庆楼,20.49,4.06%,11.43%,-22950700.0
1608,1388,信通电子,48.5,4.05%,66.99%,3027500.0
1609,300654,世纪天鸿,11.3,4.05%,24.17%,11905800.0
1610,2009,天奇股份,17.99,4.05%,53.58%,-71374200.0
1611,688670,金迪克,16.74,4.04%,8.44%,-9454100.0
1612,300805,电声股份,12.09,4.04%,16.29%,2489400.0
1613,300075,数字政通,19.04,4.04%,28.37%,120000000.0
1614,301229,纽泰格,23.74,4.03%,34.47%,-45535400.0
1615,300614,百川畅银,15.76,4.03%,8.83%,18161100.0
1616,300314,戴维医疗,15.47,4.03%,54.17%,-61509300.0
1617,2601,龙佰集团,18.34,4.03%,6.55%,79415800.0
1618,655,金岭矿业,9.04,4.03%,15.71%,-59529799.99999999
1619,3002,壶化股份,26.4,4.02%,19.12%,34260300.0
1620,600337,美克家居,2.07,4.02%,15.18%,34046800.0
1621,300048,合康新能,6.99,4.02%,18.50%,7155400.0
1622,688148,芳源股份,5.97,4.01%,10.81%,-12702100.0
1623,688689,银河微电,27.51,4.01%,9.25%,23288400.0
1624,300281,金明精机,8.56,4.01%,49.08%,-60274700.0
1625,600624,复旦复华,7.53,4.01%,17.62%,40843800.0
1626,300219,鸿利智汇,7.26,4.01%,14.54%,26882100.0
1627,1896,豫能控股,5.71,4.01%,10.54%,31535700.0
1628,729,燕京啤酒,12.7,4.01%,8.02%,254999999.99999997
1629,603713,密尔克卫,61.29,4.00%,9.71%,-43795000.0
1630,688429,时创能源,15.6,4.00%,10.13%,13314000.0
1631,300492,华图山鼎,64.58,3.99%,3.24%,28048500.0
1632,603179,新泉股份,49.25,3.99%,13.25%,89156700.0
1633,600693,东百集团,6.0,3.99%,20.91%,118000000.0
1634,601133,柏诚股份,13.6,3.98%,46.44%,15405400.0
1635,600369,西南证券,4.96,3.98%,9.72%,33122399.999999996
1636,2702,海欣食品,4.44,3.98%,23.19%,52896100.0
1637,688692,达梦数据,242.15,3.97%,21.36%,131000000.0
1638,300736,百邦科技,12.31,3.97%,30.19%,5022200.0
1639,688543,国科军工,58.5,3.96%,36.73%,37352700.0
1640,603043,广州酒家,16.81,3.96%,4.42%,6655200.0
1641,603039,泛微网络,66.97,3.96%,7.60%,28088600.0
1642,600386,北巴传媒,4.73,3.96%,7.47%,21205200.0
1643,300479,神思电子,23.08,3.96%,28.82%,82757200.0
1644,2213,大为股份,19.41,3.96%,79.57%,-40300300.0
1645,2063,远光软件,6.56,3.96%,16.47%,117000000.0
1646,2010,传化智联,6.3,3.96%,11.06%,4084500.0
1647,400,许继电气,23.64,3.96%,16.44%,-112000000.00000001
1648,688269,凯立新材,39.96,3.95%,11.85%,2751600.0000000005
1649,688239,航宇科技,37.1,3.95%,11.91%,20218800.0
1650,603719,良品铺子,13.69,3.95%,15.14%,16240800.0
1651,300277,海联讯,13.16,3.95%,15.60%,19729700.0
1652,2490,山东墨龙,6.32,3.95%,56.67%,33221900.0
1653,688611,杭州柯林,41.03,3.93%,7.62%,7692900.0
1654,600458,时代新材,15.08,3.93%,15.51%,-87034900.0
1655,2741,光华科技,21.17,3.93%,43.26%,-122000000.0
1656,301503,智迪科技,43.9,3.93%,21.46%,-4311900.0
1657,2238,天威视讯,8.99,3.93%,10.32%,25556100.0
1658,688679,通源环境,18.54,3.92%,24.39%,-6488300.0
1659,600356,恒丰纸业,9.28,3.92%,9.44%,10821099.999999998
1660,600298,安琪酵母,39.53,3.92%,9.74%,256999999.99999997
1661,300777,中简科技,38.47,3.92%,13.82%,30209300.0
1662,733,振华科技,51.9,3.92%,17.54%,75391800.0
1663,603991,至正股份,65.08,3.91%,25.71%,14854900.0
1664,600667,太极实业,7.18,3.91%,10.41%,98310300.0
1665,2184,海得控制,14.09,3.91%,22.13%,28833300.0
1666,301419,阿莱德,33.81,3.90%,77.33%,-14525400.0
1667,301031,中熔电气,92.95,3.90%,14.47%,3773100.0
1668,300084,海默科技,8.53,3.90%,32.57%,45509500.0
1669,600526,菲达环保,5.06,3.90%,13.26%,-553100.0
1670,301303,真兰仪表,18.16,3.89%,38.43%,-30096500.0
1671,300329,海伦钢琴,12.28,3.89%,26.00%,-18389900.0
1672,1696,宗申动力,25.89,3.89%,31.23%,129000000.0
1673,50,深天马A,9.88,3.89%,5.52%,11285000.0
1674,603708,家家悦,10.99,3.88%,4.52%,25466400.0
1675,600335,国机汽车,6.69,3.88%,6.73%,29830300.000000004
1676,2382,蓝帆医疗,6.43,3.88%,23.98%,-291000000.0
1677,301025,读客文化,11.53,3.87%,21.75%,9297500.0
1678,688001,华兴源创,29.27,3.87%,4.12%,50746200.0
1679,603703,盛洋科技,11.01,3.87%,14.21%,-15995000.0
1680,300335,迪森股份,6.17,3.87%,40.85%,-14314000.0
1681,2679,福建金森,10.22,3.86%,12.74%,-4421400.0
1682,605566,福莱蒽特,25.08,3.85%,26.26%,-23629000.0
1683,301283,聚胶股份,41.5,3.85%,16.99%,14331400.000000002
1684,603908,牧高笛,26.7,3.85%,10.24%,14794100.0
1685,603839,安正时尚,7.82,3.85%,15.52%,13790500.0
1686,601606,长城军工,62.58,3.85%,61.31%,-931000000.0
1687,601179,中国西电,6.74,3.85%,8.12%,-12569600.0
1688,600327,大东方,5.12,3.85%,18.46%,84291900.0
1689,600207,安彩高科,5.13,3.85%,11.31%,-15540300.0
1690,2795,永和智控,5.13,3.85%,25.71%,30890400.0
1691,2706,良信股份,11.32,3.85%,34.59%,-145000000.0
1692,301622,英思特,91.18,3.84%,95.62%,-36589800.0
1693,688682,霍莱沃,35.98,3.84%,10.45%,-7487900.0
1694,2983,芯瑞达,22.46,3.84%,16.19%,12183900.000000002
1695,600456,宝钛股份,33.23,3.84%,18.11%,-114999999.99999999
1696,603,盛达资源,16.48,3.84%,12.79%,44820800.0
1697,601728,中国电信,7.6,3.83%,1.16%,1132000000.0
1698,300760,迈瑞医疗,244.25,3.83%,3.89%,323000000.0
1699,300554,三超新材,25.5,3.83%,43.40%,-9488500.0
1700,688517,金冠电气,16.31,3.82%,9.30%,6392800.0
1701,601118,海南橡胶,5.17,3.82%,5.89%,118000000.0
1702,300468,四方精创,48.4,3.82%,110.58%,183000000.0
1703,300162,雷曼光电,8.15,3.82%,28.16%,13468000.0
1704,2593,日上集团,5.16,3.82%,25.28%,39222900.0
1705,9,中国宝安,9.52,3.82%,6.09%,103000000.0
1706,301206,三元生物,30.24,3.81%,14.06%,11446000.0
