日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260803,计算机,5.0,观察,920799,艾融软件,软件|信创|操作系统|数据库
20260803,计算机,5.0,观察,920953,国子软件,软件|信创|操作系统|数据库
20260803,物流,2.0,观察,000520,凤凰航运,物流|快递|航运|港口
20260803,物流,2.0,观察,001872,招商港口,物流|快递|航运|港口
20260803,物流,2.0,观察,002468,申通快递,物流|快递|航运|港口
20260803,物流,2.0,观察,300013,新宁物流,物流|快递|航运|港口
20260803,物流,2.0,观察,600125,铁龙物流,物流|快递|航运|港口
20260803,物流,2.0,观察,600603,广汇物流,物流|快递|航运|港口
20260803,物流,2.0,观察,601083,锦江航运,物流|快递|航运|港口
20260803,物流,2.0,观察,601156,东航物流,物流|快递|航运|港口
20260803,物流,2.0,观察,603117,万林物流,物流|快递|航运|港口
20260803,物流,2.0,观察,603128,华贸物流,物流|快递|航运|港口
20260803,物流,2.0,观察,603565,中谷物流,物流|快递|航运|港口
20260803,物流,2.0,观察,603569,长久物流,物流|快递|航运|港口
20260803,物流,2.0,观察,603967,中创物流,物流|快递|航运|港口
20260803,一带一路,2.0,观察,002640,跨境通,一带一路|出海|外贸|跨境
20260803,电商,2.0,观察,002127,南极电商,电商|直播电商|跨境电商|平台经济
20260803,核电,2.0,观察,002366,融发核电,核电|核电机组|核能
20260803,核电,2.0,观察,601985,中国核电,核电|核电机组|核能
20260803,建筑建材,2.0,观察,000786,北新建材,建筑|建材|水泥|玻璃
20260803,建筑建材,2.0,观察,600449,宁夏建材,建筑|建材|水泥|玻璃
20260803,建筑建材,2.0,观察,600585,海螺水泥,建筑|建材|水泥|玻璃
20260803,建筑建材,2.0,观察,600660,福耀玻璃,建筑|建材|水泥|玻璃
20260803,建筑建材,2.0,观察,600801,华新建材,建筑|建材|水泥|玻璃
20260803,建筑建材,2.0,观察,600802,福建水泥,建筑|建材|水泥|玻璃
20260803,建筑建材,2.0,观察,600819,耀皮玻璃,建筑|建材|水泥|玻璃
20260803,建筑建材,2.0,观察,601668,中国建筑,建筑|建材|水泥|玻璃
