序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2024预测每股收益,2025预测每股收益,2026预测每股收益,2027预测每股收益
1399,688220,翱捷科技,5,4.0,1.0,0.0,0.0,0.0,-1.656734894436,-0.912,0.01,0.596
1400,920690,捷众科技,5,2.0,3.0,0.0,0.0,0.0,0.942856589291,1.19,1.448,1.784
1401,920273,一致魔芋,5,2.0,3.0,0.0,0.0,0.0,0.840371191989,0.946,1.136,1.406
1402,920058,华洋赛车,5,0.0,5.0,0.0,0.0,0.0,1.001003626862,1.22,1.582,1.978
1403,920225,利通科技,5,1.0,4.0,0.0,0.0,0.0,0.844745397482,0.986666666667,1.175,1.411666666667
1404,920663,明阳科技,5,1.0,4.0,0.0,0.0,0.0,0.592470880854,0.754,0.922,1.114
1405,920839,万通液压,5,3.0,2.0,0.0,0.0,0.0,0.919723354048,1.228,1.554,1.852
1406,920047,诺思兰德,5,1.0,4.0,0.0,0.0,0.0,-0.164729702277,-0.176,-0.054,0.138
1407,920879,基康技术,5,2.0,3.0,0.0,0.0,0.0,0.461278187038,0.572,0.676,0.778
1408,600764,中国海防,5,4.0,1.0,0.0,0.0,0.0,0.320840257991,0.448,0.6,0.77
1409,002688,金河生物,5,5.0,0.0,0.0,0.0,0.0,0.129855123475,0.268,0.378,0.452
1410,000923,河钢资源,5,4.0,1.0,0.0,0.0,0.0,0.867373957412,1.098,1.344,1.696
1411,603877,太平鸟,5,3.0,2.0,0.0,0.0,0.0,0.548649532251,0.452,0.718,0.876
1412,600380,健康元,5,3.0,2.0,0.0,0.0,0.0,0.75791501613,0.784,0.866,0.96
1413,002773,康弘药业,5,5.0,0.0,0.0,0.0,0.0,1.292959587816,1.47,1.675,1.886666666667
1414,001311,多利科技,5,4.0,1.0,0.0,0.0,0.0,1.368484710254,1.61,1.914,2.238
1415,002380,科远智慧,5,3.0,2.0,0.0,0.0,0.0,1.049330430952,1.316,1.732,2.144
1416,688141,杰华特,5,2.0,3.0,0.0,0.0,0.0,-1.339871112714,-0.446,0.132,0.546
1417,301031,中熔电气,5,2.0,3.0,0.0,0.0,0.0,1.901287014221,3.574,4.794,6.415
1418,603508,思维列控,5,4.0,1.0,0.0,0.0,0.0,1.4382872367,1.798,2.118,2.45
1419,002409,雅克科技,5,4.0,1.0,0.0,0.0,0.0,1.831334633642,2.458,3.196,3.89
1420,603489,八方股份,5,2.0,3.0,0.0,0.0,0.0,0.27212672282,0.4625,0.6675,0.886666666667
1421,600511,国药股份,5,4.0,1.0,0.0,0.0,0.0,2.650919809188,2.696,2.858,3.02
1422,600123,兰花科创,5,2.0,3.0,0.0,0.0,0.0,0.487144081433,0.208,0.282,0.366
1423,002947,恒铭达,5,5.0,0.0,0.0,0.0,0.0,1.783131629911,2.736,3.546,4.512
1424,003012,东鹏控股,5,3.0,2.0,0.0,0.0,0.0,0.283895703408,0.368,0.434,0.506
1425,600575,淮河能源,5,3.0,2.0,0.0,0.0,0.0,0.22072570057,0.232,0.322,0.348
1426,000703,恒逸石化,5,4.0,1.0,0.0,0.0,0.0,0.064935925884,0.13,0.188,0.2525
1427,000876,新希望,5,2.0,2.0,1.0,0.0,0.0,0.105184008945,0.29,0.35,0.502
1428,601890,亚星锚链,5,3.0,2.0,0.0,0.0,0.0,0.293864109704,0.33,0.391666666667,0.46
1429,688035,德邦科技,5,4.0,1.0,0.0,0.0,0.0,0.68496285883,1.06,1.578,2.076
1430,003013,地铁设计,5,5.0,0.0,0.0,0.0,0.0,1.204739657685,1.364,1.472,1.608
1431,688048,长光华芯,5,2.0,3.0,0.0,0.0,0.0,-0.565781412069,0.194,0.422,0.732
1432,603319,美湖股份,5,4.0,1.0,0.0,0.0,0.0,0.488822456733,0.82,1.022,1.25
1433,688267,中触媒,5,3.0,2.0,0.0,0.0,0.0,0.825907041657,1.244,1.454,1.775
1434,300224,正海磁材,5,2.0,3.0,0.0,0.0,0.0,0.099215839698,0.366,0.494,0.628
1435,001309,德明利,5,3.0,2.0,0.0,0.0,0.0,1.545063689354,2.616,3.704,5.158
1436,001288,运机集团,5,5.0,0.0,0.0,0.0,0.0,0.669669079417,1.13,1.704,2.354
1437,688162,巨一科技,5,2.0,3.0,0.0,0.0,0.0,0.155380573114,1.046,1.422,1.73
1438,600498,烽火通信,5,4.0,1.0,0.0,0.0,0.0,0.545066000757,0.78,0.942,1.098
1439,000050,深天马A,5,4.0,1.0,0.0,0.0,0.0,-0.272029219675,0.136,0.236,0.362
1440,301179,泽宇智能,5,3.0,2.0,0.0,0.0,0.0,0.540132439064,0.702,0.876,1.056
1441,301196,唯科科技,5,4.0,1.0,0.0,0.0,0.0,1.758480858362,2.458,2.986,3.432
1442,603109,神驰机电,5,5.0,0.0,0.0,0.0,0.0,0.927461867261,1.468,1.894,2.324
1443,002103,广博股份,5,4.0,1.0,0.0,0.0,0.0,0.284856402847,0.34,0.4325,0.5325
1444,000803,山高环能,5,1.0,4.0,0.0,0.0,0.0,0.02796000869,0.208,0.334,0.478
1445,000962,东方钽业,5,4.0,1.0,0.0,0.0,0.0,0.422338152499,0.616,0.816,0.982
1446,002839,张家港行,5,1.0,3.0,1.0,0.0,0.0,0.768534418383,0.792,0.826,0.87
1447,002219,新里程,5,5.0,0.0,0.0,0.0,0.0,0.033880303523,0.034,0.04,0.048
1448,002543,万和电气,5,4.0,1.0,0.0,0.0,0.0,0.884380689685,0.998,1.11,1.23
1449,002973,侨银股份,5,4.0,1.0,0.0,0.0,0.0,0.707714428831,0.77,0.852,0.962
1450,601107,四川成渝,5,3.0,2.0,0.0,0.0,0.0,0.477074129016,0.514,0.54,0.575
1451,688520,神州细胞,5,4.0,1.0,0.0,0.0,0.0,0.251385831768,0.4904,0.8462,1.3462
1452,603306,华懋科技,5,4.0,1.0,0.0,0.0,0.0,0.842044011668,1.464,1.948,2.426
1453,600866,星湖科技,5,4.0,1.0,0.0,0.0,0.0,0.567660778082,0.828,0.874,0.976
1454,301219,腾远钴业,5,4.0,1.0,0.0,0.0,0.0,2.325040209329,3.329,4.0282,4.884
1455,600195,中牧股份,4,2.0,2.0,0.0,0.0,0.0,0.069416409366,0.2125,0.28,0.345
1456,300188,国投智能,4,3.0,1.0,0.0,0.0,0.0,-0.482866513172,0.015,0.1175,0.183333333333
1457,300348,长亮科技,4,2.0,2.0,0.0,0.0,0.0,0.022924393213,0.1225,0.18,0.2375
1458,300946,恒而达,4,1.0,3.0,0.0,0.0,0.0,0.559666486291,0.5975,0.7075,0.8275
1459,300019,硅宝科技,4,3.0,1.0,0.0,0.0,0.0,0.604214756,0.8225,1.0025,1.2125
1460,605488,福莱新材,4,1.0,3.0,0.0,0.0,0.0,0.496721018861,0.47,0.6,0.7825
1461,300938,信测标准,4,3.0,1.0,0.0,0.0,0.0,0.723254012212,0.86,0.995,1.15
1462,600299,安迪苏,4,3.0,1.0,0.0,0.0,0.0,0.449056766975,0.61,0.6825,0.78
1463,002149,西部材料,4,2.0,2.0,0.0,0.0,0.0,0.323168611023,0.5125,0.6625,0.8525
1464,000837,秦川机床,4,2.0,2.0,0.0,0.0,0.0,0.0527274685,0.08275,0.1135,0.156
1465,688045,必易微,4,0.0,4.0,0.0,0.0,0.0,-0.245868544091,0.24,0.605,1.0425
1466,002752,昇兴股份,4,4.0,0.0,0.0,0.0,0.0,0.433302795981,0.405,0.4875,0.5875
1467,301489,思泉新材,4,1.0,3.0,0.0,0.0,0.0,0.649577785049,1.4086,2.1688,3.088
1468,002615,哈尔斯,4,4.0,0.0,0.0,0.0,0.0,0.614550211508,0.6625,0.79,0.94
1469,603698,航天工程,4,3.0,1.0,0.0,0.0,0.0,0.353003531988,0.4725,0.6425,0.82
1470,001330,博纳影业,4,1.0,1.0,2.0,0.0,0.0,-0.630694295664,-0.5875,0.125,0.183333333333
1471,600339,中油工程,4,2.0,2.0,0.0,0.0,0.0,0.113816659481,0.1275,0.145,0.1675
1472,300031,宝通科技,4,4.0,0.0,0.0,0.0,0.0,0.501330237269,0.775,0.935,1.045
1473,003033,征和工业,4,3.0,1.0,0.0,0.0,0.0,1.602159291743,2.115,2.585,3.085
1474,002419,天虹股份,4,3.0,1.0,0.0,0.0,0.0,0.065635057491,0.105,0.1325,0.1525
1475,603611,诺力股份,4,3.0,1.0,0.0,0.0,0.0,1.793113438305,2.0525,2.365,2.836666666667
1476,603730,岱美股份,4,3.0,1.0,0.0,0.0,0.0,0.373352935891,0.425,0.5025,0.58
1477,603108,润达医疗,4,4.0,0.0,0.0,0.0,0.0,0.091573334184,0.185,0.47,0.5875
1478,000877,天山股份,4,4.0,0.0,0.0,0.0,0.0,-0.084156839983,0.22,0.275,0.3225
1479,600961,株冶集团,4,3.0,1.0,0.0,0.0,0.0,0.733111595132,1.1175,1.2375,1.33
1480,300465,高伟达,4,2.0,2.0,0.0,0.0,0.0,0.070663871362,0.11,0.3625,0.5875
1481,603150,万朗磁塑,4,1.0,3.0,0.0,0.0,0.0,1.626422681586,1.8875,2.4225,3.0675
1482,600845,宝信软件,4,3.0,1.0,0.0,0.0,0.0,0.789152719318,0.7925,0.9225,1.0625
1483,600966,博汇纸业,4,2.0,2.0,0.0,0.0,0.0,0.131519036419,0.158,0.222,0.32
1484,600552,凯盛科技,4,2.0,2.0,0.0,0.0,0.0,0.148377428759,0.21,0.2875,0.36
1485,603757,大元泵业,4,2.0,2.0,0.0,0.0,0.0,1.368525342471,1.532,1.796,2.154
1486,301392,汇成真空,4,2.0,2.0,0.0,0.0,0.0,0.6809094727,1.08825,1.504,2.113
1487,301015,百洋医药,4,3.0,1.0,0.0,0.0,0.0,1.315756637175,1.344,1.668,2.002
1488,000534,万泽股份,4,4.0,0.0,0.0,0.0,0.0,0.378044548071,0.5875,0.7975,0.985
1489,605167,利柏特,4,3.0,1.0,0.0,0.0,0.0,0.535536662569,0.5125,0.5975,0.7275
1490,301285,鸿日达,4,3.0,1.0,0.0,0.0,0.0,-0.03664215803,0.2225,0.6125,0.935
1491,600098,广州发展,4,3.0,1.0,0.0,0.0,0.0,0.493910700508,0.6125,0.5725,0.6225
1492,601133,柏诚股份,4,3.0,1.0,0.0,0.0,0.0,0.401992216298,0.4175,0.465,0.5175
1493,301272,英华特,4,3.0,1.0,0.0,0.0,0.0,1.267734485482,1.235,1.54025,1.82875
1494,688110,东芯股份,4,1.0,2.0,1.0,0.0,0.0,-0.377935514687,-0.1425,0.0825,0.42
1495,688173,希荻微,4,3.0,1.0,0.0,0.0,0.0,-0.707036514806,-0.055,0.1575,0.2925
1496,000415,渤海租赁,4,4.0,0.0,0.0,0.0,0.0,0.146161838367,0.0125,0.305,0.3725
1497,688210,统联精密,4,4.0,0.0,0.0,0.0,0.0,0.462416498937,0.6775,1.1975,1.7925
1498,688318,财富趋势,4,3.0,1.0,0.0,0.0,0.0,1.186716687828,1.7165,2.1305,2.089333333333
1499,688665,四方光电,4,2.0,2.0,0.0,0.0,0.0,1.121323169759,1.45,1.9575,2.4775
1500,300986,志特新材,4,1.0,3.0,0.0,0.0,0.0,0.178882886279,0.4525,0.665,0.815
1501,300765,新诺威,4,3.0,1.0,0.0,0.0,0.0,0.038250454596,0.0475,0.105,0.2075
1502,688047,龙芯中科,4,1.0,3.0,0.0,0.0,0.0,-1.559469195312,-0.52,0.032,0.478
1503,688268,华特气体,4,1.0,3.0,0.0,0.0,0.0,1.535933094208,1.79,2.175,2.773333333333
1504,603773,沃格光电,4,2.0,2.0,0.0,0.0,0.0,-0.544838359632,0.21,0.7675,1.365
1505,605266,健之佳,4,3.0,1.0,0.0,0.0,0.0,0.829066926764,1.3025,1.6025,1.85
1506,300143,盈康生命,4,4.0,0.0,0.0,0.0,0.0,0.154011028683,0.1825,0.2175,0.25
1507,300607,拓斯达,4,1.0,3.0,0.0,0.0,0.0,-0.514162404345,0.11,0.2075,0.37
1508,600073,光明肉业,4,2.0,1.0,1.0,0.0,0.0,0.230406302885,0.4025,0.565,0.64
1509,002452,长高电新,4,3.0,1.0,0.0,0.0,0.0,0.406401575811,0.57,0.695,0.843333333333
1510,000537,中绿电,4,2.0,2.0,0.0,0.0,0.0,0.488034257371,0.645,0.7175,0.8875
1511,600184,光电股份,4,4.0,0.0,0.0,0.0,0.0,-0.353672340515,0.1425,0.295,0.4575
1512,300590,移为通信,4,2.0,2.0,0.0,0.0,0.0,0.344866265613,0.3725,0.4225,0.4875
1513,002250,联化科技,4,3.0,1.0,0.0,0.0,0.0,0.113173767282,0.4175,0.5575,0.653333333333
1514,600623,华谊集团,4,3.0,1.0,0.0,0.0,0.0,0.428972682634,0.5075,0.695,0.765
1515,603520,司太立,4,2.0,2.0,0.0,0.0,0.0,-0.111993323275,0.1875,0.5225,0.8125
1516,000726,鲁泰A,4,3.0,1.0,0.0,0.0,0.0,0.502040992628,0.68,0.7525,0.856666666667
1517,603927,中科软,4,3.0,1.0,0.0,0.0,0.0,0.427305774993,0.5,0.625,0.7775
1518,301217,铜冠铜箔,4,1.0,3.0,0.0,0.0,0.0,-0.18859101514,0.144,0.3705,0.5465
1519,300553,集智股份,4,2.0,2.0,0.0,0.0,0.0,0.172049556035,0.4875,0.935,1.4875
1520,002440,闰土股份,4,1.0,3.0,0.0,0.0,0.0,0.189935458544,0.2475,0.3275,0.316666666667
1521,300428,立中集团,4,3.0,1.0,0.0,0.0,0.0,1.105737033972,1.275,1.5775,1.83
1522,603739,蔚蓝生物,4,2.0,2.0,0.0,0.0,0.0,0.247550739843,0.34,0.41,0.488
1523,688039,当虹科技,4,2.0,2.0,0.0,0.0,0.0,-0.923991245538,-0.0225,0.3575,0.6175
1524,002876,三利谱,4,3.0,1.0,0.0,0.0,0.0,0.39158718767,0.7625,1.45,2.095
1525,688302,海创药业,4,3.0,1.0,0.0,0.0,0.0,-2.014791003939,-1.888,-0.95,-0.258
1526,300602,飞荣达,4,3.0,1.0,0.0,0.0,0.0,0.324629917084,0.7325,1.13,1.62
1527,600662,外服控股,4,2.0,2.0,0.0,0.0,0.0,0.47580091257,0.305,0.33,0.346666666667
1528,600502,安徽建工,4,2.0,2.0,0.0,0.0,0.0,0.783480674036,0.81,0.8475,0.9
1529,603368,柳药集团,4,4.0,0.0,0.0,0.0,0.0,2.152415189704,2.175,2.29,2.425
1530,300005,探路者,4,2.0,1.0,1.0,0.0,0.0,0.120655066819,0.185,0.24,0.34
1531,002810,山东赫达,4,2.0,2.0,0.0,0.0,0.0,0.636631346358,0.63,0.86,1.0925
1532,600703,三安光电,4,3.0,1.0,0.0,0.0,0.0,0.050680564723,0.2,0.3475,0.4625
1533,301421,波长光电,4,3.0,1.0,0.0,0.0,0.0,0.319391260737,0.40525,0.581,0.7785
1534,605060,联德股份,4,3.0,1.0,0.0,0.0,0.0,0.779210924387,0.9475,1.26,1.615
1535,301398,星源卓镁,4,4.0,0.0,0.0,0.0,0.0,0.717241795357,0.9275,1.3625,1.8775
1536,002385,大北农,4,4.0,0.0,0.0,0.0,0.0,0.080410796064,0.16,0.185,0.23
1537,688252,天德钰,4,3.0,1.0,0.0,0.0,0.0,0.672045058402,0.9025,1.2175,1.565
1538,301220,亚香股份,4,3.0,1.0,0.0,0.0,0.0,0.493948522419,2.5075,3.3225,4.0025
1539,301257,普蕊斯,4,2.0,2.0,0.0,0.0,0.0,1.347125031691,1.402,1.598,1.81
1540,300369,绿盟科技,4,2.0,2.0,0.0,0.0,0.0,-0.450033988424,0.036,0.12,0.1975
1541,301550,斯菱股份,4,4.0,0.0,0.0,0.0,0.0,1.191441646019,1.5125,1.77,2.2825
1542,002389,航天彩虹,4,3.0,1.0,0.0,0.0,0.0,0.089526669828,0.2525,0.3375,0.4225
1543,603719,良品铺子,4,2.0,2.0,0.0,0.0,0.0,-0.114973719052,0.055,0.215,0.311666666667
1544,688488,艾迪药业,4,4.0,0.0,0.0,0.0,0.0,-0.335575245222,0.0175,0.18,0.3925
1545,688678,福立旺,4,3.0,1.0,0.0,0.0,0.0,0.209554657207,0.555,0.9925,1.2325
1546,600971,恒源煤电,4,3.0,1.0,0.0,0.0,0.0,0.893299057531,0.225,0.335,0.4925
1547,002911,佛燃能源,4,2.0,2.0,0.0,0.0,0.0,0.657054477269,0.7075,0.765,0.8125
1548,300769,德方纳米,4,2.0,1.0,1.0,0.0,0.0,-4.774125574672,-1.166666666667,0.876666666667,1.866666666667
1549,300217,东方电热,4,2.0,2.0,0.0,0.0,0.0,0.214993156158,0.1975,0.235,0.2675
1550,002251,步步高,4,2.0,2.0,0.0,0.0,0.0,0.450661578884,0.10375,0.14625,0.2195
1551,601226,华电科工,4,3.0,1.0,0.0,0.0,0.0,0.098803931365,0.2054,0.2508,0.2838
1552,002284,亚太股份,4,3.0,1.0,0.0,0.0,0.0,0.288096041649,0.505,0.6425,0.825
1553,300908,仲景食品,4,1.0,3.0,0.0,0.0,0.0,1.201390996507,1.27,1.3275,1.3925
1554,300620,光库科技,4,3.0,1.0,0.0,0.0,0.0,0.268812943964,0.4725,0.9225,1.2575
1555,601952,苏垦农发,4,2.0,2.0,0.0,0.0,0.0,0.529791332903,0.5575,0.635,0.695
1556,002961,瑞达期货,4,2.0,2.0,0.0,0.0,0.0,0.859724012819,1.0525,1.1925,1.335
1557,000967,盈峰环境,4,2.0,2.0,0.0,0.0,0.0,0.162148207,0.22,0.26,0.308
1558,000066,中国长城,4,2.0,2.0,0.0,0.0,0.0,-0.458337621224,0.0125,0.0675,0.1175
1559,603380,易德龙,4,3.0,1.0,0.0,0.0,0.0,1.147765520016,1.51,1.825,2.185
1560,300894,火星人,4,2.0,2.0,0.0,0.0,0.0,0.027350013139,0.15,0.205,0.245
1561,300284,苏交科,4,1.0,3.0,0.0,0.0,0.0,0.177679774986,0.17,0.185,0.2
1562,600507,方大特钢,4,3.0,1.0,0.0,0.0,0.0,0.107145479501,0.36,0.4175,0.47
1563,300873,海晨股份,4,3.0,1.0,0.0,0.0,0.0,1.272451652856,1.395,1.595,1.806666666667
1564,002990,盛视科技,4,3.0,1.0,0.0,0.0,0.0,0.669407036204,0.7125,0.8875,1.1075
1565,688261,东微半导,4,2.0,2.0,0.0,0.0,0.0,0.328249240434,0.925,1.5725,2.3725
1566,600927,永安期货,4,1.0,3.0,0.0,0.0,0.0,0.39510855686,0.37,0.445,0.456666666667
1567,601928,凤凰传媒,4,3.0,1.0,0.0,0.0,0.0,0.627728071123,0.875,0.905,0.9325
1568,601901,方正证券,4,2.0,2.0,0.0,0.0,0.0,0.268144613385,0.39,0.405,0.423333333333
1569,603256,宏和科技,4,2.0,2.0,0.0,0.0,0.0,0.025918177981,0.19,0.275,0.3825
1570,000681,视觉中国,4,3.0,1.0,0.0,0.0,0.0,0.170069196177,0.185,0.205,0.225
1571,002088,鲁阳节能,4,2.0,2.0,0.0,0.0,0.0,0.935685564326,0.63,0.785,0.8
1572,301188,力诺药包,4,4.0,0.0,0.0,0.0,0.0,0.276354954528,0.485,0.725,0.9275
1573,002985,北摩高科,4,3.0,1.0,0.0,0.0,0.0,0.048678729928,0.62,0.914,1.138
1574,600548,深高速,4,0.0,4.0,0.0,0.0,0.0,0.451187496213,0.6125,0.6525,0.65
1575,688557,兰剑智能,4,3.0,1.0,0.0,0.0,0.0,1.091415175297,1.5475,2.025,2.735
1576,301349,信德新材,4,3.0,1.0,0.0,0.0,0.0,-0.323938511471,0.55,1.0125,1.4375
1577,688302,海创药业,4,3.0,1.0,0.0,0.0,0.0,-2.014791003939,-1.888,-0.95,-0.258
1578,300121,阳谷华泰,4,2.0,2.0,0.0,0.0,0.0,0.43152101246,0.5625,0.685,0.815
1579,603368,柳药集团,4,4.0,0.0,0.0,0.0,0.0,2.152415189704,2.175,2.29,2.425
1580,300005,探路者,4,2.0,1.0,1.0,0.0,0.0,0.120655066819,0.185,0.24,0.34
1581,002810,山东赫达,4,2.0,2.0,0.0,0.0,0.0,0.636631346358,0.63,0.86,1.0925
1582,600703,三安光电,4,3.0,1.0,0.0,0.0,0.0,0.050680564723,0.2,0.3475,0.4625
1583,301421,波长光电,4,3.0,1.0,0.0,0.0,0.0,0.319391260737,0.40525,0.581,0.7785
1584,605060,联德股份,4,3.0,1.0,0.0,0.0,0.0,0.779210924387,0.9475,1.26,1.615
1585,301398,星源卓镁,4,4.0,0.0,0.0,0.0,0.0,0.717241795357,0.9275,1.3625,1.8775
1586,002385,大北农,4,4.0,0.0,0.0,0.0,0.0,0.080410796064,0.16,0.185,0.23
1587,688252,天德钰,4,3.0,1.0,0.0,0.0,0.0,0.672045058402,0.9025,1.2175,1.565
1588,301220,亚香股份,4,3.0,1.0,0.0,0.0,0.0,0.493948522419,2.5075,3.3225,4.0025
1589,301257,普蕊斯,4,2.0,2.0,0.0,0.0,0.0,1.347125031691,1.402,1.598,1.81
1590,300369,绿盟科技,4,2.0,2.0,0.0,0.0,0.0,-0.450033988424,0.036,0.12,0.1975
1591,301550,斯菱股份,4,4.0,0.0,0.0,0.0,0.0,1.191441646019,1.5125,1.77,2.2825
1592,002389,航天彩虹,4,3.0,1.0,0.0,0.0,0.0,0.089526669828,0.2525,0.3375,0.4225
1593,603719,良品铺子,4,2.0,2.0,0.0,0.0,0.0,-0.114973719052,0.055,0.215,0.311666666667
1594,300925,法本信息,4,3.0,1.0,0.0,0.0,0.0,0.305527363746,0.3475,0.4175,0.525
1595,688182,灿勤科技,4,4.0,0.0,0.0,0.0,0.0,0.14448579615,0.276666666667,0.456666666667,0.663333333333
1596,688228,开普云,4,2.0,2.0,0.0,0.0,0.0,0.304907035788,0.55,0.7175,0.7975
1597,688027,国盾量子,4,3.0,1.0,0.0,0.0,0.0,-0.309557694077,0.0175,0.187,0.5785
1598,002085,万丰奥威,4,0.0,4.0,0.0,0.0,0.0,0.307688163423,0.4775,0.545,0.6325
1599,688155,先惠技术,4,2.0,2.0,0.0,0.0,0.0,1.777367476364,2.545,3.48,4.3375
1600,603758,秦安股份,4,1.0,3.0,0.0,0.0,0.0,0.393945856733,0.492,0.616,0.734
1601,001400,江顺科技,4,3.0,1.0,0.0,0.0,0.0,2.581194863667,2.1375,2.9875,3.65
1602,688357,建龙微纳,4,1.0,3.0,0.0,0.0,0.0,0.747114529176,1.005,1.2175,1.4425
1603,605056,咸亨国际,4,3.0,1.0,0.0,0.0,0.0,0.543359223202,0.6625,0.81,0.98
1604,300499,高澜股份,4,1.0,3.0,0.0,0.0,0.0,-0.164856101076,0.17,0.32,0.53
1605,300192,科德教育,4,2.0,2.0,0.0,0.0,0.0,0.440723389354,0.49,0.545,0.6
1606,688443,智翔金泰,4,2.0,2.0,0.0,0.0,0.0,-2.17430356147,-1.656,-1.306,-0.614
1607,603520,司太立,4,2.0,2.0,0.0,0.0,0.0,-0.111993323275,0.1875,0.5225,0.8125
1608,600502,安徽建工,4,2.0,2.0,0.0,0.0,0.0,0.783480674036,0.81,0.8475,0.9
1609,603551,奥普科技,4,0.0,4.0,0.0,0.0,0.0,0.762124397319,0.7925,0.845,0.916666666667
1610,600662,外服控股,4,2.0,2.0,0.0,0.0,0.0,0.47580091257,0.305,0.33,0.346666666667
1611,300952,恒辉安防,4,2.0,2.0,0.0,0.0,0.0,0.675259854681,0.7775,0.9875,1.2375
1612,688786,悦安新材,4,3.0,1.0,0.0,0.0,0.0,0.48882990218,0.7375,1.08,1.645
1613,300284,苏交科,4,1.0,3.0,0.0,0.0,0.0,0.177679774986,0.17,0.185,0.2
1614,600507,方大特钢,4,3.0,1.0,0.0,0.0,0.0,0.107145479501,0.36,0.4175,0.47
1615,300873,海晨股份,4,3.0,1.0,0.0,0.0,0.0,1.272451652856,1.395,1.595,1.806666666667
1616,002990,盛视科技,4,3.0,1.0,0.0,0.0,0.0,0.669407036204,0.7125,0.8875,1.1075
1617,688261,东微半导,4,2.0,2.0,0.0,0.0,0.0,0.328249240434,0.925,1.5725,2.3725
1618,600927,永安期货,4,1.0,3.0,0.0,0.0,0.0,0.39510855686,0.37,0.445,0.456666666667
1619,601928,凤凰传媒,4,3.0,1.0,0.0,0.0,0.0,0.627728071123,0.875,0.905,0.9325
1620,601901,方正证券,4,2.0,2.0,0.0,0.0,0.0,0.268144613385,0.39,0.405,0.423333333333
1621,603256,宏和科技,4,2.0,2.0,0.0,0.0,0.0,0.025918177981,0.19,0.275,0.3825
1622,000681,视觉中国,4,3.0,1.0,0.0,0.0,0.0,0.170069196177,0.185,0.205,0.225
1623,002088,鲁阳节能,4,2.0,2.0,0.0,0.0,0.0,0.935685564326,0.63,0.785,0.8
1624,301188,力诺药包,4,4.0,0.0,0.0,0.0,0.0,0.276354954528,0.485,0.725,0.9275
1625,002985,北摩高科,4,3.0,1.0,0.0,0.0,0.0,0.048678729928,0.62,0.914,1.138
1626,600548,深高速,4,0.0,4.0,0.0,0.0,0.0,0.451187496213,0.6125,0.6525,0.65
1627,688557,兰剑智能,4,3.0,1.0,0.0,0.0,0.0,1.091415175297,1.5475,2.025,2.735
1628,300769,德方纳米,4,2.0,1.0,1.0,0.0,0.0,-4.774125574672,-1.166666666667,0.876666666667,1.866666666667
1629,600971,恒源煤电,4,3.0,1.0,0.0,0.0,0.0,0.893299057531,0.225,0.335,0.4925
1630,603927,中科软,4,3.0,1.0,0.0,0.0,0.0,0.427305774993,0.5,0.625,0.7775
1631,688678,福立旺,4,3.0,1.0,0.0,0.0,0.0,0.209554657207,0.555,0.9925,1.2325
1632,301217,铜冠铜箔,4,1.0,3.0,0.0,0.0,0.0,-0.18859101514,0.144,0.3705,0.5465
1633,002440,闰土股份,4,1.0,3.0,0.0,0.0,0.0,0.189935458544,0.2475,0.3275,0.316666666667
1634,603739,蔚蓝生物,4,2.0,2.0,0.0,0.0,0.0,0.247550739843,0.34,0.41,0.488
1635,688039,当虹科技,4,2.0,2.0,0.0,0.0,0.0,-0.923991245538,-0.0225,0.3575,0.6175
1636,002876,三利谱,4,3.0,1.0,0.0,0.0,0.0,0.39158718767,0.7625,1.45,2.095
1637,300602,飞荣达,4,3.0,1.0,0.0,0.0,0.0,0.324629917084,0.7325,1.13,1.62
1638,002324,普利特,4,1.0,3.0,0.0,0.0,0.0,0.126890890892,0.4575,0.5475,0.596666666667
1639,300428,立中集团,4,3.0,1.0,0.0,0.0,0.0,1.105737033972,1.275,1.5775,1.83
1640,300595,欧普康视,4,1.0,3.0,0.0,0.0,0.0,0.638541431468,0.66,0.74,0.856666666667
1641,688598,金博股份,4,3.0,1.0,0.0,0.0,0.0,-3.926126126324,-0.52,0.9025,1.6375
1642,688219,会通股份,4,4.0,0.0,0.0,0.0,0.0,0.352546136873,0.4625,0.615,0.7725
1643,000778,新兴铸管,4,1.0,3.0,0.0,0.0,0.0,0.042249393974,0.153333333333,0.246666666667,0.416666666667
1644,601500,通用股份,4,4.0,0.0,0.0,0.0,0.0,0.235247415285,0.2565,0.35375,0.42575
1645,603209,兴通股份,4,2.0,2.0,0.0,0.0,0.0,1.078204115046,0.93325,1.169,1.435666666667
1646,600221,海航控股,4,2.0,2.0,0.0,0.0,0.0,-0.021316730682,0.0931975,0.2016275,0.3380225
1647,600521,华海药业,4,1.0,2.0,1.0,0.0,0.0,0.747356887575,0.8275,0.9475,1.06
1648,300547,川环科技,4,3.0,1.0,0.0,0.0,0.0,0.934651039532,1.21,1.5575,1.8725
1649,300601,康泰生物,4,4.0,0.0,0.0,0.0,0.0,0.180541714263,0.251666666667,0.375,0.495
1650,302132,中航成飞,4,0.0,0.0,0.0,0.0,0.0,0.042030296343,1.385,1.6625,2.0325
1651,003031,中瓷电子,4,2.0,2.0,0.0,0.0,0.0,1.19533318606,1.4575,1.7875,2.0925
