成交时间,股票代码,股票简称,成交价格,成交量,成交额,大单性质,涨跌幅,涨跌额
2025-08-12 15:00:00,688108,赛诺医疗,25.11,22800,57.25,买盘,2.37%,0.59
2025-08-12 15:00:00,601166,兴业银行,22.99,46900,107.82,卖盘,0.48%,0.11
2025-08-12 15:00:00,601166,兴业银行,22.99,141200,324.62,买盘,0.48%,0.11
2025-08-12 15:00:00,601601,中国太保,37.41,43200,161.61,卖盘,1.44%,0.54
2025-08-12 15:00:00,600104,上汽集团,18.01,147100,264.93,买盘,2.33%,0.42
2025-08-12 15:00:00,600104,上汽集团,18.01,147500,265.65,买盘,2.33%,0.42
2025-08-12 15:00:00,600104,上汽集团,18.01,108500,195.41,买盘,2.33%,0.42
2025-08-12 15:00:00,600438,通威股份,20.36,54200,110.35,卖盘,-2.49%,-0.51
2025-08-12 15:00:00,600110,诺德股份,6.14,272100,167.07,卖盘,-2.38%,-0.15
2025-08-12 15:00:00,601390,中国中铁,5.72,179400,102.62,卖盘,-0.52%,-0.03
2025-08-12 15:00:00,688676,金盘科技,45.72,14598,66.74,卖盘,-0.09%,-0.04
2025-08-12 15:00:00,600967,内蒙一机,26.24,120000,314.88,买盘,2.42%,0.64
2025-08-12 15:00:00,600967,内蒙一机,26.24,45400,119.13,卖盘,2.42%,0.64
2025-08-12 15:00:00,600967,内蒙一机,26.24,68900,180.79,卖盘,2.42%,0.64
2025-08-12 15:00:00,600967,内蒙一机,26.24,65500,171.87,卖盘,2.42%,0.64
2025-08-12 15:00:00,600967,内蒙一机,26.24,50300,131.99,卖盘,2.42%,0.64
2025-08-12 15:00:00,600967,内蒙一机,26.24,50300,131.99,卖盘,2.42%,0.64
2025-08-12 15:00:00,601777,千里科技,9.75,115600,112.71,买盘,1.25%,0.12
2025-08-12 15:00:00,600095,湘财股份,11.33,400000,453.2,买盘,1.25%,0.14
2025-08-12 15:00:00,600095,湘财股份,11.33,96800,109.67,卖盘,1.25%,0.14
2025-08-12 15:00:00,601328,交通银行,7.68,182400,140.08,卖盘,0.13%,0.01
2025-08-12 15:00:00,601328,交通银行,7.68,275600,211.66,卖盘,0.13%,0.01
2025-08-12 15:00:00,601328,交通银行,7.68,198000,152.06,买盘,0.13%,0.01
2025-08-12 15:00:00,601328,交通银行,7.68,154674,118.79,卖盘,0.13%,0.01
2025-08-12 15:00:00,601009,南京银行,12.02,97500,117.2,买盘,0.17%,0.02
2025-08-12 15:00:00,601009,南京银行,12.02,165213,198.59,买盘,0.17%,0.02
2025-08-12 15:00:00,601669,中国电建,6.28,176000,110.53,卖盘,-1.72%,-0.11
2025-08-12 15:00:00,601669,中国电建,6.28,400000,251.2,买盘,-1.72%,-0.11
2025-08-12 15:00:00,600487,亨通光电,17.9,95400,170.77,买盘,1.42%,0.25
2025-08-12 15:00:00,600487,亨通光电,17.9,114300,204.6,买盘,1.42%,0.25
2025-08-12 15:00:00,603023,威帝股份,4.62,200000,92.4,卖盘,10.00%,0.46
2025-08-12 15:00:00,603367,辰欣药业,33.47,47700,159.65,卖盘,-1.27%,-0.42
2025-08-12 15:00:00,600480,凌云股份,12.62,82450,104.05,买盘,0.40%,0.05
2025-08-12 15:00:00,600877,电科芯片,14.05,86000,120.83,卖盘,0.65%,0.09
2025-08-12 15:00:00,688012,中微公司,192.66,3000,57.8,卖盘,-0.38%,-0.74
2025-08-12 15:00:00,688012,中微公司,192.66,5600,107.89,卖盘,-0.38%,-0.74
2025-08-12 15:00:00,688012,中微公司,192.66,4800,92.48,买盘,-0.38%,-0.74
2025-08-12 15:00:00,688012,中微公司,192.66,4200,80.92,买盘,-0.38%,-0.74
2025-08-12 15:00:00,688012,中微公司,192.66,4500,86.7,买盘,-0.38%,-0.74
2025-08-12 15:00:00,688012,中微公司,192.66,6000,115.6,买盘,-0.38%,-0.74
2025-08-12 15:00:00,688012,中微公司,192.66,2600,50.09,买盘,-0.38%,-0.74
2025-08-12 15:00:00,688012,中微公司,192.66,5400,104.04,买盘,-0.38%,-0.74
2025-08-12 15:00:00,688012,中微公司,192.66,11600,223.49,买盘,-0.38%,-0.74
2025-08-12 15:00:00,688382,益方生物,38.73,16000,61.97,买盘,-3.78%,-1.46
2025-08-12 15:00:00,600537,亿晶光电,3.75,288800,108.3,卖盘,-0.79%,-0.03
2025-08-12 15:00:00,600537,亿晶光电,3.75,208685,78.26,卖盘,-0.79%,-0.03
2025-08-12 15:00:00,600537,亿晶光电,3.75,281000,105.38,卖盘,-0.79%,-0.03
2025-08-12 15:00:00,600196,复星医药,27.7,50000,138.5,买盘,3.36%,0.93
2025-08-12 15:00:00,600977,中国电影,13.24,152800,202.31,卖盘,-1.56%,-0.21
2025-08-12 15:00:00,600000,浦发银行,13.89,97800,135.84,买盘,-0.64%,-0.09
2025-08-12 15:00:00,600000,浦发银行,13.89,83500,115.98,卖盘,-0.64%,-0.09
2025-08-12 15:00:00,601988,中国银行,5.66,176800,100.07,卖盘,0.71%,0.04
2025-08-12 15:00:00,601988,中国银行,5.66,200500,113.48,买盘,0.71%,0.04
2025-08-12 15:00:00,603063,禾望电气,37.05,44800,165.98,买盘,-8.06%,-2.99
2025-08-12 15:00:00,603063,禾望电气,37.05,57300,212.3,买盘,-8.06%,-2.99
2025-08-12 15:00:00,603773,沃格光电,32.63,37100,121.06,卖盘,-0.76%,-0.25
2025-08-12 15:00:00,601089,福元医药,30.64,35500,108.77,卖盘,-1.51%,-0.46
2025-08-12 15:00:00,601089,福元医药,30.64,49100,150.44,卖盘,-1.51%,-0.46
2025-08-12 15:00:00,601089,福元医药,30.64,38900,119.19,卖盘,-1.51%,-0.46
2025-08-12 15:00:00,2833,弘亚数控,17.8,70900,126.2,买盘,6.65%,1.18
2025-08-12 15:00:00,300773,拉卡拉,28.05,37600,105.47,买盘,4.70%,1.32
2025-08-12 15:00:00,300773,拉卡拉,28.05,102000,286.11,买盘,4.70%,1.32
2025-08-12 15:00:00,300773,拉卡拉,28.05,20100,56.38,买盘,4.70%,1.32
2025-08-12 15:00:00,300383,光环新网,14.68,134100,196.86,买盘,1.24%,0.18
2025-08-12 15:00:00,300759,康龙化成,28.96,32000,92.67,卖盘,-0.17%,-0.05
2025-08-12 15:00:00,300759,康龙化成,28.96,31500,91.22,卖盘,-0.17%,-0.05
2025-08-12 15:00:00,300380,安硕信息,47.68,16700,79.63,买盘,0.48%,0.23
2025-08-12 15:00:00,300380,安硕信息,47.68,16200,77.24,买盘,0.48%,0.23
2025-08-12 15:00:00,300380,安硕信息,47.68,26200,124.92,买盘,0.48%,0.23
2025-08-12 15:00:00,300757,罗博特科,170.89,3100,52.98,买盘,1.99%,3.41
2025-08-12 15:00:00,300757,罗博特科,170.89,6200,105.95,买盘,1.99%,3.41
2025-08-12 15:00:00,300757,罗博特科,170.89,6700,114.5,买盘,1.99%,3.41
2025-08-12 15:00:00,300757,罗博特科,170.89,10700,182.85,买盘,1.99%,3.41
2025-08-12 15:00:00,300757,罗博特科,170.89,7800,133.29,卖盘,1.99%,3.41
2025-08-12 15:00:00,300757,罗博特科,170.89,4800,82.03,卖盘,1.99%,3.41
2025-08-12 15:00:00,300757,罗博特科,170.89,6000,102.53,卖盘,1.99%,3.41
2025-08-12 15:00:00,300757,罗博特科,170.89,5900,100.83,买盘,1.99%,3.41
2025-08-12 15:00:00,300741,华宝股份,19.32,26000,50.23,卖盘,-0.41%,-0.08
2025-08-12 15:00:00,300364,中文在线,25.58,143600,367.33,卖盘,-0.66%,-0.17
2025-08-12 15:00:00,300364,中文在线,25.58,81900,209.5,卖盘,-0.66%,-0.17
2025-08-12 15:00:00,2796,世嘉科技,14.75,73100,107.82,买盘,1.72%,0.25
2025-08-12 15:00:00,300731,科创新源,48.89,13100,64.05,买盘,-6.29%,-3.07
2025-08-12 15:00:00,300731,科创新源,48.89,26200,128.09,买盘,-6.29%,-3.07
2025-08-12 15:00:00,300731,科创新源,48.89,21100,103.16,买盘,-6.29%,-3.07
2025-08-12 15:00:00,300731,科创新源,48.89,12600,61.6,买盘,-6.29%,-3.07
2025-08-12 15:00:00,300723,一品红,66.21,10500,69.52,买盘,-2.70%,-1.79
2025-08-12 15:00:00,300723,一品红,66.21,9300,61.58,卖盘,-2.70%,-1.79
2025-08-12 15:00:00,300719,安达维尔,19.6,27900,54.68,买盘,1.34%,0.26
2025-08-12 15:00:00,300719,安达维尔,19.6,30000,58.8,买盘,1.34%,0.26
2025-08-12 15:00:00,300719,安达维尔,19.6,37600,73.7,卖盘,1.34%,0.26
2025-08-12 15:00:00,2777,久远银海,19.99,55500,110.94,卖盘,-2.87%,-0.57
2025-08-12 15:00:00,300719,安达维尔,19.6,39900,78.2,卖盘,1.34%,0.26
2025-08-12 15:00:00,300329,海伦钢琴,11.72,65600,76.88,买盘,-3.70%,-0.43
2025-08-12 15:00:00,300329,海伦钢琴,11.72,48400,56.72,买盘,-3.70%,-0.43
2025-08-12 15:00:00,300328,宜安科技,12.37,80000,98.96,买盘,0.65%,0.08
2025-08-12 15:00:00,300328,宜安科技,12.37,88900,109.97,买盘,0.65%,0.08
2025-08-12 15:00:00,300324,旋极信息,5.18,100000,51.8,买盘,2.78%,0.14
2025-08-12 15:00:00,300324,旋极信息,5.18,102100,52.89,买盘,2.78%,0.14
2025-08-12 15:00:00,300658,延江股份,7.15,163100,116.62,买盘,-1.11%,-0.08
2025-08-12 15:00:00,300319,麦捷科技,12.55,82600,103.66,卖盘,1.05%,0.13
2025-08-12 15:00:00,300319,麦捷科技,12.55,83100,104.29,卖盘,1.05%,0.13
2025-08-12 15:00:00,300319,麦捷科技,12.55,153500,192.64,买盘,1.05%,0.13
2025-08-12 15:00:00,300657,弘信电子,30.95,16700,51.69,买盘,5.52%,1.71
2025-08-12 15:00:00,300638,广和通,28.8,20000,57.6,买盘,-0.41%,-0.12
2025-08-12 15:00:00,300638,广和通,28.8,20000,57.6,买盘,-0.41%,-0.12
2025-08-12 15:00:00,300638,广和通,28.8,28100,80.93,买盘,-0.41%,-0.12
2025-08-12 15:00:00,3002,壶化股份,25.71,44300,113.9,卖盘,-1.30%,-0.34
2025-08-12 15:00:00,2759,天际股份,9.74,194200,189.15,卖盘,0.31%,0.03
2025-08-12 15:00:00,2733,雄韬股份,19.52,67500,131.76,买盘,1.51%,0.29
2025-08-12 15:00:00,300600,国瑞科技,20.44,40700,83.19,卖盘,-4.53%,-0.93
2025-08-12 15:00:00,300600,国瑞科技,20.44,41100,84.01,卖盘,-4.53%,-0.93
2025-08-12 15:00:00,300600,国瑞科技,20.44,33000,67.45,买盘,-4.53%,-0.93
2025-08-12 15:00:00,300600,国瑞科技,20.44,81100,165.77,卖盘,-4.53%,-0.93
2025-08-12 15:00:00,300600,国瑞科技,20.44,69100,141.24,卖盘,-4.53%,-0.93
2025-08-12 15:00:00,2733,雄韬股份,19.52,51700,100.92,卖盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,65300,127.47,卖盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,210300,410.51,买盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,76000,148.35,买盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,69600,135.86,买盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,59900,116.92,卖盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,87200,170.21,买盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,91600,178.8,买盘,1.51%,0.29
2025-08-12 15:00:00,2967,广电计量,20.21,63600,128.54,卖盘,7.16%,1.45
2025-08-12 15:00:00,300593,新雷能,18.42,37999,69.99,卖盘,-3.66%,-0.67
2025-08-12 15:00:00,300593,新雷能,18.42,112100,206.49,买盘,-3.66%,-0.67
2025-08-12 15:00:00,300593,新雷能,18.42,45700,84.18,买盘,-3.66%,-0.67
2025-08-12 15:00:00,300274,阳光电源,88.1,42000,370.02,卖盘,4.24%,3.73
2025-08-12 15:00:00,300589,江龙船艇,15.81,32444,51.29,买盘,6.11%,0.97
2025-08-12 15:00:00,300589,江龙船艇,15.81,34700,54.86,买盘,6.11%,0.97
2025-08-12 15:00:00,300589,江龙船艇,15.81,89500,141.5,买盘,6.11%,0.97
2025-08-12 15:00:00,300589,江龙船艇,15.81,37100,58.66,买盘,6.11%,0.97
2025-08-12 15:00:00,2733,雄韬股份,19.52,86600,169.04,买盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,75300,146.99,买盘,1.51%,0.29
2025-08-12 15:00:00,2733,雄韬股份,19.52,59900,116.92,买盘,1.51%,0.29
2025-08-12 15:00:00,2955,鸿合科技,26.58,60900,161.87,卖盘,3.46%,0.92
2025-08-12 15:00:00,300274,阳光电源,88.1,11000,96.91,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,7772,68.47,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,6300,55.5,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,140000,1233.4,买盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,24288,213.98,买盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,16400,144.48,买盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,63400,558.55,买盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,24700,217.61,买盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,51012,449.42,买盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,6292,55.43,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,8500,74.89,买盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,14500,127.74,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,48100,423.76,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,78900,695.11,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,30200,266.06,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,24100,212.32,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,29500,259.9,卖盘,4.24%,3.73
2025-08-12 15:00:00,300274,阳光电源,88.1,13500,118.94,卖盘,4.24%,3.73
2025-08-12 15:00:00,300589,江龙船艇,15.81,37500,59.29,买盘,6.11%,0.97
2025-08-12 15:00:00,300584,海辰药业,51.3,22200,113.89,卖盘,6.39%,3.28
2025-08-12 15:00:00,2926,华西证券,9.98,157600,157.28,卖盘,-0.20%,-0.02
2025-08-12 15:00:00,2721,金一文化,3.91,500000,195.5,卖盘,4.83%,0.19
2025-08-12 15:00:00,2721,金一文化,3.91,569000,222.48,卖盘,4.83%,0.19
2025-08-12 15:00:00,300579,数字认证,34.55,26700,92.25,卖盘,1.23%,0.43
2025-08-12 15:00:00,300579,数字认证,34.55,28900,99.85,卖盘,1.23%,0.43
2025-08-12 15:00:00,300579,数字认证,34.55,20100,69.45,卖盘,1.23%,0.43
2025-08-12 15:00:00,300579,数字认证,34.55,34000,117.47,卖盘,1.23%,0.43
2025-08-12 15:00:00,300579,数字认证,34.55,20400,70.48,卖盘,1.23%,0.43
2025-08-12 15:00:00,2717,ST岭南,1.69,493300,83.37,买盘,-0.59%,-0.01
2025-08-12 15:00:00,300564,筑博设计,17.68,43400,76.73,买盘,-1.72%,-0.3
2025-08-12 15:00:00,300224,正海磁材,17.67,54506,96.31,卖盘,-1.94%,-0.34
2025-08-12 15:00:00,300224,正海磁材,17.67,62606,110.62,买盘,-1.94%,-0.34
2025-08-12 15:00:00,300563,神宇股份,39.87,50000,199.35,买盘,1.55%,0.62
2025-08-12 15:00:00,300224,正海磁材,17.67,30800,54.42,买盘,-1.94%,-0.34
2025-08-12 15:00:00,300224,正海磁材,17.67,71500,126.34,卖盘,-1.94%,-0.34
2025-08-12 15:00:00,300224,正海磁材,17.67,43200,76.33,买盘,-1.94%,-0.34
2025-08-12 15:00:00,300224,正海磁材,17.67,39300,69.44,卖盘,-1.94%,-0.34
2025-08-12 15:00:00,300224,正海磁材,17.67,40300,71.21,买盘,-1.94%,-0.34
2025-08-12 15:00:00,300563,神宇股份,39.87,50000,199.35,买盘,1.55%,0.62
2025-08-12 15:00:00,2920,德赛西威,113.91,9600,109.35,买盘,7.44%,8.48
2025-08-12 15:00:00,2920,德赛西威,113.91,10600,120.74,买盘,7.44%,8.48
2025-08-12 15:00:00,2920,德赛西威,113.91,11700,133.27,买盘,7.44%,8.48
2025-08-12 15:00:00,300561,*ST汇科,13.06,39000,50.93,卖盘,3.82%,0.5
2025-08-12 15:00:00,300561,*ST汇科,13.06,53700,70.13,卖盘,3.82%,0.5
2025-08-12 15:00:00,300223,北京君正,69.62,20100,139.94,卖盘,1.60%,1.12
2025-08-12 15:00:00,300223,北京君正,69.62,18700,130.19,买盘,1.60%,1.12
2025-08-12 15:00:00,300219,鸿利智汇,7.02,82300,57.77,买盘,-0.85%,-0.06
2025-08-12 15:00:00,300215,电科院,6.44,79400,51.13,买盘,-1.83%,-0.12
2025-08-12 15:00:00,2897,意华股份,41.3,40000,165.2,买盘,1.47%,0.61
2025-08-12 15:00:00,2897,意华股份,41.3,32500,134.22,买盘,1.47%,0.61
2025-08-12 15:00:00,2897,意华股份,41.3,34764,143.58,买盘,1.47%,0.61
2025-08-12 15:00:00,2895,川恒股份,25.4,51500,130.81,买盘,0.87%,0.22
2025-08-12 15:00:00,300193,佳士科技,9.8,161000,157.78,买盘,0.41%,0.04
2025-08-12 15:00:00,300191,潜能恒信,20.65,77500,160.04,买盘,1.08%,0.22
2025-08-12 15:00:00,300548,长芯博创,92.58,83000,768.41,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,38700,358.28,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,6900,63.88,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,8800,81.47,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,12100,112.02,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,8100,74.99,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,29300,271.26,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,29200,270.33,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,29300,271.26,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,14600,135.17,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,10400,96.28,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,8200,75.92,买盘,0.92%,0.85
2025-08-12 15:00:00,300183,东软载波,18.21,38100,69.38,卖盘,1.73%,0.32
2025-08-12 15:00:00,300548,长芯博创,92.58,5700,52.77,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,9100,84.25,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,15200,140.72,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,8800,81.47,卖盘,0.92%,0.85
2025-08-12 15:00:00,300548,长芯博创,92.58,23400,216.64,卖盘,0.92%,0.85
2025-08-12 15:00:00,300540,蜀道装备,17.29,32600,56.37,买盘,-0.06%,-0.01
2025-08-12 15:00:00,2865,钧达股份,43.26,45800,198.13,买盘,-0.80%,-0.35
2025-08-12 15:00:00,300511,雪榕生物,6.81,204200,139.06,买盘,0.74%,0.05
2025-08-12 15:00:00,300507,苏奥传感,8.2,241400,197.95,买盘,0.12%,0.01
2025-08-12 15:00:00,300164,通源石油,5.37,121100,65.03,卖盘,-0.37%,-0.02
2025-08-12 15:00:00,300164,通源石油,5.37,248300,133.34,买盘,-0.37%,-0.02
2025-08-12 15:00:00,300484,蓝海华腾,22.29,26600,59.29,买盘,-0.49%,-0.11
2025-08-12 15:00:00,300158,振东制药,8.57,121100,103.78,买盘,-1.49%,-0.13
2025-08-12 15:00:00,300158,振东制药,8.57,60000,51.42,卖盘,-1.49%,-0.13
2025-08-12 15:00:00,300158,振东制药,8.57,210200,180.14,卖盘,-1.49%,-0.13
2025-08-12 15:00:00,2627,三峡旅游,5.61,192297,107.88,卖盘,1.08%,0.06
2025-08-12 15:00:00,300158,振东制药,8.57,92500,79.27,买盘,-1.49%,-0.13
2025-08-12 15:00:00,300158,振东制药,8.57,106700,91.44,买盘,-1.49%,-0.13
2025-08-12 15:00:00,300158,振东制药,8.57,94000,80.56,买盘,-1.49%,-0.13
2025-08-12 15:00:00,300480,光力科技,16.92,64600,109.3,卖盘,2.05%,0.35
2025-08-12 15:00:00,300480,光力科技,16.92,38100,64.47,卖盘,2.05%,0.35
2025-08-12 15:00:00,300466,赛摩智能,10.98,48800,53.58,买盘,0.64%,0.07
2025-08-12 15:00:00,300466,赛摩智能,10.98,47900,52.59,买盘,0.64%,0.07
2025-08-12 15:00:00,300146,汤臣倍健,12.41,152200,188.88,买盘,-2.51%,-0.31
2025-08-12 15:00:00,300146,汤臣倍健,12.41,128300,159.22,买盘,-2.51%,-0.31
2025-08-12 15:00:00,300460,惠伦晶体,11.33,89800,101.74,买盘,-0.26%,-0.03
2025-08-12 15:00:00,300133,华策影视,7.56,100000,75.6,卖盘,-1.05%,-0.08
2025-08-12 15:00:00,300133,华策影视,7.56,300000,226.8,买盘,-1.05%,-0.08
2025-08-12 15:00:00,2625,光启技术,43.61,25700,112.08,买盘,-2.33%,-1.02
2025-08-12 15:00:00,300129,泰胜风能,7.6,213600,162.34,买盘,-1.30%,-0.1
2025-08-12 15:00:00,300436,广生堂,135.21,5000,67.6,买盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,8500,114.93,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,5000,67.6,买盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,4100,55.44,买盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,4700,63.55,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,6800,91.94,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,5000,67.6,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,5800,78.42,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,4100,55.44,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,8400,113.58,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,6300,85.18,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,5800,78.42,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,6800,91.94,买盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,7400,100.06,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,6900,93.29,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,10500,141.97,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,14900,201.46,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,4400,59.49,卖盘,1.81%,2.44
2025-08-12 15:00:00,300436,广生堂,135.21,4400,59.49,买盘,1.81%,2.44
2025-08-12 15:00:00,300122,智飞生物,23.28,49100,114.3,卖盘,-0.77%,-0.18
2025-08-12 15:00:00,2783,凯龙股份,10.4,199500,207.48,买盘,-1.14%,-0.12
2025-08-12 15:00:00,2783,凯龙股份,10.4,176300,183.35,买盘,-1.14%,-0.12
2025-08-12 15:00:00,300105,龙源技术,7.91,81500,64.47,买盘,-0.13%,-0.01
2025-08-12 15:00:00,300099,尤洛卡,7.58,96100,72.84,买盘,-1.56%,-0.12
2025-08-12 15:00:00,300086,康芝药业,7.14,90300,64.47,买盘,-3.25%,-0.23
2025-08-12 15:00:00,300086,康芝药业,7.14,79500,56.76,买盘,-3.25%,-0.23
2025-08-12 15:00:00,300434,金石亚药,10.6,66900,70.91,买盘,-1.40%,-0.15
2025-08-12 15:00:00,300432,富临精工,14.09,47800,67.35,卖盘,-1.61%,-0.23
2025-08-12 15:00:00,300432,富临精工,14.09,48700,68.62,买盘,-1.61%,-0.23
2025-08-12 15:00:00,300084,海默科技,8.29,112800,93.51,买盘,-3.49%,-0.29
2025-08-12 15:00:00,2602,ST华通,13.8,81500,112.47,卖盘,0.14%,0.02
2025-08-12 15:00:00,300403,汉宇集团,15.78,35200,55.55,买盘,-0.69%,-0.11
2025-08-12 15:00:00,300403,汉宇集团,15.78,49800,78.58,买盘,-0.69%,-0.11
2025-08-12 15:00:00,300058,蓝色光标,6.99,168900,118.06,买盘,0.43%,0.03
2025-08-12 15:00:00,300058,蓝色光标,6.99,209100,146.16,买盘,0.43%,0.03
2025-08-12 15:00:00,300382,斯莱克,14.8,45600,67.49,买盘,-0.87%,-0.13
2025-08-12 15:00:00,300058,蓝色光标,6.99,120000,83.88,买盘,0.43%,0.03
2025-08-12 15:00:00,300058,蓝色光标,6.99,78600,54.94,买盘,0.43%,0.03
2025-08-12 15:00:00,300378,鼎捷数智,55.39,77700,430.38,卖盘,-1.23%,-0.68
2025-08-12 15:00:00,300378,鼎捷数智,55.39,20000,110.78,卖盘,-1.23%,-0.68
2025-08-12 15:00:00,2580,圣阳股份,13.88,114100,158.37,卖盘,-1.00%,-0.14
2025-08-12 15:00:00,300378,鼎捷数智,55.39,19300,106.9,买盘,-1.23%,-0.68
2025-08-12 15:00:00,300378,鼎捷数智,55.39,26700,147.89,卖盘,-1.23%,-0.68
2025-08-12 15:00:00,300378,鼎捷数智,55.39,10700,59.27,买盘,-1.23%,-0.68
2025-08-12 15:00:00,300374,中铁装配,17.92,53600,96.05,买盘,-0.89%,-0.16
2025-08-12 15:00:00,300369,绿盟科技,8.01,115000,92.12,买盘,-1.23%,-0.1
2025-08-12 15:00:00,300366,创意信息,8.58,65100,55.86,卖盘,0.35%,0.03
2025-08-12 15:00:00,2706,良信股份,10.8,214500,231.66,买盘,-4.59%,-0.5
2025-08-12 15:00:00,300045,华力创通,20.94,26000,54.44,卖盘,-5.84%,-1.22
2025-08-12 15:00:00,300363,博腾股份,22.45,50800,114.05,卖盘,-1.79%,-0.4
2025-08-12 15:00:00,300355,蒙草生态,4.33,150000,64.95,买盘,0.23%,0.01
2025-08-12 15:00:00,300039,上海凯宝,6.68,131400,87.78,买盘,-0.89%,-0.06
2025-08-12 15:00:00,300348,长亮科技,17.07,137500,234.71,卖盘,1.43%,0.24
2025-08-12 15:00:00,300037,新宙邦,39.35,16800,66.11,卖盘,1.05%,0.41
2025-08-12 15:00:00,300037,新宙邦,39.35,39200,154.25,买盘,1.05%,0.41
2025-08-12 15:00:00,300037,新宙邦,39.35,20400,80.27,卖盘,1.05%,0.41
2025-08-12 15:00:00,2560,通达股份,8.23,218400,179.74,卖盘,-1.55%,-0.13
2025-08-12 15:00:00,300348,长亮科技,17.07,75100,128.2,买盘,1.43%,0.24
2025-08-12 15:00:00,300037,新宙邦,39.35,27500,108.21,卖盘,1.05%,0.41
2025-08-12 15:00:00,300348,长亮科技,17.07,78000,133.15,卖盘,1.43%,0.24
2025-08-12 15:00:00,300036,超图软件,16.35,31300,51.18,买盘,-1.33%,-0.22
2025-08-12 15:00:00,300035,中科电气,17.56,53500,93.95,卖盘,-0.17%,-0.03
2025-08-12 15:00:00,300035,中科电气,17.56,60900,106.94,卖盘,-0.17%,-0.03
