title,content,source,pub_time
伊朗最高领袖顾问：霍尔木兹海峡控制权掌握在伊朗手中,【伊朗最高领袖顾问：霍尔木兹海峡控制权掌握在伊朗手中】财联社4月12日电，伊朗最高领袖外事顾问韦拉亚提12日在其个人社交媒体平台账号上表示，伊朗外交始终秉持一个原则，即“保护我们的祖国”。他表示，如今霍尔木兹海峡的控制权牢牢掌握在伊朗手中。 (央视新闻),cls,18:32:10
伊朗官员：美国应已明白外交不是发号施令的舞台,【伊朗官员：美国应已明白外交不是发号施令的舞台】财联社4月12日电，伊朗伊斯兰议会副议长阿里·尼克扎德12日表示，在40天的战争中，美国应已明白，胜负由各国人民的意志和战场上的优势决定，而不是社交媒体上的空谈。他进而表示，在这几天里，美国也会明白，外交是尊重、互动和接受现实的舞台，而不是发号施令的舞台。 (央视新闻),cls,18:41:00
智元合作伙伴大会将发布4款本体新品,【智元合作伙伴大会将发布4款本体新品】《科创板日报》12日讯，记者获悉，智元合作伙伴大会将于4月17日在上海举办，预计有来自34个国家和地区的2500位合作伙伴参会，大会将发布4款本体新品、4个AI大模型、7套解决方案及开放数据集，展示“一体三智”技术架构的升级。（记者 李佳怡）,cls,18:41:44
近100家A股上市公司发布2026年一季度业绩预告 13家净利同比预增上限超500%,【近100家A股上市公司发布2026年一季度业绩预告 13家净利同比预增上限超500%】财联社4月12日电，据Choice数据统计显示，截至发稿，共有85家A股上市公司发布2026年一季度业绩预告。其中，包括天华新能、博云新材、香农芯创、启明星辰、富祥药业、欧科亿、西部黄金、富春染织、海思科、万邦德、强一股份、新锐股份、华锐精密在内的13只个股归母净利同比预增上限超500%。小财注：东山精密周二盘后发布业绩预告，周五盘中一度走出三连板。纳微科技和德业股份周四盘后发布业绩预增公告，周五收盘均涨停。,cls,18:48:28
伊朗谈判代表团成员：世界将见证霍尔木兹海峡的新格局,【伊朗谈判代表团成员：世界将见证霍尔木兹海峡的新格局】财联社4月12日电，据伊朗方面当地时间12日消息，伊朗赴巴基斯坦谈判团队成员纳巴维安表示，霍尔木兹海峡不会“靠编造故事和好莱坞式的表演就能打开”。纳巴维安表示，世界将见证霍尔木兹海峡的“新格局”。 (央视新闻),cls,18:48:40
重庆建工集团股份有限公司原党委委员、副总经理程亮接受纪律审查和监察调查,【重庆建工集团股份有限公司原党委委员、副总经理程亮接受纪律审查和监察调查】财联社4月12日电，据重庆市纪委监委消息：重庆建工集团股份有限公司原党委委员、副总经理程亮涉嫌严重违纪违法，目前正接受重庆市纪委监委纪律审查和监察调查。,cls,19:02:08
,【重庆建工集团股份有限公司原党委委员、副总经理程亮接受纪律审查和监察调查】据重庆市纪委监委消息：重庆建工集团股份有限公司原党委委员、副总经理程亮涉嫌严重违纪违法，目前正接受重庆市纪委监委纪律审查和监察调查。,sina,2026-04-12 19:02:29
,【迅策科技：与深圳数据交易所签署战略合作协议】迅策科技公告，公司与深圳数据交易所正式签署战略合作协议。深圳数据交易所是深圳市委市政府为深化数据要素市场化配置改革而成立的国资企业。根据战略合作协议，迅策科技将与深圳数据交易所开展多项合作，包括联合拓宽数据要素和人工智能创新业务，共建数据资产化与数据资产入表服务体系，打造具身智能数据规范体系等。,sina,2026-04-12 18:59:48
,【轩竹生物：H股全流通计划获批】轩竹生物公告，公司已获得中国证监会发出的正式备案通知书，完成六名股东持有的合共3.57亿股未上市股份转换为3.57亿股H股的备案。这些H股将在转换及获得联交所上市批准后于联交所主板上市及买卖。通知自2026年3月26日起12个月内有效。,sina,2026-04-12 18:59:46
,【分析认为美伊谈判无果让停火变敏感】今天（4月12日），美伊在巴基斯坦首都伊斯兰堡举行的谈判结束后，总台记者张玥走访发现，此前因谈判原本禁入的巴基斯坦主要行政机关所在地——红区，现已明显放松警戒，原本设置的路障和谈判标识被撤下，巴基斯坦对美伊谈判的组织工作落下帷幕。巴基斯坦媒体表示，这次马拉松式的谈判虽然没有达成最终协议，但是美国和伊朗双方都对巴基斯坦的斡旋表示感谢。不过也有分析指出这次谈判没能取得突破性的成果，一方面让停火变得更加敏感，另一方面也将再次重创全球经济信心，带来能源安全的挑战。 （CCTV国际时讯）,sina,2026-04-12 18:54:42
,【伊朗谈判代表团成员：世界将见证霍尔木兹海峡的新格局】据伊朗方面当地时间12日消息，伊朗赴巴基斯坦谈判团队成员纳巴维安表示，霍尔木兹海峡不会“靠编造故事和好莱坞式的表演就能打开”。纳巴维安表示，世界将见证霍尔木兹海峡的“新格局”。 (央视新闻),sina,2026-04-12 18:48:59
,据港交所文件：惠州市德赛西威汽车电子股份有限公司向港交所提交上市申请书。,sina,2026-04-12 18:47:57
,【伊朗官员：美国应已明白外交不是发号施令的舞台】伊朗伊斯兰议会副议长阿里·尼克扎德12日表示，在40天的战争中，美国应已明白，胜负由各国人民的意志和战场上的优势决定，而不是社交媒体上的空谈。他进而表示，在这几天里，美国也会明白，外交是尊重、互动和接受现实的舞台，而不是发号施令的舞台。（央视新闻）,sina,2026-04-12 18:40:54
,【分析师：美伊谈判无果或使油价重新上涨 风险情绪或再受打击】盛宝银行首席投资策略师Charu Chanana表示，美伊谈判无果而终是一次倒退。对市场而言，这意味着此前的缓和交易很可能消退。油价可能重新上涨，风险情绪将再度受到打击，霍尔木兹海峡即便没有完全关闭，也仍将是一个现实存在的咽喉要道风险。不过，考虑到双方在核保障和霍尔木兹海峡问题上的立场差距之大，这也不算意外。就美元而言，这意味着会重新获得一些避险支撑，但除非出现新的军事升级，否则不太可能引发全面飙升。黄金或许会受益于重新燃起的地缘对冲需求，但市场还不至于完全回到最坏的通胀冲击情景。,sina,2026-04-12 18:33:21
,【普京与卢卡申科通电话 讨论双边合作等问题】当地时间4月12日，克里姆林宫发布消息称，俄罗斯总统普京与白俄罗斯总统卢卡申科通电话，两国元首互致复活节问候。双方讨论了双边合作的现实问题，包括经贸领域的合作，并就国际议程中的一系列问题交换了意见。双方还重申了进一步加强俄白同盟关系以及在各级别开展紧密互动的共同意愿。（央视新闻）,sina,2026-04-12 18:30:40
,【伊朗最高领袖顾问：霍尔木兹海峡控制权掌握在伊朗手中】伊朗最高领袖外事顾问韦拉亚提12日在其个人社交媒体平台账号上表示，伊朗外交始终秉持一个原则，即“保护我们的祖国”。他表示，如今霍尔木兹海峡的控制权牢牢掌握在伊朗手中。（央视新闻）,sina,2026-04-12 18:30:23
,黎巴嫩南部有两枚火箭弹射向以色列上加利利地区。,sina,2026-04-12 18:29:35
,【佩斯科夫：复活节停火到期后 特别军事行动仍将继续】当地时间4月12日，俄罗斯总统新闻秘书佩斯科夫在当日播出的一档节目中表示，复活节停火是出于俄罗斯总统普京的人道主义姿态。佩斯科夫称，去年俄方也曾宣布过类似的停火，当时乌克兰武装部队有多次违反停火的行为。佩斯科夫还表示，在乌克兰当局缺乏足够的勇气与俄方达成和平的情况下，复活节停火期限结束后，特别军事行动仍将继续。（央视新闻）,sina,2026-04-12 18:27:48
,【以总理抢先发声释放以谈促打烟雾弹】当地时间4月12日，美伊谈判无果而终。此前，4月11日晚，以色列总理内塔尼亚胡在此次谈判胶着之际抢先发声，宣称以色列已“摧毁”伊朗核计划与导弹计划，称伊朗“在请求停火”，同时强调“军事行动尚未结束”。关于黎巴嫩，内塔尼亚胡同意与黎政府直接谈判，但前提是“解除真主党武装”。以色列媒体认为，这样的“胜利叙事”带有明显的政治宣传色彩，对内回应国内反战的质疑和抗议，对外则意在告诉美方，以色列通过军事手段达成的所谓“战果”，不可以被外交谈判所稀释，也不可以给伊朗喘息之机。无论如何，以色列将继持续保持军事高压。（CCTV国际时讯）,sina,2026-04-12 18:20:22
,【磁吸爬壁、多场景作业 我国特种机器人迈上具身智能新台阶】近日，我国智能装备领域再获标志性突破，国内首个具身智能特种机器人正式投入高危场景应用。这款机器人集人形双臂、磁吸爬壁、大模型智能于一体，可在化工储罐、船舶、能源设施等场景替代人工完成电焊、探伤、除锈等高危作业。这标志着我国特种机器人正式迈上具身智能新台阶。（央视新闻）,sina,2026-04-12 18:17:32
,【北大联合智源发布SpikePingpong算法 率先在智元灵犀X2上完成部署】智元机器人近日联合北京大学和北京智源人工智能研究院，带来了一场无遥控、全自主的乒乓对打互动体验。据了解，这项成果核心来自SpikePingpong算法，并在智元机器人旗下的人形机器人灵犀X2上完成部署与演示。研发团队介绍，SpikePingpong是全球首个将高频脉冲视觉与模仿学习结合的人形机器人乒乓运动控制算法，实现了机器人在高速动态场景下的精准感知与全身协调控制。,sina,2026-04-12 18:13:11
,【海南自由贸易港全球产业招商大会4月13日至16日举行 设置“1+12+N”系列活动】由海南省人民政府和商务部共同举办的投资中国·2026海南自由贸易港全球产业招商大会，将于4月13日至16日在海口举行。本届大会以“封关新起点，投资新机遇”为主题，紧密围绕海南四大主导产业、“五向图强”重点领域和“四新”未来产业布局，引导全球优质资本和技术流向这些关键赛道，共同构建具有海南特色和优势的现代化产业体系。大会采用“1+12+N”系列活动形式，包括1场综合推介大会、12场专场活动及N场贯穿全年的招商大会路演、各类经贸交流活动。（海南日报）,sina,2026-04-12 18:09:44
,卢卡申科和普京刚刚进行了一次电话交谈。,sina,2026-04-12 18:08:16
,黎巴嫩南部民防部门：以色列对马鲁布和加纳镇发动两次空袭，造成14人遇难。,sina,2026-04-12 18:07:47
,以色列方面评估显示，以黎北部边境的冲突升级态势正在加剧。,sina,2026-04-12 18:07:26
,【哈马斯代表团将与埃及调解人会面】总台记者当地时间12日获悉，消息人士称，巴勒斯坦伊斯兰抵抗运动（哈马斯）代表团当天将在开罗与埃及调解人举行会谈，讨论以色列涉嫌违反加沙地带停火协议的问题。据悉，哈马斯代表团还将提出全面开放边境口岸、允许更多人道主义援助物资进入加沙地带等要求。（央视新闻）,sina,2026-04-12 18:06:38
