title,content,source,pub_time
,财联社4月28日电，美国4月里士满联储制造业指数为3，预期1，前值0。,cls,22:01:09
,财联社4月28日电，美国4月份消费者信心指数为92.8，预期值为89.0。,cls,22:01:51
国轩高科：第一季度净利润同比下降79.04%,【国轩高科：第一季度净利润同比下降79.04%】财联社4月28日电，国轩高科(002074.SZ)公告称，2026年第一季度实现营业收入117.08亿元，同比增长29.30%；归属于上市公司股东的净利润为2109.32万元，同比下降79.04%。,cls,22:03:32
【公告全知道】芯片+算力租赁+CPO+液冷+英伟达+数据中心！公司CPO全光交换机样机开始出货,①芯片+算力租赁+CPO+液冷+英伟达+机器人+数据中心！这家公司CPO全光交换机样机开始出货、1.6T交换机已取得订单；②芯片+商业航天+绿电+储能+机器人！这家公司芯片产品已应用于商业航天领域；③PCB+铜箔+玻纤！公司一季度净利同比增近8倍。,cls,22:06:45
,财联社4月28日电，德国据悉正与波兰政府就为Schwedt炼油厂输送额外原油供应事宜进行磋商。,cls,22:07:13
,财联社4月28日电，汇丰将微软目标价从588美元上调至593美元。,cls,22:08:04
绿地控股：第一季度净利润为2.04亿元 同比扭亏为盈,【绿地控股：第一季度净利润为2.04亿元 同比扭亏为盈】财联社4月28日电，绿地控股(600606.SH)公告称，2026年第一季度实现营业收入276.85亿元，同比下降22.23%；归属于上市公司股东的净利润为2.04亿元，上年同期亏损2.47亿元，同比扭亏为盈。业绩变动主要系债券回购形成的利得及债务重组形成的收益较同期大幅增长所致。,cls,22:10:55
鹏辉能源：第一季度净利润为3.23亿元 同比扭亏为盈,【鹏辉能源：第一季度净利润为3.23亿元 同比扭亏为盈】财联社4月28日电，鹏辉能源(300438.SZ)公告称，2026年第一季度实现营业收入47.68亿元，同比增长182.14%；归属于上市公司股东的净利润为3.23亿元，同比扭亏为盈。业绩变动主要系储能业务增长所致。,cls,22:13:14
鹏辉能源：2025年净利润2.06亿元 同比扭亏为盈,"【鹏辉能源：2025年净利润2.06亿元 同比扭亏为盈】财联社4月28日电，鹏辉能源(300438.SZ)发布2025年年度报告，实现营业收入119.44亿元，同比增长50.04%；归属于上市公司股东的净利润为2.06亿元，较2024年净利润-2.52亿元同比扭亏为盈。公司拟以总股本503,343,360股为基数，向全体股东每10股派发现金红利0.6元(含税)，不送红股，不以资本公积金转增股本。小财注：公司Q4净利润0.91亿，Q3净利润2.03亿，据此计算，Q4净利润环比下降54%。第四季度净利润分析师一致预测是1.87亿，经计算Q4净利为0.91亿，业绩低于预期。",cls,22:15:59
,财联社4月28日电，汇丰将美国股票评级从“中性”上调至“增持”，将欧洲股票评级从“增持”下调至“中性”。,cls,22:20:53
,【受就业前景推动 美国4月消费者信心意外上升】周二公布的数据显示，由于美国人对劳动力市场前景更加乐观，4月份美国消费者信心意外小幅上升，创下今年新高。美国4月谘商会消费者信心指数从3月份的92.2升至92.8。市场预期中值为89。尽管消费者对成本上升和中东战争存在更广泛的担忧，但信心的改善可能反映了美伊之间脆弱的停火以及劳动力市场趋于稳定的迹象。3月份招聘数据反弹，近期数据显示裁员有限。尽管如此，该信心指数与近年来相比仍处于低位，许多消费者仍然担心自己的就业前景和物价上涨。,sina,2026-04-28 22:22:45
,【卓郎智能：2026年第一季度净亏损3009.2万元】卓郎智能公告，2026年第一季度营业收入7.89亿元，同比增长23.0%。归属于上市公司股东的净亏损3009.2万元，上年同期净亏损9567.9万元。扣除非经常性损益后净亏损3134.8万元，上年同期净亏损1.28亿元。经营活动产生的现金流量净额6144万元，上年同期为净亏损1006.6万元。,sina,2026-04-28 22:22:27
,【国科微：第一季度净利润5494.04万元，同比增长6.67%】国科微公告，2026年第一季度营收为6.33亿元，同比增长107.46%；净利润为5494.04万元，同比增长6.67%。,sina,2026-04-28 22:22:20
,联邦快递：如果美国政府向公司发放退款，将把已向托运人和消费者收取的IEEPA关税款项予以退还。,sina,2026-04-28 22:21:47
,【云南城投：公司完成中建穗丰置业有限公司70%股权工商变更】云南城投公告，公司通过公开挂牌方式转让所持有的中建穗丰置业有限公司70%股权，云南礼思管理有限公司参与公开竞买并摘牌。2026年4月27日，云南省产权交易所集团有限公司在其网站发布了中建穗丰70%股权项目的《成交公告》；同日，公司收到转让其股权的全部交易价款3.29亿元，并办理完成公司为中建穗丰提供的担保解除手续。2026年4月28日，公司办理完成本次股权转让的工商变更登记手续，公司不再持有中建穗丰的股权，中建穗丰不再纳入公司财务报表合并范围。,sina,2026-04-28 22:20:41
,汇丰将全球医疗保健板块的评级从增持下调至中性。,sina,2026-04-28 22:20:29
,汇丰将全球基础材料板块评级上调至增持。,sina,2026-04-28 22:20:19
,汇丰银行将全球工业板块评级从增持下调至中性。,sina,2026-04-28 22:20:09
,汇丰控股将欧洲股票评级从超配下调至中性。,sina,2026-04-28 22:19:59
,汇丰控股将美国股票评级从中性上调至超配。,sina,2026-04-28 22:19:48
,壳牌首席执行官表示，越来越多亚洲客户有意实现供应来源多元化，且愿意为液化天然气（LNG）支付溢价，这让加拿大液化天然气处于优势地位。,sina,2026-04-28 22:19:11
,波兰总理图斯克表示，除波措布特之外，波兰神父加维尔以及一名协助波兰情报部门的白俄罗斯人已获白俄罗斯释放。,sina,2026-04-28 22:19:05
,阿根廷政府：已收到通知，从阿根廷、巴西运往欧盟的豆粕货物中检出HB4基因编辑大豆事件。,sina,2026-04-28 22:19:00
,【菜百股份：2025年净利润同比增长57.59% 拟10派7.8元】菜百股份(605599)4月28日披露年报，2025年实现营业收入288.2亿元，同比增长42.44%；归母净利润11.33亿元，同比增长57.59%；基本每股收益1.46元。公司拟每10股派发现金红利7.8元(含税)。2025年，全国限额以上单位金银珠宝零售额达到3736亿元，同比增长12.8%，行业消费呈现复苏与回暖。公司持续优化全渠道销售网络与专业服务体系，有效承接了市场整体回暖与投资需求激增带来的客流与销售机遇，为公司终端销售的增长提供了强劲动力。,sina,2026-04-28 22:18:22
,【美伊谈判陷入僵局 沟通渠道仍在】4月28日，本轮美以伊冲突迎来两个月的节点，尽管各方达成了临时停火协议，但仍然没有就真正结束战争达成共识。伊朗提议分阶段重启谈判，美方被曝对此不满。自首轮伊美谈判结束后，双方的诉求和行动始终存在错位。当伊朗短暂宣布开放霍尔木兹海峡后，美方并未解除对伊朗的海上封锁。在核问题上，伊美始终未能就高丰度浓缩铀留存问题以及是否保留核能力达成一致。过去十天以来，巴基斯坦曾数次努力斡旋，希望伊美能够重返谈判桌，但现实却是，双方非但迟迟无法举行第二轮谈判，反而在表态中向对方施加了更大压力。分析指出，关键分歧无法达成共识，根深蒂固的互不信任，是阻碍当前谈判进程的最主要原因。（央视新闻）,sina,2026-04-28 22:17:56
,辉瑞就 Vyndamax 药物达成三项和解协议。和解协议将VYNDAMAX在美国的专利实际到期日延长至2031年6月1日。,sina,2026-04-28 22:17:49
,阿根廷政府表示已致函欧盟委员会，要求对方提供技术层面澄清。,sina,2026-04-28 22:15:52
,CMS能源：每新增1吉瓦的大型负荷将带来20亿至50亿美元的投资机会。,sina,2026-04-28 22:15:45
,阿根廷政府表示，在豆粕货运因转基因违规问题被拒后，已对荷兰的检测方法提出严重关切。,sina,2026-04-28 22:15:22
,【阿联酋退出欧佩克被视为打破集体思维、加强国家控制之举】Zaye Capital Markets的Naeem Aslam表示，阿联酋正在调整自身定位，以便更好地将其闲置产能货币化，并直接对市场信号做出反应，而不是等待欧佩克的生产决策。Aslam说：“他们利用了这场危机，摆脱了委员会的束缚，并按照自己的时间表向市场大量供应闲置产能。“更广泛地说，这一决定反映了一种向长期经济多元化转型的战略，即额外的石油收入可以被投入主权财富基金、技术投资和能源转型项目。他说：“通过在混乱最严重的时候退出，阿联酋发出了新规则的信号——能源主权高于集体思维的忠诚。”,sina,2026-04-28 22:15:12
