title,content,source,pub_time
中金：公募机构的券商持仓比例已近历史低点,"【中金：公募机构的券商持仓比例已近历史低点】财联社4月26日电，据中金公司非银研报，2026年第一季度，A股资本市场板块整体遭公募基金减配，板块持仓占比从2025年第四季度的0.80%降至2026年第一季度的0.38%，环比下滑0.42个百分点，相对全部A股流通市值占比（3.09%）低配2.71个百分点，低配幅度与上季度基本持平。个股层面，华泰A、中信A被减配最多，广发A、东方A、国泰海通A、兴业A亦被明显减配；招商A、信达A、国信A获小幅增持。

中金公司非银分析师指出，机构持仓已近2024年第二季度以来历史最低位，增厚券商板块投资安全垫。建议关注财富管理产品端能力强、三投联动形成差异化优势以及国际业务增长潜力大的券商。此外，关注兼具业绩估值弹性及成长性的互联网券商及金融信息数据服务商。",cls,21:29:03
,财联社4月26日电，美国参议员蒂利斯准备推进对沃什的任命确认程序，他希望沃什作为美联储主席能够保持独立性。,cls,21:31:59
伊朗外长与沙特外交大臣通电话 讨论地区局势,【伊朗外长与沙特外交大臣通电话 讨论地区局势】财联社4月26日电，伊朗外长阿拉格齐与沙特外交大臣费萨尔通电话，就地区最新动态和当前外交进展进行了对话和意见交流。在此次对话中，阿拉格齐阐述了当前地区局势的各个方面，特别是关于停火谈判的相关情况，并向沙特通报了伊朗为结束战争和缓解紧张局势所做的最新外交努力和行动。 (央视新闻),cls,21:36:30
【风口研报·洞察】DeepSeek-V4重磅发布，开启百万上下文普惠时代，华为昇腾、寒武纪、摩尔线程等国产AI芯片生态第一时间适配，逐渐从模型适配走向规模化推理验证；5月可关注中小主题风格回归,①4月底-5月或可关注中小主题风格的阶段性回归；②DeepSeek-V4重磅发布，开启百万上下文普惠时代，华为昇腾、寒武纪、摩尔线程等国产AI芯片生态第一时间适配，逐渐从模型适配走向规模化推理验证；③今日全市场机构研报共发布767篇，恩捷股份等6股评级得到上调，14家公司获得首度覆盖，其中汇绿生态等3股获新财富分析师深度覆盖；④在个股机构关注度排行中，洽洽食品首次上榜，前五名依次为百亚股份>贵州茅台>中炬高新>山西汾酒>洽洽食品。,cls,21:49:02
下周资本市场大事提醒：美联储等五大央行利率决议；美股七巨头发布财报；持续关注伊朗局势,"【下周资本市场大事提醒：美联储等五大央行利率决议；美股七巨头发布财报；持续关注伊朗局势】
1、4月30日，中国4月PMI数据将公布。
2、2025年A股上市公司年度报告及2026年一季报的法定披露截止日为4月30日，年报季报披露进入最后冲刺阶段。
3、统计显示，下周（4月27日-5月1日）共有24家公司限售股陆续解禁，合计解禁13.13亿股，按4月24日收盘价计算，解禁总市值为254.99亿元。
4、下周将有2只新股发行，其中，沪市主板有1只，北交所有1只。4月27日发行的是长裕集团、锐翔智能。
5、根据沪深北交易所公告，5月1日（星期五）至5月5日（星期二）休市，5月6日（星期三）起照常开市。5月9日（星期六）为周末休市。
6、美联储（4月29日）、日本央行（4月28日）、英国央行与欧洲央行（4月30日）、及加拿大央行（4月29日）将先后公布利率决策。市场普遍预期五大央行均将按兵不动。
7、谷歌、微软、苹果、亚马逊、Meta集中发布季报，存储巨头三星电子、西部数据、希捷科技及闪迪同步披露业绩。国内方面，比亚迪、工业富联、寒武纪、中国石化、招商银行等龙头一季报相继亮相。
8、美国3月PCE（美联储最爱的通胀指标）与一季度GDP将于4月30日公布。
9、持续关注伊朗局势。伊朗周末称不接受威胁下的谈判，美代表团取消赴巴基斯坦行程。26日，在结束对阿曼为期一天的访问后，伊朗外长阿拉格齐抵达巴基斯坦伊斯兰堡。

下周国际重要事件详细清单：

周一（4月27日）：德国5月Gfk消费者信心指数、美国4月达拉斯联储商业活动指数

周二（4月28日）： 日本3月失业率、美国至4月11日当周ADP就业人数周度变动、美国2月FHFA房价指数月率、美国4月谘商会消费者信心指数、美国4月里奇蒙德联储制造业指数、日本央行公布利率决议和经济前景展望报告

周三（4月29日）：美国至4月24日当周API原油库存、澳大利亚3月未季调CPI年率、欧元区4月经济景气指数、德国4月CPI月率初值、美国3月耐用品订单月率、美国3月新屋开工总数年化、美国至4月24日当周EIA原油库存、加拿大央行公布利率决议和货币政策报告、东京证券交易所休市一日

周四（4月30日）：美联储FOMC公布利率决议、美联储主席鲍威尔召开货币政策新闻发布会、英国央行公布利率决议、欧洲央行公布利率决议、中国4月官方制造业PMI、欧元区4月CPI年率初值、欧元区3月失业率、美国至4月25日当周初请失业金人数、美国3月核心PCE物价指数年率、美国3月个人支出月率、美国至4月24日当周EIA天然气库存

周五（5月1日）：英国4月制造业PMI终值、美国4月标普全球制造业PMI终值、美国4月ISM制造业PMI、因劳动节多国股市休市一日",cls,22:00:12
【公告全知道】算力租赁+锂电池+液冷+储能+算电协同+智能电网！公司与沐曦股份联合推出的高密度液冷算力POD已落地,①算力租赁+锂电池+液冷+储能+算电协同+智能电网+数据中心！这家公司与沐曦股份联合推出的高密度液冷算力POD已落地且已成功构建算电协同新模式；②锂矿+商业航天+机器人+固态电池+智能电网+储能！这家公司为商业火箭、商业卫星领域头部企业提供航天电池；③CPO+芯片+液冷+数据中心+机器人！公司拟18亿元打造集AI服务器液冷、半导体精密设备等为一体的人工智能总部。,cls,22:09:33
叙利亚过渡政府开始审理前政权“核心人物”,【叙利亚过渡政府开始审理前政权“核心人物”】财联社4月26日电，据叙利亚国家电视台26日报道，叙利亚过渡政府当天开启对阿萨德政权“核心人物”的首次公开审理。报道说，当天的庭审在大马士革司法宫举行，聚焦阿提夫·纳吉布的案件，他是此次诉讼中首名出庭的被告。下一次庭审将于5月10日举行。据报道，阿提夫·纳吉布是叙利亚前总统巴沙尔·阿萨德的表亲，曾担任德拉省政治安全部门负责人。 (新华社),cls,22:22:31
特朗普与英国首相通话 强调需要恢复霍尔木兹海峡航运,"【特朗普与英国首相通话 强调需要恢复霍尔木兹海峡航运】财联社4月26日电，美国总统特朗普与英国首相斯塔默通电话，讨论当前中东局势，并强调“迫切需要恢复霍尔木兹海峡航运”。

英国方面表示，持续数周的封锁已导致大量船员被困海湾地区。斯塔默警告称，这将对全球经济以及英国民众生活成本带来“严重后果”。

伊朗方面同日警告称，该水道“在任何情况下都不会恢复到此前状态”。此前伊朗对霍尔木兹海峡实施封锁，推高国际油价，并加剧全球经济压力；美国则以海上封锁回应，对伊朗主要经济通道形成压制。

航运数据显示，目前通过该海峡的船只数量极少，仅有少量船舶通行。 (央视新闻)",cls,22:23:29
,【光庭信息与普华基础软件签署战略合作协议】4月26日，在第十九届北京国际汽车展览会上，光庭信息与普华基础软件正式签署战略合作协议，双方将围绕AI与AUTOSAR基础软件开发及海外市场拓展等领域展开深度合作。,sina,2026-04-26 22:30:51
,巴基斯坦官员：巴方军政领导层正持续推动重启美伊双方谈判。,sina,2026-04-26 22:30:37
,【法塔赫赢得巴勒斯坦地方选举 哈马斯未参加】当地时间26日，巴勒斯坦中央选举委员会宣布巴勒斯坦地方选举结果，总统阿巴斯领导的巴勒斯坦民族解放运动（法塔赫）赢得多数席位。巴勒斯坦加沙地带和约旦河西岸地区25日举行地方选举。巴勒斯坦伊斯兰抵抗运动（哈马斯）未参加此次选举。（央视新闻）,sina,2026-04-26 22:29:35
,【长安科技携手清华AIR 共建交通场景通用人工智能联合研究中心】据长安汽车消息，4月26日，重庆长安科技有限责任公司（简称“长安科技”）与清华大学智能产业研究院（简称“清华AIR”）正式签署合作协议，共建行业领先的“交通场景通用人工智能联合研究中心”。,sina,2026-04-26 22:28:24
,【普京：俄罗斯人民铭记俄朝士兵并肩作战的英勇事迹】俄罗斯总统普京26日在致朝鲜海外军事作战功勋纪念馆开馆的贺信中说，俄罗斯人民铭记俄朝士兵并肩作战的英勇事迹。普京说，纪念馆开馆正值俄收复库尔斯克州一周年之际。在库尔斯克州沦陷之时，朝方伸出援手，与俄军士兵并肩作战，展现出非凡勇气和无私奉献精神，赢得永垂不朽的荣耀。“他们无与伦比的英雄事迹将永远铭记于每一位俄罗斯公民心中。”普京还说，纪念馆的开馆，旨在铭记朝鲜人民军战士的英勇事迹和他们为共同胜利作出的牺牲，同时也将成为俄朝两国人民友谊与团结的象征。“我谨向参加库尔斯克州军事行动英勇的朝鲜士兵表示衷心感谢，并向牺牲的英雄致以崇高敬意。”2025年4月26日，俄武装力量总参谋长格拉西莫夫在向普京汇报已收复库尔斯克州时说，朝鲜军人根据俄朝《全面战略伙伴关系条约》，为击溃库尔斯克州的乌克兰军队提供了巨大帮助。2025年4月28日，朝中社报道说，朝鲜武装力量部队参加了收复俄罗斯库尔斯克地区的作战并“胜利结束”。（新华社）,sina,2026-04-26 22:27:00
,【特朗普与英国首相通话 强调需要恢复霍尔木兹海峡航运】当地时间4月26日，美国总统特朗普与英国首相斯塔默通电话，讨论当前中东局势，并强调“迫切需要恢复霍尔木兹海峡航运”。英国方面表示，持续数周的封锁已导致大量船员被困海湾地区。斯塔默警告称，这将对全球经济以及英国民众生活成本带来“严重后果”。伊朗方面同日警告称，该水道“在任何情况下都不会恢复到此前状态”。此前伊朗对霍尔木兹海峡实施封锁，推高国际油价，并加剧全球经济压力；美国则以海上封锁回应，对伊朗主要经济通道形成压制。航运数据显示，目前通过该海峡的船只数量极少，仅有少量船舶通行。（央视新闻）,sina,2026-04-26 22:22:30
,【叙利亚过渡政府开始审理前政权“核心人物”】据叙利亚国家电视台26日报道，叙利亚过渡政府当天开启对阿萨德政权“核心人物”的首次公开审理。报道说，当天的庭审在大马士革司法宫举行，聚焦阿提夫·纳吉布的案件，他是此次诉讼中首名出庭的被告。下一次庭审将于5月10日举行。据报道，阿提夫·纳吉布是叙利亚前总统巴沙尔·阿萨德的表亲，曾担任德拉省政治安全部门负责人。（新华社）,sina,2026-04-26 22:21:15
,黎巴嫩卫生部：自3月2日以来以色列袭击造成的死亡人数已超过2500人。,sina,2026-04-26 22:19:43
,【冲绳接连发生驻日美军违法被捕案件】据日本共同社报道，日本警方26日分别以涉嫌非法侵入建筑物和酒后驾驶为由，现场逮捕了两名驻冲绳美军人员。报道说，这两人均隶属美国海军陆战队。其中一人于26日上午因强闯冲绳县内一处酒店被捕，另一人于同日中午因涉嫌酒后驾驶被捕。两人均否认相关指控。长期以来，驻日美军犯罪事件频发，其中不乏杀人、强奸、抢劫等恶性案件。当地统计显示，仅2025年一年，冲绳县警方查获的涉及驻日美军及相关人员的刑事犯罪案件就超过100起。（新华社）,sina,2026-04-26 22:13:26
,市场消息：发现枪手在网络上持有反特朗普、反基督教言论。,sina,2026-04-26 22:12:20
,市场消息：伊朗外长与法国外交部长商讨结束战事的相关举措。,sina,2026-04-26 22:11:55
,黎巴嫩真主党：不会等待也不会寄望于“已然失败的外交手段”。,sina,2026-04-26 22:11:02
,黎巴嫩真主党：以色列违反停火协议的行为将遭到抵抗回击。,sina,2026-04-26 22:09:37
,市场消息：阿拉格齐短暂到访巴基斯坦后，将前往俄罗斯。,sina,2026-04-26 22:09:25
,黎巴嫩真主党：对黎巴嫩境内及以色列北部的以色列军队发动袭击，是“对违反停火行为的合法回应”。,sina,2026-04-26 22:08:08
,【博纳影业：2025年净亏损14.64亿元】博纳影业(001330)4月26日披露年报，2025年实现营业收入12.53亿元，同比下降14.28%；归母净利润亏损14.64亿元，上年同期亏损8.67亿元。报告期内，全国电影市场“二八效应”明显，公司电影业务的营业收入和营业利润较2024年有所下滑。,sina,2026-04-26 22:06:16
,市场消息：特朗普称自身状态良好，昨晚事态十分反常。,sina,2026-04-26 21:52:03
,美国参议员蒂利斯：我期待着支持（参议院）确认沃什的美联储主席提名资格。,sina,2026-04-26 21:43:20
,【伊朗外长再次抵达巴基斯坦 据悉计划在访俄前评估美国的回应】在结束对阿曼为期一天的访问后，伊朗外长阿拉格齐再次抵达巴基斯坦首都伊斯兰堡。以色列记者表示，伊朗外长阿拉格齐据悉将对美国对德黑兰新提议的回应进行评估，之后他将前往俄罗斯。此前，阿拉伯卫星电视台报道称，伊朗外长阿拉格齐已获得德黑兰方面的批准，将就巴基斯坦方面希望在与美国的谈判中提出的议题进行讨论。随着阿拉格齐返回伊斯兰堡，巴基斯坦正在等待伊朗方面批准可能与美国官员举行的会晤。,sina,2026-04-26 21:42:03
,【马里军方说多地清剿行动仍在继续】巴马科消息：马里军方26日说，马里武装部队正在该国北部基达尔区、首都巴马科附近城镇卡蒂等多地继续清剿武装恐怖组织。马里武装部队总参谋部当天发表声明说，25日发生在该国多地的袭击企图破坏马里防务体系、制造恐慌和混乱。马里军方将采取相应行动。军方已在全国提高警戒级别，多地实施宵禁，并加大巡逻和检查力度。声明还说，马里武装部队将继续维护国家领土完整、保障国家安全，并呼吁民众保持警惕。（新华社）,sina,2026-04-26 21:41:03
