title,content,source,pub_time
巴基斯坦官员：巴方正努力推动实现美伊面对面直接谈判,【巴基斯坦官员：巴方正努力推动实现美伊面对面直接谈判】财联社4月11日电，据巴基斯坦官员表示，巴方正在努力推动实现美伊面对面直接谈判。如果最终谈判无法以面对面方式进行，将以间接方式由巴方居中传话。谈判时间为一天。 (央视新闻),cls,17:44:21
伊朗消息人士称谈判启动条件尚未得到满足,【伊朗消息人士称谈判启动条件尚未得到满足】财联社4月11日电，有伊朗方面消息人士称，包括解冻伊朗被冻结资产和黎巴嫩停火等伊朗方面设定的启动谈判条件目前尚未得到满足。不过稍早前，有伊朗高级消息人士表示，美国已同意解冻伊朗“在卡塔尔和其他国家银行的被冻结资产”。美国方面尚未就解冻伊朗资产问题作出任何公开回应。 (央视新闻),cls,17:52:16
伊朗代表团再次会见巴基斯坦陆军参谋长,【伊朗代表团再次会见巴基斯坦陆军参谋长】财联社4月11日电，伊朗谈判代表团当天在同巴基斯坦总理夏巴兹会见前，再次会见了巴陆军参谋长穆尼尔，“可能有新的信息交换”。伊朗方面此前称，穆尼尔“昨晚”已会见了伊朗谈判代表团。 (央视新闻),cls,17:52:53
巴基斯坦政府官员：伊朗和美国之间的谈判进程比预期要慢,【巴基斯坦政府官员：伊朗和美国之间的谈判进程比预期要慢】财联社4月11日电，一名巴基斯坦政府官员11日告诉新华社记者，伊朗和美国之间的谈判进程比预期要慢，且可能会持续更长时间。目前，美方似乎急于达成某种目的，而伊朗方面则不急于求成。 (新华国际),cls,17:57:51
美国副总统万斯与巴基斯坦总理举行会谈,【美国副总统万斯与巴基斯坦总理举行会谈】财联社4月11日电，据白宫消息，当地时间11日，美国副总统万斯与巴基斯坦总理举行会谈。 (央视),cls,18:03:40
白宫否认同意解冻伊朗海外资产,【白宫否认同意解冻伊朗海外资产】财联社4月11日电，美国白宫官员否认美国已同意解冻伊朗资产的报道。 (CCTV国际时讯),cls,18:14:52
巴总理希望美伊谈判能推动地区实现持久和平,【巴总理希望美伊谈判能推动地区实现持久和平】财联社4月11日电，巴基斯坦总理办公室11日发表声明说，巴总理夏巴兹对美国和伊朗代表团以建设性方式开展接触表示赞赏，希望美伊谈判能成为推动地区实现持久和平的重要一步。 (新华社),cls,18:23:22
美国强烈反对后 英国暂缓“还岛”,【美国强烈反对后 英国暂缓“还岛”】财联社4月11日电，英国政府11日发表声明称，因美国总统特朗普强烈反对，英国决定搁置将查戈斯群岛主权交还给毛里求斯的计划。声明说：“我们一直表示，只有在得到美国支持的情况下才会推进这项协议。”多家英国媒体当天早些时候报道了上述消息。报道援引英国政府官员的话说，政府目前没有推进查戈斯群岛主权移交的立法工作。 (新华社),cls,18:25:05
伊朗政府发言人：伊方将以最高谨慎态度参与谈判,【伊朗政府发言人：伊方将以最高谨慎态度参与谈判】财联社4月11日电，当地时间11日，伊朗政府发言人穆哈杰拉尼表示，伊朗派遣以议长卡利巴夫率领的外交团队参加美伊谈判，显示了伊朗进行对话的意愿。她强调，正如伊朗总统此前所说，伊朗将以“手指放在扳机上”的状态进行谈判。伊方虽然愿意对话，但对对方缺乏信任，因此伊朗外交团队将以最高谨慎态度参与谈判。穆哈杰拉尼希望，在最高领袖的指导下，伊朗谈判团队能够取得成功。 (央视新闻),cls,18:34:47
俄国防部称俄乌互换175名被俘人员,【俄国防部称俄乌互换175名被俘人员】财联社4月11日电，当地时间4月11日，俄罗斯国防部通报称，俄方与乌克兰方面互相交换了175名被俘军人。,cls,18:48:04
,黎巴嫩卫生部：以色列空袭黎巴嫩南部，造成10人死亡，其中包括医护人员。,sina,2026-04-11 19:06:05
,黎巴嫩军方：我们警告任何可能危及稳定和公民和平的举动，我们将坚决干预以防止此类事件发生。,sina,2026-04-11 19:05:48
,【滴滴自动驾驶张博：混合出行网络是自动驾驶冷启动的最佳路径】滴滴自动驾驶公司CEO张博11日在智能电动汽车发展高层论坛（2026）上表示，基于出行平台构建人工驾驶与自动驾驶的混合网络，对外提供Robotaxi服务，是自动驾驶冷启动的最佳路径。他指出，尽管近年AI技术取得了显著进步，但在恶劣天气和复杂道路条件下，仍难以达到人类驾驶的数倍水平。因此，在很长时间内，仍需依赖混合网络提供稳定的出行服务。当天，滴滴与广汽埃安合作的新一代Robotaxi车型同步亮相。据悉，该车型在L4级软硬件技术及智能座舱体验方面实现了全面升级，并已开启道路测试。,sina,2026-04-11 19:05:04
,伊朗国家电视台驻伊斯兰堡记者：伊朗的红线包括霍尔木兹海峡、战争赔款支付、伊朗被冻结资产解冻以及该地区全境停火。,sina,2026-04-11 19:00:18
,【东风日产高管回应李想喊话：尊重每一家同行，包括理想汽车】4月11日，东风日产汽车销售有限公司新能源品牌总经理王骞发文，回应理想CEO李想在朋友圈炮轰一事。 王骞表示：“今天关注到相关网络言论，也收到不少媒体朋友的关切问询。东风日产始终恪守行业规则，倡导良性竞争，尊重每一家为中国汽车产业努力的同行，包括理想汽车。” 今日，理想汽车CEO李想在朋友圈发文称，有品牌大量雇佣营销号对理想的产品进行拉踩，并海量使用空白账号的黑水军捏造虚假信息并攻陷评论区，严重影响了该企业的正常经营。 此前他发文表示，“历史证明了，伪军往往比鬼子更操蛋，车企也不例外。”此番表态被外界认为是在向东风日产喊话。,sina,2026-04-11 18:58:35
,伊朗国家电视台驻伊斯兰堡记者表示，伊朗的提议和底线已转交给巴基斯坦总理。,sina,2026-04-11 18:56:16
,【国家卫生健康委人口文化与基层健康中心与云南白药集团签署战略合作框架协议】近期，国家卫生健康委人口文化与基层健康中心与云南白药集团签署战略合作框架协议。双方将重点聚焦伤痛防治能力提升、基层疼痛管理能力建设、基层卫生健康高质量发展、基层健康科普与公众教育、中医药适宜技术推广、家庭医生签约服务能力提升等领域，通过资源整合、优势互补，协同提升基层医疗卫生服务体系整体效能。,sina,2026-04-11 18:50:15
,泽连斯基称175名乌克兰战俘从俄罗斯返回。,sina,2026-04-11 18:48:24
,【中瓷电子：陶瓷产品产能利用率一直维持在较高水平】有投资者向中瓷电子(003031)询问：公司陶瓷管壳、基板目前产线产能利用率如何？能否满足下游市场需求有无扩产计划？中瓷电子4月11日在互动平台回复称，公司作为国内外光模块公司的核心陶瓷产品（陶瓷外壳、基板）供应商，产能利用率一直维持在较高水平。同时，公司已根据市场需求积极扩产，以满足市场需求全力保障订单交付。,sina,2026-04-11 18:46:44
,利比亚两大立法机构就近1900亿利比亚第纳尔的全国统一预算达成一致。,sina,2026-04-11 18:44:46
,黎巴嫩卫生部：以色列空袭黎巴嫩南部齐夫塔，造成3人死亡，其中包括一名民防队员，另有两人受伤。,sina,2026-04-11 18:39:24
,【伊朗政府发言人：伊方将以最高谨慎态度参与谈判】当地时间11日，伊朗政府发言人穆哈杰拉尼表示，伊朗派遣以议长卡利巴夫率领的外交团队参加美伊谈判，显示了伊朗进行对话的意愿。她强调，正如伊朗总统此前所说，伊朗将以“手指放在扳机上”的状态进行谈判。伊方虽然愿意对话，但对对方缺乏信任，因此伊朗外交团队将以最高谨慎态度参与谈判。穆哈杰拉尼希望，在最高领袖的指导下，伊朗谈判团队能够取得成功。（央视新闻）,sina,2026-04-11 18:34:13
,埃及财长：埃及2026年拨款691亿埃及镑用于本地小麦采购。,sina,2026-04-11 18:34:00
,俄新社：俄罗斯与乌克兰互换战俘，各方交换175名战俘。,sina,2026-04-11 18:32:51
,【土耳其首次在海外开展深海油气勘探作业】据土耳其媒体10日报道，索马里政府当天在首都摩加迪沙举行欢迎仪式，欢迎9日抵达索马里近海的土耳其“恰勒·贝伊”号深水钻井船。这标志着土耳其首次在海外开展深海油气勘探钻井作业。,sina,2026-04-11 18:31:28
,埃及财政部长：埃及计划于2027年发行40亿美元国际债券。,sina,2026-04-11 18:29:23
,伊朗最高领袖穆杰塔巴·哈梅内伊刚刚在社交平台X发帖悼念哈拉齐：杰出的科学文化学者、资深外交政策专家赛义德·卡迈勒·哈拉齐博士的殉难，是伊朗伊斯兰共和国的荣耀勋章。,sina,2026-04-11 18:24:08
,巴基斯坦总理办公室11日发表声明说，巴总理夏巴兹对美国和伊朗代表团以建设性方式开展接触表示赞赏，希望美伊谈判能成为推动地区实现持久和平的重要一步。（新华社）,sina,2026-04-11 18:22:30
,【海底捞回应员工被强制自费买礼物】4月11日，海底捞发布关于“海底捞伙伴因顾客投诉被强制自费买礼物事件”的说明： “4月7号上午09:57，我们收到该伙伴的内部投诉，于当天下午14:18与该伙伴进行了第一次联系，并同时按流程转交大区进行核实处理。 4月8号—9号，公司对该伙伴反馈问题进行核查，并于9号确认该伙伴反映情况基本属实。 4月10号，公司与该伙伴探讨了赔偿事宜。 我们在这里郑重承诺一定依法对该伙伴进行赔偿，并当面或按照该伙伴的意愿通过其他渠道致以诚挚的歉意。 由于我们担心在其它门店存在类似情况，在4月10号早上10点，我们通知一千多家门店进行内部排查，相关排查工作仍在持续进行中，一旦发现类似情况，我们一定依法妥善处理。”,sina,2026-04-11 18:21:53
,黎巴嫩南部城镇“阿巴西耶”、“图拉”和“布迪亚斯”的市长接到以色列军队的电话，要求撤离他们的城镇。,sina,2026-04-11 18:20:46
